## FlyBase disease model annotation report
## Generated: Thu Jul 21 06:25:05 2022
## Using datasource: fb_2022_04_reporting
##
## FBgn ID	Gene symbol	HGNC ID	DO qualifier	DO ID	DO term	Allele used in model (FBal ID)	Allele used in model (symbol)	Based on orthology with (HGNC ID)	Based on orthology with (symbol)	Evidence/interacting alleles	Reference (FBrf ID)
FBgn0000008	a		exacerbates	DOID:2129	atypical teratoid rhabdoid tumor	FBal0299140	a[HMC03685]			modeled by FLYBASE:Snr1[KK101602]; FB:FBal0231379	FBrf0241270
FBgn0030026	sni		model of	DOID:1289	neurodegenerative disease	FBal0158627	sni[1]			is exacerbated by FLYBASE:per[01]; FB:FBal0013649	FBrf0217432
FBgn0030027	CG1632		model of	DOID:0110527	autosomal recessive nonsyndromic deafness 8			HGNC:11877	TMPRSS3	IEA	FBrf0241599
FBgn0030029	CG15343		model of	DOID:0111329	pyridoxamine 5'-phosphate oxidase deficiency			HGNC:30260	PNPO	IEA	FBrf0241599
FBgn0030035	PIG-T		model of	DOID:0080140	multiple congenital anomalies-hypotonia-seizures syndrome 3			HGNC:14938	PIGT	IEA	FBrf0241599
FBgn0030035	PIG-T		model of	DOID:0060284	paroxysmal nocturnal hemoglobinuria			HGNC:14938	PIGT	IEA	FBrf0241599
FBgn0030041	CG12116		model of	DOID:0111168	sepiapterin reductase deficiency			HGNC:11257	SPR	IEA	FBrf0241599
FBgn0030055	Rubicon		exacerbates	DOID:1440	Machado-Joseph disease	FBal0368918	Rubicon[UAS.Tag:HA]			modeled by	FBrf0249379
FBgn0030055	Rubicon		exacerbates	DOID:1440	Machado-Joseph disease	FBal0368919	Rubicon[DeltaRUN.UAS.Tag:HA]			modeled by	FBrf0249379
FBgn0030055	Rubicon		model of	DOID:0080057	autosomal recessive spinocerebellar ataxia 15			HGNC:28991	RUBCN	IEA	FBrf0241599
FBgn0030056	CAH3		model of	DOID:0111371	isolated hyperchlorhidrosis			HGNC:1371	CA12	IEA	FBrf0241599
FBgn0030057	Ppt1		model of	DOID:14503	neuronal ceroid lipofuscinosis	FBal0193174	Ppt1[A179T]			CEA	FBrf0225105
FBgn0030057	Ppt1		model of	DOID:14503	neuronal ceroid lipofuscinosis	FBal0193175	Ppt1[S77F]			CEA	FBrf0225105
FBgn0030057	Ppt1		model of	DOID:0110721	neuronal ceroid lipofuscinosis 1	FBal0193174	Ppt1[A179T]			CEC	FBrf0190728
FBgn0030057	Ppt1		model of	DOID:0110721	neuronal ceroid lipofuscinosis 1	FBal0193174	Ppt1[A179T]			CEC with FLYBASE:Ppt1[S77F]; FB:FBal0193175	FBrf0190728
FBgn0030057	Ppt1		model of	DOID:0110721	neuronal ceroid lipofuscinosis 1	FBal0193175	Ppt1[S77F]			CEC	FBrf0190728
FBgn0030057	Ppt1		model of	DOID:0110721	neuronal ceroid lipofuscinosis 1	FBal0193175	Ppt1[S77F]			CEC with FLYBASE:Ppt1[A179T]; FB:FBal0193174	FBrf0190728
FBgn0030057	Ppt1		model of	DOID:0110721	neuronal ceroid lipofuscinosis 1	FBal0193176	Ppt1[dsRNA.UAS]			CEC	FBrf0190728
FBgn0030057	Ppt1		model of	DOID:0110721	neuronal ceroid lipofuscinosis 1	FBal0193174	Ppt1[A179T]			CEC	FBrf0212574
FBgn0030057	Ppt1		model of	DOID:0110721	neuronal ceroid lipofuscinosis 1	FBal0193175	Ppt1[S77F]			CEC	FBrf0212574
FBgn0030057	Ppt1		model of	DOID:0110721	neuronal ceroid lipofuscinosis 1	FBal0208120	Ppt1[GD3286]			CEC	FBrf0212574
FBgn0030057	Ppt1		model of	DOID:0110721	neuronal ceroid lipofuscinosis 1	FBal0219958	Ppt1[JF01972]			CEC	FBrf0212574
FBgn0030057	Ppt1		model of	DOID:0110721	neuronal ceroid lipofuscinosis 1			HGNC:9325	PPT1	IEA	FBrf0241599
FBgn0030060	CG2004		exacerbates	DOID:10584	retinitis pigmentosa	FBal0202222	CG2004[GD9700]			modeled by FLYBASE:ninaE[G69D.UAS]; FB:FBal0230353	FBrf0231075
FBgn0030066	Uros1		model of	DOID:13271	cutaneous porphyria			HGNC:12592	UROS	IEA	FBrf0241599
FBgn0030077	CG15365		model of	DOID:5041	esophageal cancer			HGNC:13861	LZTS1	IEA	FBrf0241599
FBgn0030087	CG7766		model of	DOID:0111042	glycogen storage disease IXa			HGNC:8926	PHKA2	IEA	FBrf0241599
FBgn0030087	CG7766		model of	DOID:0111040	glycogen storage disease IXd			HGNC:8925	PHKA1	IEA	FBrf0241599
FBgn0030092	fh		model of	DOID:12705	Friedreich ataxia	FBal0260622	fh[dsRNA.UAS.cLa]			CEA	FBrf0194165
FBgn0030092	fh		model of	DOID:12705	Friedreich ataxia	FBal0198444	fh[dsRNA.IR.UAS]			is ameliorated by FLYBASE:GLaz[UAS.cWa]; FB:FBal0193460	FBrf0211256
FBgn0030092	fh		model of	DOID:12705	Friedreich ataxia	FBal0260622	fh[dsRNA.UAS.cLa]			CEA	FBrf0211256
FBgn0030092	fh		model of	DOID:12705	Friedreich ataxia	FBal0260622	fh[dsRNA.UAS.cLa]			is ameliorated by FLYBASE:GLaz[UAS.cWa]; FB:FBal0193460	FBrf0211256
FBgn0030092	fh		model of	DOID:12705	Friedreich ataxia	FBal0198444	fh[dsRNA.IR.UAS]			CEA	FBrf0211611
FBgn0030092	fh		model of	DOID:12705	Friedreich ataxia	FBal0260622	fh[dsRNA.UAS.cLa]			CEA	FBrf0221444
FBgn0030092	fh		model of	DOID:12705	Friedreich ataxia	FBal0198444	fh[dsRNA.IR.UAS]			CEA	FBrf0223920
FBgn0030092	fh		model of	DOID:12705	Friedreich ataxia	FBal0198444	fh[dsRNA.IR.UAS]			is ameliorated by FLYBASE:Hsap\FXN[UAS.cTa]; FB:FBal0294752	FBrf0223920
FBgn0030092	fh		model of	DOID:12705	Friedreich ataxia	FBal0198444	fh[dsRNA.IR.UAS]			CEA	FBrf0228998
FBgn0030092	fh		model of	DOID:12705	Friedreich ataxia	FBal0260622	fh[dsRNA.UAS.cLa]			CEA	FBrf0228998
FBgn0030092	fh		model of	DOID:12705	Friedreich ataxia	FBal0260622	fh[dsRNA.UAS.cLa]			is ameliorated by FLYBASE:Fer1HCH[UAS.cMa]; FB:FBal0218474	FBrf0228998
FBgn0030092	fh		model of	DOID:12705	Friedreich ataxia	FBal0260622	fh[dsRNA.UAS.cLa]			is ameliorated by FLYBASE:Fer2LCH[UAS.cMa]; FB:FBal0218476	FBrf0228998
FBgn0030092	fh		model of	DOID:12705	Friedreich ataxia	FBal0260622	fh[dsRNA.UAS.cLa]			is ameliorated by FLYBASE:Fer3HCH[UAS.cMa]; FB:FBal0190585	FBrf0228998
FBgn0030092	fh		model of	DOID:12705	Friedreich ataxia	FBal0260622	fh[dsRNA.UAS.cLa]			is ameliorated by FLYBASE:mfrn[GD336]; FB:FBal0204487	FBrf0228998
FBgn0030092	fh		model of	DOID:12705	Friedreich ataxia	FBal0260622	fh[dsRNA.UAS.cLa]			is ameliorated by FLYBASE:mfrn[NIG.4963R]; FB:FBal0274459	FBrf0228998
FBgn0030092	fh		model of	DOID:12705	Friedreich ataxia	FBal0260622	fh[dsRNA.UAS.cLa]			is exacerbated by FLYBASE:mfrn[UAS.cNa]; FB:FBal0316438	FBrf0228998
FBgn0030092	fh		ameliorates	DOID:12705	Friedreich ataxia	FBal0198443	fh[UAS.cAa]			modeled by FLYBASE:fh[1]; FB:FBal0321111	FBrf0232938
FBgn0030092	fh		model of	DOID:12705	Friedreich ataxia	FBal0321111	fh[1]			CEA	FBrf0232938
FBgn0030092	fh		model of	DOID:12705	Friedreich ataxia	FBal0321111	fh[1]			is ameliorated by FLYBASE:Fer1HCH[UAS.cMa]; FB:FBal0218474	FBrf0232938
FBgn0030092	fh		model of	DOID:12705	Friedreich ataxia	FBal0321111	fh[1]			is ameliorated by FLYBASE:Fer3HCH[UAS.cMa]; FB:FBal0190585	FBrf0232938
FBgn0030092	fh		model of	DOID:12705	Friedreich ataxia	FBal0321111	fh[1]			is ameliorated by FLYBASE:Hsap\FXN[UAS.cCa]; FB:FBal0321115	FBrf0232938
FBgn0030092	fh		model of	DOID:12705	Friedreich ataxia	FBal0321111	fh[1]			is ameliorated by FLYBASE:Mef2[GD5039]; FB:FBal0207605	FBrf0232938
FBgn0030092	fh		model of	DOID:12705	Friedreich ataxia	FBal0321111	fh[1]			is ameliorated by FLYBASE:Pdk1[KK108363]; FB:FBal0259665	FBrf0232938
FBgn0030092	fh		model of	DOID:12705	Friedreich ataxia	FBal0321111	fh[1]			is ameliorated by FLYBASE:fh[+t3.3]; FB:FBal0321112	FBrf0232938
FBgn0030092	fh		model of	DOID:12705	Friedreich ataxia	FBal0321111	fh[1]			is ameliorated by FLYBASE:fh[UAS.Tag:V5]; FB:FBal0321114	FBrf0232938
FBgn0030092	fh		model of	DOID:12705	Friedreich ataxia	FBal0321111	fh[1]			is ameliorated by FLYBASE:fh[UAS.cAa]; FB:FBal0198443	FBrf0232938
FBgn0030092	fh		model of	DOID:12705	Friedreich ataxia	FBal0321111	fh[1]			is ameliorated by FLYBASE:lace[KK102282]; FB:FBal0259144	FBrf0232938
FBgn0030092	fh		ameliorates	DOID:12705	Friedreich ataxia	FBal0321112	fh[+t3.3]			modeled by FLYBASE:fh[1]; FB:FBal0321111	FBrf0232938
FBgn0030092	fh		ameliorates	DOID:12705	Friedreich ataxia	FBal0321114	fh[UAS.Tag:V5]			modeled by FLYBASE:fh[1]; FB:FBal0321111	FBrf0232938
FBgn0030092	fh		model of	DOID:0111218	Friedreich ataxia 1	FBal0198444	fh[dsRNA.IR.UAS]			CEA	FBrf0190823
FBgn0030092	fh		DOES NOT model	DOID:0111218	Friedreich ataxia 1	FBal0239759	fh[UAS.cRa]			CEA	FBrf0205420
FBgn0030092	fh		model of	DOID:0111218	Friedreich ataxia 1	FBal0198444	fh[dsRNA.IR.UAS]			CEA	FBrf0230073
FBgn0030092	fh		model of	DOID:0111218	Friedreich ataxia 1	FBal0198444	fh[dsRNA.IR.UAS]			CEA	FBrf0236521
FBgn0030092	fh		model of	DOID:0111218	Friedreich ataxia 1	FBal0198444	fh[dsRNA.IR.UAS]			is ameliorated by FLYBASE:Marf[HMC03883]; FB:FBal0294441	FBrf0238418
FBgn0030092	fh		model of	DOID:0111218	Friedreich ataxia 1	FBal0198444	fh[dsRNA.IR.UAS]			is ameliorated by FLYBASE:Marf[miRNA.cUa.UAS]; FB:FBal0279441	FBrf0238418
FBgn0030092	fh		model of	DOID:0111218	Friedreich ataxia 1			HGNC:3951	FXN	IEA	FBrf0241599
FBgn0030092	fh		model of	DOID:0111218	Friedreich ataxia 1	FBal0364440	fh[200GAA]			CEA	FBrf0246966
FBgn0030092	fh		model of	DOID:0111218	Friedreich ataxia 1	FBal0364441	fh[18GAA]			CEA	FBrf0246966
FBgn0030092	fh		model of	DOID:0111218	Friedreich ataxia 1	FBal0198444	fh[dsRNA.IR.UAS]			CEA	FBrf0247570
FBgn0030092	fh		model of	DOID:0111218	Friedreich ataxia 1	FBal0198444	fh[dsRNA.IR.UAS]			is ameliorated by FLYBASE:MCU[EY08610]; FB:FBal0351764	FBrf0247570
FBgn0030092	fh		model of	DOID:0111218	Friedreich ataxia 1	FBal0198444	fh[dsRNA.IR.UAS]			is ameliorated by FLYBASE:MCU[UAS.cTa]; FB:FBal0351718	FBrf0247570
FBgn0030092	fh		model of	DOID:0111218	Friedreich ataxia 1	FBal0198444	fh[dsRNA.IR.UAS]			is exacerbated by FLYBASE:MCU[HMS05618]; FB:FBal0325894	FBrf0247570
FBgn0030092	fh		exacerbates	DOID:1440	Machado-Joseph disease	FBal0198444	fh[dsRNA.IR.UAS]			modeled by FLYBASE:Hsap\ATXN3[tr.Q78.UAS.Tag:HA]; FB:FBal0090630	FBrf0216939
FBgn0030101	CG12118		model of	DOID:0050716	methylmalonic aciduria and homocystinuria type cblD			HGNC:25221	MMADHC	IEA	FBrf0241599
FBgn0030122	Aladin		model of	DOID:0050602	triple-A syndrome			HGNC:13666	AAAS	IEA	FBrf0241599
FBgn0030136	RpS28b		model of	DOID:0111894	Diamond Blackfan anemia 15 with mandibulofacial dysostosis			HGNC:10418	RPS28	IEA	FBrf0241599
FBgn0030141	Gga		model of	DOID:3211	lysosomal storage disease	FBal0269004	Gga[dsRNA.UAS.2]			CEA	FBrf0216574
FBgn0030141	Gga		model of	DOID:1289	neurodegenerative disease	FBal0269003	Gga[dsRNA.UAS.1]			CEA	FBrf0216574
FBgn0030162	CG1986		model of	DOID:9352	type 2 diabetes mellitus			HGNC:6619	LIPC	IEA	FBrf0241599
FBgn0030181	CG12645		model of	DOID:0110151	Charcot-Marie-Tooth disease type 1C			HGNC:16841	LITAF	IEA	FBrf0241599
FBgn0030191	CG15306		model of	DOID:0112243	congenital symmetric circumferential skin creases 2			HGNC:6891	MAPRE2	IEA	FBrf0241599
FBgn0030207	CG2887		exacerbates	DOID:1440	Machado-Joseph disease	FBal0202369	CG2887[GD9842]			modeled by FLYBASE:Hsap\ATXN3[tr.Q78.UAS.Tag:HA]; FB:FBal0090630	FBrf0219927
FBgn0030207	CG2887		exacerbates	DOID:1289	neurodegenerative disease	FBal0202369	CG2887[GD9842]			modeled by FLYBASE:Hsap\MAPT[R406W.UAS]; FB:FBal0126527	FBrf0219927
FBgn0030215	CG15296		model of	DOID:0111499	combined oxidative phosphorylation deficiency 37			HGNC:33702	MICOS13	IEA	FBrf0241599
FBgn0030218	CG1628		model of	DOID:0050720	ornithine translocase deficiency			HGNC:10985	SLC25A15	IEA	FBrf0241599
FBgn0030228	BTBD9		model of	DOID:0050425	restless legs syndrome	FBal0202056	BTBD9[GD9543]			CEA	FBrf0218705
FBgn0030228	BTBD9		model of	DOID:0050425	restless legs syndrome	FBal0277783	BTBD9[wlst1]			CEA	FBrf0218705
FBgn0030228	BTBD9		model of	DOID:0050425	restless legs syndrome	FBal0277784	BTBD9[wlst2]			CEA	FBrf0218705
FBgn0030230	Rph		exacerbates	DOID:14330	Parkinson's disease	FBal0219956	Rph[JF01970]			modeled by FLYBASE:Hsc70-5[KK100233]; FB:FBal0230627	FBrf0251563
FBgn0030230	Rph		model of	DOID:0050700	cardiomyopathy	FBal0219956	Rph[JF01970]			CEA	FBrf0249633
FBgn0030230	Rph		model of	DOID:0050700	cardiomyopathy	FBal0259521	Rph[KK107492]			CEA	FBrf0249633
FBgn0030234	CG15211		ameliorates	DOID:2531	hematologic cancer	FBal0201225	CG15211[GD13281]			modeled by FLYBASE:hop[Tum]; FB:FBal0005547	FBrf0210131
FBgn0030243	CG2186		ameliorates	DOID:0060201	amyotrophic lateral sclerosis type 10	FBal0257754	CG2186[HMS01090]			modeled by FLYBASE:Hsap\TARDBP[M.UAS.Tag:FLAG]; FB:FBal0248853	FBrf0251837
FBgn0030247	CG15208		model of	DOID:0112299	axial spondylometaphyseal dysplasia			HGNC:1260	CFAP410	IEA	FBrf0241599
FBgn0030268	Klp10A		model of	DOID:0090134	complex cortical dysplasia with other brain malformations 3			HGNC:6318	KIF2A	IEA	FBrf0241599
FBgn0030276	Dlic		ameliorates	DOID:680	tauopathy	FBal0100338	Dlic[G0190]			modeled by FLYBASE:Hsap\MAPT[GMR.Ex.PJ]; FB:FBal0137485	FBrf0217690
FBgn0030286	Gapvd1		model of	DOID:1184	nephrotic syndrome	FBal0201582	Gapvd1[GD9179]			CEA	FBrf0239703
FBgn0030286	Gapvd1		model of	DOID:1184	nephrotic syndrome	FBal0233759	Gapvd1[KK105758]			CEA	FBrf0239703
FBgn0030289	GCS1		model of	DOID:0070254	congenital disorder of glycosylation type IIb			HGNC:24862	MOGS	IEA	FBrf0241599
FBgn0030300	Sk1		model of	DOID:0050700	cardiomyopathy	FBal0208544	Sk1[GD9386]			CEA	FBrf0238294
FBgn0030304	Cyp4g15		model of	DOID:0050664	Bietti crystalline corneoretinal dystrophy			HGNC:23198	CYP4V2	IEA	FBrf0241599
FBgn0030305	Uba5		model of	DOID:0050950	autosomal recessive cerebellar ataxia	FBal0257945	Uba5[HMS01352]			CEA	FBrf0230959
FBgn0030305	Uba5		model of	DOID:0111615	autosomal recessive spinocerebellar ataxia 24			HGNC:23230	UBA5	IEA	FBrf0241599
FBgn0030305	Uba5		model of	DOID:0080424	developmental and epileptic encephalopathy 44			HGNC:23230	UBA5	IEA	FBrf0241599
FBgn0030309	CG1572		ameliorates	DOID:2531	hematologic cancer	FBal0201477	CG1572[GD13286]			modeled by FLYBASE:hop[Tum]; FB:FBal0005547	FBrf0210131
FBgn0030313	Reepl1		model of	DOID:0111205	distal hereditary motor neuronopathy type 5B			HGNC:25786	REEP1	IEA	FBrf0241599
FBgn0030313	Reepl1		model of	DOID:0110782	hereditary spastic paraplegia 31			HGNC:25786	REEP1	IEA	FBrf0241599
FBgn0030313	Reepl1		model of	DOID:0110817	hereditary spastic paraplegia 72			HGNC:17975	REEP2	IEA	FBrf0241599
FBgn0030317	pkm		exacerbates	DOID:1319	brain cancer	FBal0236914	pkm[KK110542]			modeled by FLYBASE:Ras85D[V12.cUa.UAS]; FB:FBal0276789, FLYBASE:scrib[673]; FB:FBal0103576	FBrf0251813
FBgn0030321	CG1703		ameliorates	DOID:0060213	frontotemporal dementia and/or amyotrophic lateral sclerosis-1	FBal0233725	CG1703[KK105695]			modeled by FLYBASE:Zzzz\poly-GR[50.UAS.EGFP]; FB:FBal0323573	FBrf0233795
FBgn0030339	Cyp28c1		model of	DOID:0112251	Ghosal hematodiaphyseal syndrome			HGNC:11609	TBXAS1	IEA	FBrf0241599
FBgn0030343	ATP7		exacerbates	DOID:10652	Alzheimer's disease	FBal0246349	ATP7[EY07895]			modeled by FLYBASE:Hsap\APP[Aβ42.GMR.Tag:SS(rPENK)]; FB:FBal0246257	FBrf0205107
FBgn0030343	ATP7		ameliorates	DOID:10652	Alzheimer's disease	FBal0246349	ATP7[EY07895]			modeled by FLYBASE:Hsap\APP[Aβ42.UAS.Tag:SS(rPENK)]; FB:FBal0324739	FBrf0222365
FBgn0030343	ATP7		ameliorates	DOID:12858	Huntington's disease	FBal0246349	ATP7[EY07895]			modeled by FLYBASE:Hsap\HTT[Q93.ex1.UAS]; FB:FBal0127292	FBrf0205107
FBgn0030343	ATP7		exacerbates	DOID:12858	Huntington's disease	FBal0198609	ATP7[GD3322]			modeled by FLYBASE:Hsap\HTT[Q93.ex1.UAS]; FB:FBal0127292	FBrf0222696
FBgn0030343	ATP7		ameliorates	DOID:12858	Huntington's disease	FBal0246349	ATP7[EY07895]			modeled by FLYBASE:Hsap\HTT[Q93.ex1.UAS]; FB:FBal0127292	FBrf0222696
FBgn0030343	ATP7		model of	DOID:1838	Menkes disease	FBal0221294	ATP7[DeltaP17]			CEA	FBrf0191161
FBgn0030343	ATP7		model of	DOID:1838	Menkes disease	FBal0221294	ATP7[DeltaP17]			is ameliorated by FLYBASE:ATP7[UAS.Tag:FLAG]; FB:FBal0221296	FBrf0191161
FBgn0030343	ATP7		ameliorates	DOID:1838	Menkes disease	FBal0221296	ATP7[UAS.Tag:FLAG]			modeled by FLYBASE:ATP7[&Dgr;P17]; FB:FBal0221294	FBrf0191161
FBgn0030343	ATP7		model of	DOID:1838	Menkes disease	FBal0282760	ATP7[dsRNA.Sym.UAS]			CEA	FBrf0209723
FBgn0030343	ATP7		model of	DOID:1838	Menkes disease	FBal0282760	ATP7[dsRNA.Sym.UAS]			is ameliorated by FLYBASE:MTF-1[Tub.PY]; FB:FBal0216890	FBrf0209723
FBgn0030343	ATP7		model of	DOID:1838	Menkes disease	FBal0221296	ATP7[UAS.Tag:FLAG]			CEA	FBrf0226797
FBgn0030343	ATP7		model of	DOID:1838	Menkes disease			HGNC:869	ATP7A	IEA	FBrf0241599
FBgn0030343	ATP7		ameliorates	DOID:1838	Menkes disease	FBal0198609	ATP7[GD3322]			modeled by FLYBASE:slmb[GD10682]; FB:FBal0210615	FBrf0246444
FBgn0030343	ATP7		model of	DOID:893	Wilson disease			HGNC:870	ATP7B	IEA	FBrf0241599
FBgn0030343	ATP7		model of	DOID:0111196	X-linked distal spinal muscular atrophy 3			HGNC:869	ATP7A	IEA	FBrf0241599
FBgn0030343	ATP7		model of	DOID:896	metal metabolism disorder	FBal0281744	ATP7[UAS.cBa]			CEA	FBrf0235378
FBgn0030343	ATP7		model of	DOID:896	metal metabolism disorder	FBal0281744	ATP7[UAS.cBa]			is ameliorated by FLYBASE:Cog1[e02840]; FB:FBal0161359	FBrf0235378
FBgn0030343	ATP7		model of	DOID:896	metal metabolism disorder	FBal0221296	ATP7[UAS.Tag:FLAG]			CEA	FBrf0238481
FBgn0030343	ATP7		model of	DOID:896	metal metabolism disorder	FBal0221296	ATP7[UAS.Tag:FLAG]			is ameliorated by FLYBASE:Uch[GD11265]; FB:FBal0208915	FBrf0238481
FBgn0030343	ATP7		model of	DOID:896	metal metabolism disorder	FBal0221297	ATP7[MBS.UAS.Tag:FLAG]			CEA	FBrf0238481
FBgn0030343	ATP7		model of	DOID:896	metal metabolism disorder	FBal0221299	ATP7[TAP.UAS.Tag:FLAG]			CEA	FBrf0238481
FBgn0030343	ATP7		model of	DOID:896	metal metabolism disorder	FBal0230719	ATP7[KK100396]			CEA	FBrf0238481
FBgn0030343	ATP7		model of	DOID:896	metal metabolism disorder	FBal0221296	ATP7[UAS.Tag:FLAG]			CEA	FBrf0247776
FBgn0030343	ATP7		model of	DOID:896	metal metabolism disorder	FBal0230719	ATP7[KK100396]			CEA	FBrf0247776
FBgn0030343	ATP7		model of	DOID:896	metal metabolism disorder	FBal0281744	ATP7[UAS.cBa]			CEA	FBrf0247776
FBgn0030343	ATP7		model of	DOID:896	metal metabolism disorder	FBal0281744	ATP7[UAS.cBa]			is ameliorated by FLYBASE:Cog1[e02840]; FB:FBal0161359	FBrf0247776
FBgn0030343	ATP7		model of	DOID:896	metal metabolism disorder	FBal0281744	ATP7[UAS.cBa]			is ameliorated by FLYBASE:Cog8[HMC03886]; FB:FBal0294444	FBrf0247776
FBgn0030343	ATP7		model of	DOID:896	metal metabolism disorder	FBal0366603	ATP7[dsRNA.UAS.cUa]			CEA	FBrf0247938
FBgn0030343	ATP7		model of	DOID:896	metal metabolism disorder	FBal0366604	ATP7[UAS.GFP]			CEA	FBrf0247938
FBgn0030343	ATP7		model of	DOID:0111272	occipital horn syndrome			HGNC:869	ATP7A	IEA	FBrf0241599
FBgn0030344	Nrd1		model of	DOID:1289	neurodegenerative disease	FBal0324997	Nrd1[R540X]			CEA	FBrf0234411
FBgn0030344	Nrd1		model of	DOID:1289	neurodegenerative disease	FBal0324997	Nrd1[R540X]			is ameliorated by FLYBASE:Atg1[UAS.cUa]; FB:FBal0260635	FBrf0234411
FBgn0030344	Nrd1		model of	DOID:1289	neurodegenerative disease	FBal0324999	Nrd1[K134X]			CEA	FBrf0234411
FBgn0030344	Nrd1		model of	DOID:1289	neurodegenerative disease	FBal0325131	Nrd1[Q376X]			CEA	FBrf0234411
FBgn0030344	Nrd1		model of	DOID:1289	neurodegenerative disease	FBal0325132	Nrd1[W369X]			CEA	FBrf0234411
FBgn0030345	CG1847		model of	DOID:0110332	Leber congenital amaurosis 4			HGNC:359	AIPL1	IEA	FBrf0241599
FBgn0030345	CG1847		model of	DOID:0112009	pituitary adenoma 1			HGNC:358	AIP	IEA	FBrf0241599
FBgn0030349	CG10353		model of	DOID:0070201	Miyoshi muscular dystrophy 3			HGNC:27337	ANO5	IEA	FBrf0241599
FBgn0030349	CG10353		model of	DOID:0110284	autosomal recessive limb-girdle muscular dystrophy type 2L			HGNC:27337	ANO5	IEA	FBrf0241599
FBgn0030349	CG10353		model of	DOID:0111533	gnathodiaphyseal dysplasia			HGNC:27337	ANO5	IEA	FBrf0241599
FBgn0030352	sicily		model of	DOID:0080761	Fanconi renotubular syndrome 5			HGNC:28625	NDUFAF6	IEA	FBrf0241599
FBgn0030352	sicily		model of	DOID:3652	Leigh disease	FBal0284110	sicily[A]			CEA	FBrf0221023
FBgn0030352	sicily		model of	DOID:3652	Leigh disease	FBal0284111	sicily[B]			CEA	FBrf0221023
FBgn0030352	sicily		model of	DOID:3652	Leigh disease	FBal0284112	sicily[C]			CEA	FBrf0221023
FBgn0030352	sicily		model of	DOID:3652	Leigh disease	FBal0284113	sicily[E]			CEA	FBrf0221023
FBgn0030352	sicily		model of	DOID:3652	Leigh disease	FBal0284114	sicily[G]			CEA	FBrf0221023
FBgn0030352	sicily		model of	DOID:3652	Leigh disease	FBal0284115	sicily[H]			CEA	FBrf0221023
FBgn0030352	sicily		DOES NOT ameliorate	DOID:14330	Parkinson's disease	FBal0284117	sicily[UAS.cZa]			modeled by FLYBASE:park[25]; FB:FBal0146938	FBrf0226804
FBgn0030352	sicily		ameliorates	DOID:14330	Parkinson's disease	FBal0284117	sicily[UAS.cZa]			modeled by FLYBASE:Pink1[B9]; FB:FBal0193144	FBrf0226804
FBgn0030352	sicily		model of	DOID:0112078	nuclear type mitochondrial complex I deficiency 17			HGNC:28625	NDUFAF6	IEA	FBrf0241599
FBgn0030352	sicily		model of	DOID:8466	retinal degeneration	FBal0319271	sicily[7E]			CEA	FBrf0232044
FBgn0030354	Upf1		ameliorates	DOID:0060213	frontotemporal dementia and/or amyotrophic lateral sclerosis-1	FBal0197468	Upf1[UASp.GFP]			modeled by FLYBASE:Zzzz\poly-GR[36.UAS.EGFP]; FB:FBal0344198	FBrf0242130
FBgn0030354	Upf1		ameliorates	DOID:0060213	frontotemporal dementia and/or amyotrophic lateral sclerosis-1	FBal0197468	Upf1[UASp.GFP]			modeled by FLYBASE:Zzzz\poly-PR[PO-36.UAS]; FB:FBal0300906	FBrf0242130
FBgn0030354	Upf1		ameliorates	DOID:0060213	frontotemporal dementia and/or amyotrophic lateral sclerosis-1	FBal0197468	Upf1[UASp.GFP]			modeled by FLYBASE:Zzzz\GGGGCC[30.UAS.EGFP]; FB:FBal0294759	FBrf0252475
FBgn0030354	Upf1		exacerbates	DOID:0060213	frontotemporal dementia and/or amyotrophic lateral sclerosis-1	FBal0281188	Upf1[GL01485]			modeled by FLYBASE:Zzzz\GGGGCC[30.UAS.EGFP]; FB:FBal0294759	FBrf0252475
FBgn0030354	Upf1		exacerbates	DOID:0060213	frontotemporal dementia and/or amyotrophic lateral sclerosis-1	FBal0321823	Upf1[HMC05537]			modeled by FLYBASE:Zzzz\GGGGCC[30.UAS.EGFP]; FB:FBal0294759	FBrf0252475
FBgn0030359	CG18130		model of	DOID:0110606	primary ciliary dyskinesia 6			HGNC:16473	NME8	IEA	FBrf0241599
FBgn0030360	CG1806		exacerbates	DOID:680	tauopathy	FBal0359511	CG1806[EY09439]			modeled by FLYBASE:Hsap\MAPT[UAS.cWa]; FB:FBal0126526	FBrf0244983
FBgn0030361	CG1492		model of	DOID:0111257	gamma-glutamyl transpeptidase deficiency			HGNC:4250	GGT1	IEA	FBrf0241599
FBgn0030362	regucalcin		exacerbates	DOID:1319	brain cancer	FBal0237875	regucalcin[KK112078]			modeled by FLYBASE:Ras85D[V12.cUa.UAS]; FB:FBal0276789, FLYBASE:scrib[673]; FB:FBal0103576	FBrf0251813
FBgn0030366	Usp7		ameliorates	DOID:0060201	amyotrophic lateral sclerosis type 10	FBal0257845	Usp7[HMS01187]			modeled by FLYBASE:Hsap\SOD1[A4V.UAS]; FB:FBal0248885	FBrf0247243
FBgn0030366	Usp7		ameliorates	DOID:0060201	amyotrophic lateral sclerosis type 10	FBal0257845	Usp7[HMS01187]			modeled by FLYBASE:Hsap\TARDBP[M337V.UAS.Tag:MYC]; FB:FBal0261050	FBrf0247243
