gene_id,gene_name,hgnc_id,do_qualifier,do_id,do_term,allele_used_in_model_fbal,allele_used_in_model_symbol,orthology_with_hgnc_id,orthology_with_symbol,evidence,reference
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0301533,Fmr1[KK107935],NA,NA,CEA with FLYBASE:Fmr1[&Dgr;113M]; FB:FBal0131035,FBrf0237415
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,NA,NA,HGNC:3775,FMR1,IEA,FBrf0241599
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0131033,Fmr1[Delta50M],NA,NA,CEA with FLYBASE:Fmr1[&Dgr;3]; FB:FBal0351968,FBrf0242525
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0351968,Fmr1[Delta3],NA,NA,CEA with FLYBASE:Fmr1[&Dgr;50M]; FB:FBal0131033,FBrf0242525
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0131033,Fmr1[Delta50M],NA,NA,CEA,FBrf0242721
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0131033,Fmr1[Delta50M],NA,NA,is ameliorated by FLYBASE:rg[FDD]; FB:FBal0281961,FBrf0242721
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0262561,Fmr1[GL00075],NA,NA,CEA,FBrf0242721
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0131033,Fmr1[Delta50M],NA,NA,CEA,FBrf0243358
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0131033,Fmr1[Delta50M],NA,NA,CEA with FLYBASE:Fmr1[2]; FB:FBal0137501,FBrf0243358
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0131033,Fmr1[Delta50M],NA,NA,is ameliorated by FLYBASE:bsk[HMS04479]; FB:FBal0301039,FBrf0243358
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0131033,Fmr1[Delta50M],NA,NA,is ameliorated by FLYBASE:kay[Fbz.UAS]; FB:FBal0060700,FBrf0243358
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0131033,Fmr1[Delta50M],NA,NA,is ameliorated by FLYBASE:wnd[1]; FB:FBal0194609,FBrf0243358
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0131033,Fmr1[Delta50M],NA,NA,is ameliorated by FLYBASE:wnd[3]; FB:FBal0194611,FBrf0243358
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0131033,Fmr1[Delta50M],NA,NA,is ameliorated by FLYBASE:wnd[GL00282]; FB:FBal0262751,FBrf0243358
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0137501,Fmr1[2],NA,NA,CEA with FLYBASE:Fmr1[&Dgr;50M]; FB:FBal0131033,FBrf0243358
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0131033,Fmr1[Delta50M],NA,NA,CEA,FBrf0246309
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0131033,Fmr1[Delta50M],NA,NA,CEA with FLYBASE:Fmr1[3]; FB:FBal0137500,FBrf0246309
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0137500,Fmr1[3],NA,NA,CEA,FBrf0246309
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0137500,Fmr1[3],NA,NA,CEA with FLYBASE:Fmr1[&Dgr;50M]; FB:FBal0131033,FBrf0246309
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0137501,Fmr1[2],NA,NA,CEA,FBrf0246309
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0141745,Fmr1[B55],NA,NA,CEA,FBrf0246309
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0242223,Fmr1[JF02634],NA,NA,CEA,FBrf0246953
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0303649,Fmr1[UAS.cMa],NA,NA,CEA,FBrf0246953
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0303650,Fmr1[R140Q.UAS],NA,NA,CEA,FBrf0246953
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0131033,Fmr1[Delta50M],NA,NA,CEA,FBrf0248118
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0141745,Fmr1[B55],NA,NA,CEA,FBrf0248118
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0242103,Fmr1[dsRNA.500.UAS],NA,NA,CEA,FBrf0248118
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0242104,Fmr1[dsRNA.280.UAS],NA,NA,CEA,FBrf0248118
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0262561,Fmr1[GL00075],NA,NA,CEA,FBrf0248118
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0137500,Fmr1[3],NA,NA,CEA,FBrf0248926
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0131033,Fmr1[Delta50M],NA,NA,CEA with FLYBASE:Fmr1[3]; FB:FBal0137500,FBrf0249448
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0137500,Fmr1[3],NA,NA,CEA with FLYBASE:Fmr1[&Dgr;50M]; FB:FBal0131033,FBrf0249448
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0131027,Fmr1[UAS.cZa],NA,NA,CEA,FBrf0252847
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0131033,Fmr1[Delta50M],NA,NA,CEA with FLYBASE:Fmr1[&Dgr;113M]; FB:FBal0131035,FBrf0252847
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0131035,Fmr1[Delta113M],NA,NA,CEA with FLYBASE:Fmr1[&Dgr;50M]; FB:FBal0131033,FBrf0252847
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0373688,Fmr1[UAS.EGFP],NA,NA,CEA,FBrf0252847
FBgn0028734,Fmr1,NA,exacerbates,DOID:14261,fragile X syndrome,FBal0373689,Fmr1[KH1mut.UAS.EGFP],NA,NA,"modeled by FLYBASE:Fmr1[&Dgr;113M]; FB:FBal0131035, FLYBASE:Fmr1[&Dgr;50M]; FB:FBal0131033",FBrf0252847
FBgn0028734,Fmr1,NA,exacerbates,DOID:14261,fragile X syndrome,FBal0373691,Fmr1[KH1KH2mut.UAS.EGFP],NA,NA,"modeled by FLYBASE:Fmr1[&Dgr;113M]; FB:FBal0131035, FLYBASE:Fmr1[&Dgr;50M]; FB:FBal0131033",FBrf0252847
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0131033,Fmr1[Delta50M],NA,NA,CEA,FBrf0253344
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0131033,Fmr1[Delta50M],NA,NA,is ameliorated by FLYBASE:stau[UAS.GFP]; FB:FBal0370606,FBrf0253344
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0131033,Fmr1[Delta50M],NA,NA,is exacerbated by FLYBASE:stau[1]; FB:FBal0016164,FBrf0253344
FBgn0028734,Fmr1,NA,model of,DOID:14261,fragile X syndrome,FBal0262561,Fmr1[GL00075],NA,NA,CEA,FBrf0253344
FBgn0028734,Fmr1,NA,model of,DOID:0050879,fragile X-associated tremor/ataxia syndrome,NA,NA,HGNC:3775,FMR1,IEA,FBrf0241599
FBgn0028734,Fmr1,NA,model of,DOID:7474,malignant pleural mesothelioma,FBal0131027,Fmr1[UAS.cZa],NA,NA,CEA,FBrf0229731
FBgn0028734,Fmr1,NA,exacerbates,DOID:1289,neurodegenerative disease,FBal0120821,Fmr1[UAS.cWa],NA,NA,modeled by FLYBASE:Zzzz\GGGGCC[48.UAS]; FB:FBal0325513,FBrf0230892
FBgn0028734,Fmr1,NA,ameliorates,DOID:1289,neurodegenerative disease,FBal0263199,Fmr1[HMS00248],NA,NA,modeled by FLYBASE:Zzzz\GGGGCC[48.UAS]; FB:FBal0325513,FBrf0230892
FBgn0028734,Fmr1,NA,model of,DOID:0080857,primary ovarian insufficiency,NA,NA,HGNC:3775,FMR1,IEA,FBrf0241599
FBgn0028734,Fmr1,NA,exacerbates,DOID:680,tauopathy,FBal0131029,Fmr1[EP3517],NA,NA,modeled by FLYBASE:Hsap\MAPT[V337M.UAS]; FB:FBal0126525,FBrf0167629
FBgn0028741,fab1,NA,model of,DOID:0060448,Fleck corneal dystrophy,NA,NA,HGNC:23785,PIKFYVE,IEA,FBrf0241599
FBgn0028744,CG5033,NA,ameliorates,DOID:9119,acute myeloid leukemia,FBal0156957,CG5033[EY04217],NA,NA,modeled by FLYBASE:Hsap\RUNX1::Hsap\RUNX1T1[UAS.cSa]; FB:FBal0276915,FBrf0212361
FBgn0028746,CG18508,NA,ameliorates,DOID:680,tauopathy,FBal0202108,CG18508[GD6805],NA,NA,modeled by FLYBASE:Hsap\MAPT[R406W.UAS]; FB:FBal0126527,FBrf0228684
FBgn0028789,Doc1,NA,model of,DOID:0111826,Abruzzo-Erickson syndrome,NA,NA,HGNC:11600,TBX22,IEA,FBrf0241599
FBgn0028789,Doc1,NA,model of,DOID:0060613,X-linked cleft palate with or without ankyloglossia,NA,NA,HGNC:11600,TBX22,IEA,FBrf0241599
FBgn0028789,Doc1,NA,model of,DOID:0112363,spondylocostal dysostosis,NA,NA,HGNC:11605,TBX6,IEA,FBrf0241599
FBgn0028848,Gpo3,NA,model of,DOID:9352,type 2 diabetes mellitus,NA,NA,HGNC:4456,GPD2,IEA,FBrf0241599
FBgn0028858,CG10839,NA,model of,DOID:0110613,primary ciliary dyskinesia,NA,NA,HGNC:23247,DNAL1,IEA,FBrf0241599
FBgn0028863,CG4587,NA,model of,DOID:0081023,retinal cone dystrophy,NA,NA,HGNC:20202,CACNA2D4,IEA,FBrf0241599
FBgn0028903,CG13243,NA,model of,DOID:0112335,spermatogenic failure,NA,NA,HGNC:25062,CATIP,IEA,FBrf0241599
FBgn0028916,CG33090,NA,model of,DOID:0110798,hereditary spastic paraplegia,NA,NA,HGNC:18986,GBA2,IEA,FBrf0241599
FBgn0028919,CG16865,NA,model of,DOID:0112054,non-syndromic X-linked intellectual disability,NA,NA,HGNC:26239,CXorf56,IEA,FBrf0241599
FBgn0028932,CG16890,NA,ameliorates,DOID:1440,Machado-Joseph disease,FBal0201668,CG16890[GD9226],NA,NA,modeled by FLYBASE:Hsap\ATXN3[tr.Q78.UAS.Tag:HA]; FB:FBal0090630,FBrf0219927
FBgn0028932,CG16890,NA,ameliorates,DOID:1289,neurodegenerative disease,FBal0201668,CG16890[GD9226],NA,NA,modeled by FLYBASE:Hsap\MAPT[R406W.UAS]; FB:FBal0126527,FBrf0219927
FBgn0028940,Cyp28a5,NA,model of,DOID:0112251,Ghosal hematodiaphyseal syndrome,NA,NA,HGNC:11609,TBXAS1,IEA,FBrf0241599
FBgn0028940,Cyp28a5,NA,model of,DOID:10825,essential hypertension,NA,NA,HGNC:2638,CYP3A5,IEA,FBrf0241599
FBgn0028944,Semp1,NA,model of,DOID:10283,prostate cancer,FBal0271004,Semp1[NIG.11864R],NA,NA,CEA,FBrf0226167
FBgn0028962,AlaRS-m,NA,model of,DOID:0111479,combined oxidative phosphorylation deficiency,NA,NA,HGNC:21022,AARS2,IEA,FBrf0241599
FBgn0028978,trbl,NA,ameliorates,DOID:162,cancer,FBal0117318,trbl[UAS.cMa],NA,NA,"modeled by FLYBASE:BacA\p35[UAS.cHa]; FB:FBal0062158, FLYBASE:Bub3[GD9924]; FB:FBal0198851",FBrf0236539
FBgn0028978,trbl,NA,ameliorates,DOID:162,cancer,FBal0117318,trbl[UAS.cMa],NA,NA,"modeled by FLYBASE:Ras85D[V12.UAS]; FB:FBal0060587, FLYBASE:dlg1[GD4689]; FB:FBal0209360",FBrf0236539
FBgn0028978,trbl,NA,ameliorates,DOID:9351,diabetes mellitus,FBal0350396,trbl[VDRC.cUa],NA,NA,modeled by FLYBASE:gbb[UAS.cKa]; FB:FBal0092971,FBrf0233090
FBgn0028978,trbl,NA,model of,DOID:4194,glucose metabolism disease,FBal0338076,trbl[R141Q.UAS.Tag:FLAG],NA,NA,CEA,FBrf0237536
FBgn0028978,trbl,NA,ameliorates,DOID:9970,obesity,FBal0350396,trbl[VDRC.cUa],NA,NA,modeled by FLYBASE:gbb[UAS.cKa]; FB:FBal0092971,FBrf0233090
FBgn0028979,tio,NA,ameliorates,DOID:10652,Alzheimer's disease,FBal0190154,tio[UAS.cLa],NA,NA,modeled by,FBrf0223451
FBgn0028979,tio,NA,ameliorates,DOID:10652,Alzheimer's disease,FBal0279787,tio[DeltaZn1.UAS.cDa],NA,NA,modeled by,FBrf0223451
FBgn0028979,tio,NA,ameliorates,DOID:10652,Alzheimer's disease,FBal0279788,tio[DeltaZn2.UAS.cDa],NA,NA,modeled by,FBrf0223451
FBgn0028979,tio,NA,ameliorates,DOID:10652,Alzheimer's disease,FBal0279789,tio[DeltaZn3.UAS.cDa],NA,NA,modeled by,FBrf0223451
FBgn0028979,tio,NA,ameliorates,DOID:10652,Alzheimer's disease,FBal0279790,tio[DeltaZn4.UAS.cDa],NA,NA,modeled by,FBrf0223451
FBgn0028979,tio,NA,ameliorates,DOID:10652,Alzheimer's disease,FBal0279791,tio[DeltaPLDLS.UAS.cDa],NA,NA,modeled by,FBrf0223451
FBgn0028982,Spt6,NA,exacerbates,DOID:162,cancer,FBal0248129,Spt6[HMS00364],NA,NA,modeled by FLYBASE:Rbf[HMS03004]; FB:FBal0266576,FBrf0248245
FBgn0028983,Spn55B,NA,model of,DOID:0110536,autosomal recessive nonsyndromic deafness,NA,NA,HGNC:8950,SERPINB6,IEA,FBrf0241599
FBgn0028983,Spn55B,NA,model of,DOID:0090030,corticosteroid-binding globulin deficiency,NA,NA,HGNC:1540,SERPINA6,IEA,FBrf0241599
FBgn0028984,Spn88Ea,NA,ameliorates,DOID:305,carcinoma,FBal0159736,Spn88Ea[c01214],NA,NA,modeled by FLYBASE:scrib[1]; FB:FBal0103577,FBrf0239128
FBgn0028984,Spn88Ea,NA,ameliorates,DOID:305,carcinoma,FBal0208603,Spn88Ea[GD12724],NA,NA,modeled by FLYBASE:scrib[1]; FB:FBal0103577,FBrf0239128
FBgn0028984,Spn88Ea,NA,ameliorates,DOID:305,carcinoma,FBal0257964,Spn88Ea[HMS01371],NA,NA,modeled by FLYBASE:scrib[1]; FB:FBal0103577,FBrf0239128
FBgn0028984,Spn88Ea,NA,ameliorates,DOID:305,carcinoma,FBal0369286,Spn88Ea[eld5],NA,NA,modeled by FLYBASE:scrib[1]; FB:FBal0103577,FBrf0239128
FBgn0028984,Spn88Ea,NA,model of,DOID:0050831,familial encephalopathy with neuroserpin inclusion bodies,NA,NA,HGNC:8943,SERPINI1,IEA,FBrf0241599
FBgn0028986,Spn38F,NA,model of,DOID:3755,antithrombin III deficiency,NA,NA,HGNC:775,SERPINC1,IEA,FBrf0241599
FBgn0028987,Spn28F,NA,model of,DOID:3755,antithrombin III deficiency,NA,NA,HGNC:775,SERPINC1,IEA,FBrf0241599
FBgn0028988,Spn42Dd,NA,model of,DOID:3755,antithrombin III deficiency,NA,NA,HGNC:775,SERPINC1,IEA,FBrf0241599
FBgn0028988,Spn42Dd,NA,model of,DOID:0110536,autosomal recessive nonsyndromic deafness,NA,NA,HGNC:8950,SERPINB6,IEA,FBrf0241599
FBgn0028990,Spn27A,NA,model of,DOID:0050831,familial encephalopathy with neuroserpin inclusion bodies,NA,NA,HGNC:8943,SERPINI1,IEA,FBrf0241599
FBgn0028997,nmdyn-D7,NA,ameliorates,DOID:12858,Huntington's disease,FBal0210204,nmdyn-D7[GD13902],NA,NA,modeled by FLYBASE:Hsap\HTT[128Q.1-231.UAS]; FB:FBal0368452,FBrf0249076
FBgn0028999,nerfin-1,NA,model of,DOID:1319,brain cancer,FBal0175568,nerfin-1[159],NA,NA,CEA,FBrf0232628
FBgn0029092,ced-6,NA,ameliorates,DOID:1441,autosomal dominant cerebellar ataxia,FBal0134119,ced-6[KG03411a],NA,NA,modeled by FLYBASE:Hsap\ATXN7[102Q.T.UAS.Tag:NLS(SV40-largeT)]; FB:FBal0290348,FBrf0192686
FBgn0029093,cathD,NA,model of,DOID:14503,neuronal ceroid lipofuscinosis,FBal0246638,cathD[1],NA,NA,CEA,FBrf0188175
FBgn0029093,cathD,NA,model of,DOID:14503,neuronal ceroid lipofuscinosis,FBal0246638,cathD[1],NA,NA,is exacerbated by FLYBASE:CtsB[PG148]; FB:FBal0131701,FBrf0209200
FBgn0029093,cathD,NA,model of,DOID:14503,neuronal ceroid lipofuscinosis,FBal0246638,cathD[1],NA,NA,is exacerbated by FLYBASE:Hmgcr[UAS.cvDa]; FB:FBal0094693,FBrf0209200
FBgn0029093,cathD,NA,model of,DOID:14503,neuronal ceroid lipofuscinosis,FBal0246638,cathD[1],NA,NA,is exacerbated by FLYBASE:Hsc70-4[L3929]; FB:FBal0087006,FBrf0209200
FBgn0029093,cathD,NA,model of,DOID:14503,neuronal ceroid lipofuscinosis,FBal0246638,cathD[1],NA,NA,is exacerbated by FLYBASE:Tor[WT.UAS.Tag:FLAG]; FB:FBal0141341,FBrf0209200
FBgn0029093,cathD,NA,model of,DOID:14503,neuronal ceroid lipofuscinosis,FBal0246638,cathD[1],NA,NA,is exacerbated by FLYBASE:Trxr1[G0481]; FB:FBal0102623,FBrf0209200
FBgn0029093,cathD,NA,model of,DOID:14503,neuronal ceroid lipofuscinosis,FBal0246638,cathD[1],NA,NA,is exacerbated by FLYBASE:schlank[G0061]; FB:FBal0096838,FBrf0209200
FBgn0029093,cathD,NA,model of,DOID:14503,neuronal ceroid lipofuscinosis,FBal0246638,cathD[1],NA,NA,is exacerbated by FLYBASE:shi[1]; FB:FBal0015610,FBrf0209200
FBgn0029093,cathD,NA,model of,DOID:0110725,neuronal ceroid lipofuscinosis,NA,NA,HGNC:2529,CTSD,IEA,FBrf0241599
FBgn0029093,cathD,NA,exacerbates,DOID:680,tauopathy,FBal0246638,cathD[1],NA,NA,modeled by FLYBASE:Hsap\MAPT[R406W.UAS]; FB:FBal0126527,FBrf0211384
FBgn0029093,cathD,NA,ameliorates,DOID:680,tauopathy,FBal0324207,cathD[UAS.cUa],NA,NA,modeled by FLYBASE:Hsap\MAPT[GMR.Ex.PJ]; FB:FBal0137485,FBrf0225331
FBgn0029095,aru,NA,model of,DOID:1574,alcohol use disorder,FBal0180899,aru[d08896],NA,NA,CEA,FBrf0213908
FBgn0029095,aru,NA,ameliorates,DOID:1574,alcohol use disorder,FBal0261089,aru[8.128],NA,NA,modeled by FLYBASE:hppy[17-51]; FB:FBal0230289,FBrf0213908
FBgn0029095,aru,NA,model of,DOID:1574,alcohol use disorder,FBal0261089,aru[8.128],NA,NA,CEA,FBrf0213908
FBgn0029095,aru,NA,model of,DOID:1574,alcohol use disorder,FBal0261089,aru[8.128],NA,NA,is ameliorated by FLYBASE:Akt[EY10012]; FB:FBal0162822,FBrf0213908
FBgn0029095,aru,NA,model of,DOID:1574,alcohol use disorder,FBal0261090,aru[dsRNA.UAS],NA,NA,CEA,FBrf0213908
FBgn0029095,aru,NA,model of,DOID:0110463,autosomal recessive nonsyndromic deafness,NA,NA,HGNC:3420,EPS8,IEA,FBrf0241599
FBgn0029095,aru,NA,model of,DOID:0080261,autosomal recessive nonsyndromic deafness,NA,NA,HGNC:21296,EPS8L2,IEA,FBrf0241599
FBgn0029095,aru,NA,model of,DOID:0110702,hypotrichosis,NA,NA,HGNC:21297,EPS8L3,IEA,FBrf0241599
FBgn0029113,Uba2,NA,exacerbates,DOID:0060161,Kennedy's disease,FBal0121879,Uba2[C175S.UAS],NA,NA,modeled by FLYBASE:Hsap\AR[Q112.UAS.Tag:HA]; FB:FBal0241246,FBrf0152073
FBgn0029113,Uba2,NA,model of,DOID:2531,hematologic cancer,FBal0239387,Uba2[HM05055],NA,NA,CEA,FBrf0212643
FBgn0029114,Tollo,NA,model of,DOID:0112063,X-Linked immunodeficiency,NA,NA,HGNC:15631,TLR7,IEA,FBrf0241599
FBgn0029114,Tollo,NA,ameliorates,DOID:1289,neurodegenerative disease,FBal0239337,Tollo[HM05005],NA,NA,"modeled by FLYBASE:Zzzz\CTG[rCUG.99.UAS.Tag:MYC,Tag:FLAG]; FB:FBal0277239, FLYBASE:Zzzz\CAG[99.UAS.Tag:MYC,Tag:FLAG]; FB:FBal0276804",FBrf0221855
FBgn0029117,Surf1,NA,model of,DOID:0110187,Charcot-Marie-Tooth disease,NA,NA,HGNC:11474,SURF1,IEA,FBrf0241599
FBgn0029117,Surf1,NA,model of,DOID:3652,Leigh disease,FBal0191505,Surf1[dsRNA.UAS],NA,NA,CEA,FBrf0226516
FBgn0029117,Surf1,NA,model of,DOID:3652,Leigh disease,FBal0191505,Surf1[dsRNA.UAS],NA,NA,CEA,FBrf0230088
FBgn0029117,Surf1,NA,model of,DOID:3652,Leigh disease,FBal0191505,Surf1[dsRNA.UAS],NA,NA,is ameliorated by FLYBASE:sima[HMS00833]; FB:FBal0257513,FBrf0230088
FBgn0029117,Surf1,NA,model of,DOID:3762,cytochrome-c oxidase deficiency disease,NA,NA,HGNC:11474,SURF1,IEA,FBrf0241599
FBgn0029123,SoxN,NA,model of,DOID:0111779,X-linked panhypopituitarism,FBal0328143,SoxN[A34.UAS],NA,NA,CEA,FBrf0235213
FBgn0029123,SoxN,NA,model of,DOID:0111779,X-linked panhypopituitarism,FBal0328143,SoxN[A34.UAS],NA,NA,is ameliorated by FLYBASE:eEF1α1[dsRNA.UAS.cUa]; FB:FBal0328144,FBrf0235213
FBgn0029123,SoxN,NA,model of,DOID:0111779,X-linked panhypopituitarism,NA,NA,HGNC:11199,SOX3,IEA,FBrf0241599
FBgn0029123,SoxN,NA,model of,DOID:0111801,syndromic microphthalmia,NA,NA,HGNC:11195,SOX2,IEA,FBrf0241599
FBgn0029131,Debcl,NA,ameliorates,DOID:1440,Machado-Joseph disease,FBal0103854,Debcl[UAS.Tag:HA],NA,NA,modeled by FLYBASE:Hsap\ATXN3[tr.Q78.UAS.Tag:HA]; FB:FBal0090630,FBrf0187514
FBgn0029131,Debcl,NA,exacerbates,DOID:1440,Machado-Joseph disease,FBal0194703,Debcl[dsRNA.UAS],NA,NA,modeled by FLYBASE:Hsap\ATXN3[tr.Q78.UAS.Tag:HA]; FB:FBal0090630,FBrf0187514
FBgn0029131,Debcl,NA,exacerbates,DOID:14330,Parkinson's disease,FBal0103854,Debcl[UAS.Tag:HA],NA,NA,modeled by FLYBASE:Hsap\SNCA[UAS.cFa]; FB:FBal0104766,FBrf0233603
FBgn0029131,Debcl,NA,ameliorates,DOID:14330,Parkinson's disease,FBal0220773,Debcl[JF02429],NA,NA,modeled by FLYBASE:Hsap\SNCA[UAS.cFa]; FB:FBal0104766,FBrf0233603
FBgn0029131,Debcl,NA,model of,DOID:2998,testicular cancer,FBal0285546,Debcl[27],NA,NA,CEA with FLYBASE:Dronc[L32]; FB:FBal0189653,FBrf0236860
FBgn0029134,Prosbeta5,NA,exacerbates,DOID:10652,Alzheimer's disease,FBal0369304,Prosbeta5[UAS.cTa],NA,NA,"modeled by FLYBASE:Hsap\APP[695.UAS.Tag:MYC]; FB:FBal0138483, FLYBASE:Hsap\BACE1[UAS.Exel]; FB:FBal0256668",FBrf0249770
FBgn0029134,Prosbeta5,NA,ameliorates,DOID:10652,Alzheimer's disease,FBal0238829,Prosbeta5[DP00085],NA,NA,"modeled by FLYBASE:Hsap\APP[695.UAS.Tag:MYC]; FB:FBal0138483, FLYBASE:Hsap\BACE1[UAS.Exel]; FB:FBal0256668",FBrf0253730
FBgn0029134,Prosbeta5,NA,model of,DOID:0050553,JMP syndrome,NA,NA,HGNC:9545,PSMB8,IEA,FBrf0241599
FBgn0029134,Prosbeta5,NA,model of,DOID:1289,neurodegenerative disease,FBal0263124,Prosbeta5[HMS00119],NA,NA,CEA,FBrf0246270
FBgn0029147,NtR,NA,model of,DOID:0060682,autosomal dominant nocturnal frontal lobe epilepsy,NA,NA,HGNC:1958,CHRNA4,IEA,FBrf0241599
FBgn0029148,NHP2,NA,model of,DOID:0070017,autosomal recessive dyskeratosis congenita,NA,NA,HGNC:14377,NHP2,IEA,FBrf0241599
FBgn0029157,ssh,NA,model of,DOID:1574,alcohol use disorder,FBal0129028,ssh[UAS.Tag:HA],NA,NA,CEA,FBrf0229576
FBgn0029157,ssh,NA,ameliorates,DOID:332,amyotrophic lateral sclerosis,FBal0275045,ssh[NIG.6238R],NA,NA,modeled by FLYBASE:Vap33[P58S.cRa.UAS]; FB:FBal0243927,FBrf0226712
FBgn0029167,Hml,NA,model of,DOID:0110544,autosomal dominant nonsyndromic deafness,NA,NA,HGNC:11720,TECTA,IEA,FBrf0241599
FBgn0029167,Hml,NA,model of,DOID:0110474,autosomal recessive nonsyndromic deafness,NA,NA,HGNC:8516,OTOG,IEA,FBrf0241599
FBgn0029167,Hml,NA,model of,DOID:0110479,autosomal recessive nonsyndromic deafness,NA,NA,HGNC:11720,TECTA,IEA,FBrf0241599
FBgn0029167,Hml,NA,model of,DOID:0110530,autosomal recessive nonsyndromic deafness,NA,NA,HGNC:26901,OTOGL,IEA,FBrf0241599
FBgn0029167,Hml,NA,model of,DOID:0050156,idiopathic pulmonary fibrosis,NA,NA,HGNC:7516,MUC5B,IEA,FBrf0241599
FBgn0029167,Hml,NA,model of,DOID:0060573,von Willebrand's disease,NA,NA,HGNC:12726,VWF,IEA,FBrf0241599
FBgn0029167,Hml,NA,model of,DOID:0060574,von Willebrand's disease,NA,NA,HGNC:12726,VWF,IEA,FBrf0241599
FBgn0029167,Hml,NA,model of,DOID:0111054,von Willebrand's disease,NA,NA,HGNC:12726,VWF,IEA,FBrf0241599
FBgn0029172,Fad2,NA,model of,DOID:0112160,autosomal dominant nonsyndromic deafness,NA,NA,HGNC:21088,SCD5,IEA,FBrf0241599
FBgn0029174,Fkbp59,NA,model of,DOID:1595,endogenous depression,NA,NA,HGNC:3721,FKBP5,IEA,FBrf0241599
FBgn0029175,sotv,NA,model of,DOID:206,hereditary multiple exostoses,NA,NA,HGNC:3513,EXT2,IEA,FBrf0241599
FBgn0029502,Coq7,NA,model of,DOID:0070245,primary coenzyme Q10 deficiency,NA,NA,HGNC:2244,COQ7,IEA,FBrf0241599
FBgn0029512,Aos1,NA,model of,DOID:2531,hematologic cancer,FBal0162805,Aos1[c06048],NA,NA,CEA,FBrf0220167
FBgn0029594,CG14806,NA,model of,DOID:3762,cytochrome-c oxidase deficiency disease,FBal0235617,Coa8[KK108512],NA,NA,CEA,FBrf0243568
FBgn0029594,CG14806,NA,model of,DOID:3762,cytochrome-c oxidase deficiency disease,FBal0235617,Coa8[KK108512],NA,NA,CEA,FBrf0253685
FBgn0029608,CG3091,NA,model of,DOID:0050683,Bothnia retinal dystrophy,NA,NA,HGNC:10024,RLBP1,IEA,FBrf0241599
FBgn0029608,CG3091,NA,model of,DOID:0111015,Newfoundland cone-rod dystrophy,NA,NA,HGNC:10024,RLBP1,IEA,FBrf0241599
FBgn0029608,CG3091,NA,model of,DOID:0090028,familial isolated deficiency of vitamin E,NA,NA,HGNC:12404,TTPA,IEA,FBrf0241599
