mmus_gene_id,mmus_gene_name,dmel_gene_id,dmel_gene_name,diopt_score
ENSMUSG00000035473,Galm,FBgn0035679,CG10467,16
ENSMUSG00000040478,Prdm13,FBgn0035687,Prdm13,11
ENSMUSG00000052296,Ppp6r1,FBgn0035688,fmt,13
ENSMUSG00000024908,Ppp6r3,FBgn0035688,fmt,12
ENSMUSG00000036561,Ppp6r2,FBgn0035688,fmt,11
ENSMUSG00000090112,Shprh,FBgn0035689,CG7376,15
ENSMUSG00000037361,Sf3b6,FBgn0035692,Sf3b6,15
ENSMUSG00000009470,Tnpo1,FBgn0035693,CG8219,11
ENSMUSG00000040584,Abcb1a,FBgn0035695,CG10226,10
ENSMUSG00000042476,Abcb4,FBgn0035695,CG10226,10
ENSMUSG00000024410,Rmc1,FBgn0035703,CG8270,15
ENSMUSG00000033653,Vps8,FBgn0035704,Vps8,15
ENSMUSG00000028156,Eif4e,FBgn0035709,eIF4E4,18
ENSMUSG00000074895,Eif4e1b,FBgn0035709,eIF4E4,15
ENSMUSG00000052917,Senp7,FBgn0035713,velo,10
ENSMUSG00000025337,Sbds,FBgn0035714,CG8549,15
ENSMUSG00000031729,Ist1,FBgn0035715,Ist1,15
ENSMUSG00000021999,Cpb2,FBgn0035718,CG14820,12
ENSMUSG00000054446,Cpa1,FBgn0035718,CG14820,12
ENSMUSG00000011463,Cpb1,FBgn0035718,CG14820,11
ENSMUSG00000029788,Cpa5,FBgn0035718,CG14820,11
ENSMUSG00000039070,Cpa4,FBgn0035718,CG14820,11
ENSMUSG00000071553,Cpa2,FBgn0035718,CG14820,11
ENSMUSG00000055065,Ddx17,FBgn0035720,CG10077,15
ENSMUSG00000020719,Ddx5,FBgn0035720,CG10077,14
ENSMUSG00000005882,Uqcc1,FBgn0035722,CG10075,14
ENSMUSG00000020904,Cfap52,FBgn0035724,CG10064,16
ENSMUSG00000006179,Prss16,FBgn0035726,CG9953,13
ENSMUSG00000049892,Rasd1,FBgn0035733,CG8641,15
ENSMUSG00000034472,Rasd2,FBgn0035733,CG8641,12
ENSMUSG00000006464,Bbs1,FBgn0035741,BBS1,14
ENSMUSG00000059070,Rpl18,FBgn0035753,RpL18,14
ENSMUSG00000022109,Med4,FBgn0035754,MED4,15
ENSMUSG00000047507,Baiap3,FBgn0035756,unc-13-4A,13
ENSMUSG00000028999,Rint1,FBgn0035762,Rint1,15
ENSMUSG00000027775,Mfsd1,FBgn0035763,mrva,15
ENSMUSG00000022034,Esco2,FBgn0035766,eco,12
ENSMUSG00000024293,Esco1,FBgn0035766,eco,11
ENSMUSG00000025759,Mfsd8,FBgn0035767,Cln7,15
ENSMUSG00000019802,Sec63,FBgn0035771,Sec63,15
ENSMUSG00000040666,Sh3bgr,FBgn0035772,Sh3beta,13
ENSMUSG00000031246,Sh3bgrl,FBgn0035772,Sh3beta,11
ENSMUSG00000024392,Bag6,FBgn0035793,CG7546,12
ENSMUSG00000043020,Dnai3,FBgn0035799,CG14838,14
ENSMUSG00000025474,Tubgcp2,FBgn0035800,CG7716,8
ENSMUSG00000014782,Plekhg4,FBgn0035802,Pura,11
ENSMUSG00000025940,Tmem70,FBgn0035805,CG7506,14
ENSMUSG00000030413,Pglyrp1,FBgn0035806,PGRP-SD,9
ENSMUSG00000062908,Acadm,FBgn0035811,Mcad,17
ENSMUSG00000059323,Tonsl,FBgn0035812,CG7457,15
ENSMUSG00000028156,Eif4e,FBgn0035823,eIF4E5,16
ENSMUSG00000074895,Eif4e1b,FBgn0035823,eIF4E5,14
ENSMUSG00000030095,Tmem43,FBgn0035825,CG8111,15
ENSMUSG00000026511,Srp9,FBgn0035827,Srp9,14
ENSMUSG00000071655,Ubxn1,FBgn0035830,CG8209,14
ENSMUSG00000030423,Pop4,FBgn0035831,Pop4,16
ENSMUSG00000006711,D130043K22Rik,FBgn0035833,CG7565,17
ENSMUSG00000028830,AU040320,FBgn0035833,CG7565,15
ENSMUSG00000032469,Dbr1,FBgn0035838,ldbr,17
ENSMUSG00000057134,Ado,FBgn0035839,CG7550,16
ENSMUSG00000057363,Uxs1,FBgn0035848,Uxs,16
ENSMUSG00000026610,Esrrg,FBgn0035849,ERR,16
ENSMUSG00000021255,Esrrb,FBgn0035849,ERR,14
ENSMUSG00000024955,Esrra,FBgn0035849,ERR,13
ENSMUSG00000029578,Wipi2,FBgn0035850,Atg18a,14
ENSMUSG00000041895,Wipi1,FBgn0035850,Atg18a,14
ENSMUSG00000017210,Med24,FBgn0035851,MED24,15
ENSMUSG00000005575,Ube2m,FBgn0035853,UbcE2M,16
ENSMUSG00000060038,Dhps,FBgn0035854,CG8005,15
ENSMUSG00000017418,Arl5b,FBgn0035866,Arl5,16
ENSMUSG00000036093,Arl5a,FBgn0035866,Arl5,15
ENSMUSG00000022498,Txndc11,FBgn0035867,CG13671,9
ENSMUSG00000023010,Tmbim6,FBgn0035871,BI-1,14
ENSMUSG00000055531,Cpsf6,FBgn0035872,Cpsf6,13
ENSMUSG00000034820,Cpsf7,FBgn0035872,Cpsf6,12
ENSMUSG00000040374,Pex2,FBgn0035876,Pex2,16
ENSMUSG00000031889,Phaf1,FBgn0035877,CG7083,15
ENSMUSG00000035437,Rabgap1,FBgn0035879,GAPcenA,16
ENSMUSG00000026721,Rabgap1l,FBgn0035879,GAPcenA,13
ENSMUSG00000006471,Ndor1,FBgn0035890,CG13667,16
ENSMUSG00000115074,Ndor1,FBgn0035890,CG13667,16
ENSMUSG00000027327,1700037H04Rik,FBgn0035896,CG6983,13
ENSMUSG00000057541,Pus7,FBgn0035901,Pus7,15
ENSMUSG00000025068,Gsto1,FBgn0035904,GstO3,17
ENSMUSG00000025069,Gsto2,FBgn0035904,GstO3,14
ENSMUSG00000025068,Gsto1,FBgn0035906,GstO2,15
ENSMUSG00000025069,Gsto2,FBgn0035906,GstO2,15
ENSMUSG00000025068,Gsto1,FBgn0035907,GstO1,16
ENSMUSG00000025069,Gsto2,FBgn0035907,GstO1,14
ENSMUSG00000041891,Lman1,FBgn0035909,ergic53,16
ENSMUSG00000027332,Ivd,FBgn0035911,CG6638,17
ENSMUSG00000039682,Lap3,FBgn0035915,S-Lap1,16
ENSMUSG00000039678,Tbc1d13,FBgn0035916,GAPsec,15
ENSMUSG00000017499,Cdc6,FBgn0035918,Cdc6,16
ENSMUSG00000020003,Pex7,FBgn0035922,Pex7,13
ENSMUSG00000039990,Edrf1,FBgn0035923,CG6511,15
ENSMUSG00000032769,Trpa1,FBgn0035934,TrpA1,16
ENSMUSG00000027217,Tspan18,FBgn0035936,Tsp66E,8
ENSMUSG00000007029,Vars,FBgn0035942,ValRS-m,9
ENSMUSG00000050908,Tvp23a,FBgn0035944,CG5021,16
ENSMUSG00000014177,Tvp23b,FBgn0035944,CG5021,15
ENSMUSG00000035078,Mtmr9,FBgn0035945,CG5026,17
ENSMUSG00000020780,Srp68,FBgn0035947,Srp68,16
ENSMUSG00000030718,Ppme1,FBgn0035951,CG5068,16
ENSMUSG00000033029,1700088E04Rik,FBgn0035952,CG5280,12
ENSMUSG00000029577,Ube3b,FBgn0035953,CG5087,18
ENSMUSG00000030699,Tbx6,FBgn0035954,Doc3,11
ENSMUSG00000030699,Tbx6,FBgn0035956,Doc2,11
ENSMUSG00000001270,Ckb,FBgn0035957,CG5144,14
ENSMUSG00000021622,Ckmt2,FBgn0035957,CG5144,12
ENSMUSG00000030399,Ckm,FBgn0035957,CG5144,12
ENSMUSG00000035329,Fbxo33,FBgn0035959,CG4911,15
ENSMUSG00000035505,Cox18,FBgn0035960,CG4942,15
ENSMUSG00000015806,Qdpr,FBgn0035964,Dhpr,16
ENSMUSG00000002395,Use1,FBgn0035965,Use1,14
ENSMUSG00000039838,Slc45a1,FBgn0035968,Slc45-1,12
ENSMUSG00000022243,Slc45a2,FBgn0035968,Slc45-1,11
ENSMUSG00000079020,Slc45a4,FBgn0035968,Slc45-1,10
ENSMUSG00000024982,Zdhhc6,FBgn0035970,CG4483,14
ENSMUSG00000001891,Ugp2,FBgn0035978,UGP,15
ENSMUSG00000026887,Mrrf,FBgn0035980,mRRF1,15
ENSMUSG00000028878,Fam76a,FBgn0035981,CG4452,14
ENSMUSG00000037808,Fam76b,FBgn0035981,CG4452,14
ENSMUSG00000036469,Marchf1,FBgn0035983,CG4080,12
ENSMUSG00000025702,Marchf8,FBgn0035983,CG4080,11
ENSMUSG00000031754,Nudt21,FBgn0035987,Cpsf5,16
ENSMUSG00000024426,Atat1,FBgn0035989,Tat,11
ENSMUSG00000023994,Nfya,FBgn0035993,Nf-YA,12
ENSMUSG00000000538,Tom1l2,FBgn0035995,CG3529,16
ENSMUSG00000042870,Tom1,FBgn0035995,CG3529,14
ENSMUSG00000021264,Yy1,FBgn0035997,phol,9
ENSMUSG00000024790,Sac3d1,FBgn0035998,CG3437,13
ENSMUSG00000050973,Gdpgp1,FBgn0035999,CG3552,15
ENSMUSG00000022704,Qtrt2,FBgn0036000,CG3434,18
ENSMUSG00000038518,Jarid2,FBgn0036004,Jarid2,12
ENSMUSG00000047539,Fbxo28,FBgn0036005,pall,13
ENSMUSG00000020869,Lrrc59,FBgn0036008,CG3408,10
ENSMUSG00000026894,Morn5,FBgn0036014,CG3222,9
ENSMUSG00000026894,Morn5,FBgn0036016,CG3306,9
ENSMUSG00000029594,Rbm19,FBgn0036018,CG3335,16
ENSMUSG00000027804,Ppid,FBgn0036020,CG8336,14
ENSMUSG00000041708,Mpped1,FBgn0036028,CG16717,16
ENSMUSG00000016386,Mpped2,FBgn0036028,CG16717,15
ENSMUSG00000027329,Spef1,FBgn0036029,CG16719,11
ENSMUSG00000073795,Spef1l,FBgn0036029,CG16719,11
ENSMUSG00000025742,Prps2,FBgn0036030,Prps,16
ENSMUSG00000031432,Prps1,FBgn0036030,Prps,16
ENSMUSG00000079104,Prps1l3,FBgn0036030,Prps,15
ENSMUSG00000092305,Prps1l1,FBgn0036030,Prps,15
ENSMUSG00000042208,Sanbr,FBgn0036031,CG6761,13
ENSMUSG00000037461,Ints7,FBgn0036038,defl,15
ENSMUSG00000005982,Naa60,FBgn0036039,Naa60,17
ENSMUSG00000028962,Slc4a2,FBgn0036043,Ae2,17
ENSMUSG00000006576,Slc4a3,FBgn0036043,Ae2,15
ENSMUSG00000006574,Slc4a1,FBgn0036043,Ae2,13
ENSMUSG00000033055,Ankrd54,FBgn0036052,CG10809,8
ENSMUSG00000042632,Pla2g6,FBgn0036053,iPLA2-VIA,17
ENSMUSG00000020922,Lsm12,FBgn0036057,Hez,13
ENSMUSG00000035953,Pip4p1,FBgn0036058,CG6707,16
ENSMUSG00000028221,Pip4p2,FBgn0036058,CG6707,14
ENSMUSG00000018736,Ndel1,FBgn0036059,nudE,14
ENSMUSG00000022678,Nde1,FBgn0036059,nudE,12
ENSMUSG00000025234,Arih1,FBgn0036082,CG12362,12
ENSMUSG00000036810,Cnep1r1,FBgn0036090,CG8009,15
ENSMUSG00000036188,Ankmy2,FBgn0036096,CG8003,15
ENSMUSG00000020444,Guk1,FBgn0036099,CG11811,16
ENSMUSG00000037966,Ninj1,FBgn0036101,NijA,11
ENSMUSG00000020705,Ddx42,FBgn0036104,CG6418,17
ENSMUSG00000060708,Bloc1s4,FBgn0036105,Blos4,12
ENSMUSG00000031879,Ciao2b,FBgn0036107,galla-2,16
ENSMUSG00000020029,Nudt4,FBgn0036111,Aps,15
ENSMUSG00000024213,Nudt3,FBgn0036111,Aps,15
ENSMUSG00000073293,Nudt10,FBgn0036111,Aps,15
ENSMUSG00000073295,Nudt11,FBgn0036111,Aps,15
ENSMUSG00000049491,Slc36a3,FBgn0036116,CG7888,11
ENSMUSG00000020261,Slc36a1,FBgn0036116,CG7888,10
ENSMUSG00000020264,Slc36a2,FBgn0036116,CG7888,10
ENSMUSG00000057228,Aadat,FBgn0036117,CG6321,11
ENSMUSG00000057506,Bloc1s2,FBgn0036118,Blos2,16
ENSMUSG00000024081,Cebpz,FBgn0036124,CG7839,14
ENSMUSG00000056216,Cebpg,FBgn0036126,Irbp18,11
ENSMUSG00000032262,Elovl4,FBgn0036128,Elo68beta,14
ENSMUSG00000035762,Tmem161b,FBgn0036133,CG7638,16
ENSMUSG00000002342,Tmem161a,FBgn0036133,CG7638,14
ENSMUSG00000056493,Foxk1,FBgn0036134,FoxK,14
ENSMUSG00000039275,Foxk2,FBgn0036134,FoxK,13
ENSMUSG00000002767,Mrpl2,FBgn0036135,mRpL2,17
ENSMUSG00000005262,Ufd1,FBgn0036136,Ufd1-like,16
ENSMUSG00000028173,Wls,FBgn0036141,wls,15
ENSMUSG00000022550,Adck5,FBgn0036142,Adck5,18
ENSMUSG00000038022,Mindy4,FBgn0036143,CG14142,11
ENSMUSG00000101860,Mindy4b-ps,FBgn0036143,CG14142,10
ENSMUSG00000101860,Mindy4b-ps,FBgn0036143,CG14142,10
ENSMUSG00000004846,Plod3,FBgn0036147,Plod,17
ENSMUSG00000019055,Plod1,FBgn0036147,Plod,14
ENSMUSG00000032374,Plod2,FBgn0036147,Plod,13
ENSMUSG00000024084,Qpct,FBgn0036154,CG6168,12
ENSMUSG00000029009,Mthfr,FBgn0036157,CG7560,13
ENSMUSG00000019806,Aig1,FBgn0036158,CG6149,12
ENSMUSG00000058022,Adtrp,FBgn0036158,CG6149,10
ENSMUSG00000029162,Khk,FBgn0036160,CG12289,15
ENSMUSG00000029162,Khk,FBgn0036161,CG7551,15
ENSMUSG00000026526,Fh1,FBgn0036162,Fum3,12
ENSMUSG00000046818,Ddit4l,FBgn0036165,chrb,10
ENSMUSG00000027679,Dnajc19,FBgn0036173,CG7394,14
ENSMUSG00000022013,Dnajc15,FBgn0036173,CG7394,10
ENSMUSG00000031154,Otud5,FBgn0036180,Duba,14
ENSMUSG00000029762,Akr1b8,FBgn0036183,CG6083,11
ENSMUSG00000052131,Akr1b7,FBgn0036183,CG6083,10
ENSMUSG00000061758,Akr1b10,FBgn0036183,CG6083,10
ENSMUSG00000038542,Pcid2,FBgn0036184,PCID2,15
ENSMUSG00000021428,Riok1,FBgn0036187,RIOK1,15
ENSMUSG00000022476,Polr3h,FBgn0036188,CG7339,16
ENSMUSG00000005804,Bloc1s6,FBgn0036192,Pldn,11
ENSMUSG00000078789,Dph1,FBgn0036194,Dph1,16
ENSMUSG00000034706,Dnai2,FBgn0036195,Dnai2,15
ENSMUSG00000022358,Fbxo32,FBgn0036196,CG11658,15
ENSMUSG00000038365,Fbxo25,FBgn0036196,CG11658,15
ENSMUSG00000022003,Slc25a30,FBgn0036199,Bmcp,16
ENSMUSG00000031105,Slc25a14,FBgn0036199,Bmcp,14
ENSMUSG00000020219,Timm13,FBgn0036204,Tim13,17
ENSMUSG00000020776,Fbf1,FBgn0036206,CG5964,10
ENSMUSG00000021715,Cwc27,FBgn0036207,CG10907,15
ENSMUSG00000006378,Gcat,FBgn0036208,CG10361,17
ENSMUSG00000116378,Gcat,FBgn0036208,CG10361,17
ENSMUSG00000002661,Alkbh7,FBgn0036210,CG14130,16
ENSMUSG00000048065,Cyb5r2,FBgn0036211,CG5946,16
ENSMUSG00000018042,Cyb5r3,FBgn0036211,CG5946,13
ENSMUSG00000026456,Cyb5r1,FBgn0036211,CG5946,11
ENSMUSG00000037805,Rpl10a,FBgn0036213,RpL10Ab,16
ENSMUSG00000022431,Ribc2,FBgn0036214,CG7264,15
ENSMUSG00000025257,Ribc1,FBgn0036214,CG7264,10
ENSMUSG00000035559,Mpv17l2,FBgn0036217,CG5906,12
ENSMUSG00000039632,Odad3,FBgn0036219,CCDC151,11
ENSMUSG00000021577,Sdha,FBgn0036222,SdhAL,9
ENSMUSG00000021832,Psmc6,FBgn0036224,Rpt4R,13
ENSMUSG00000055489,Ano5,FBgn0036235,CG6938,13
ENSMUSG00000074968,Ano3,FBgn0036235,CG6938,13
ENSMUSG00000035189,Ano4,FBgn0036235,CG6938,11
ENSMUSG00000038115,Ano2,FBgn0036235,CG6938,11
ENSMUSG00000064210,Ano6,FBgn0036235,CG6938,11
ENSMUSG00000024269,Tpgs2,FBgn0036236,CG6931,16
ENSMUSG00000026078,Pdcl3,FBgn0036237,viaf,15
ENSMUSG00000029235,Pdcl2,FBgn0036237,viaf,13
ENSMUSG00000031601,Cnot7,FBgn0036239,Pop2,16
ENSMUSG00000020515,Cnot8,FBgn0036239,Pop2,15
ENSMUSG00000039908,Slc26a11,FBgn0036240,CG6928,14
ENSMUSG00000035047,Kri1,FBgn0036254,CG5645,14
ENSMUSG00000032905,Atg12,FBgn0036255,Atg12,14
ENSMUSG00000027247,Arhgap1,FBgn0036257,RhoGAP68F,16
ENSMUSG00000078954,Arhgap8,FBgn0036257,RhoGAP68F,15
ENSMUSG00000033047,Eif3l,FBgn0036258,eIF3l,15
ENSMUSG00000022613,Miox,FBgn0036262,CG6910,16
ENSMUSG00000041319,Thoc6,FBgn0036263,thoc6,14
ENSMUSG00000020781,Tsen54,FBgn0036266,Tsen54,10
ENSMUSG00000028393,Alad,FBgn0036271,Pbgs,17
ENSMUSG00000071708,Sms,FBgn0036272,Sms,16
ENSMUSG00000026925,Inpp5e,FBgn0036273,INPP5E,11
ENSMUSG00000038765,Lmx1b,FBgn0036274,CG4328,13
ENSMUSG00000026686,Lmx1a,FBgn0036274,CG4328,10
ENSMUSG00000007050,Lsm2,FBgn0036277,CG10418,17
ENSMUSG00000024597,Slc12a2,FBgn0036279,Ncc69,17
ENSMUSG00000027202,Slc12a1,FBgn0036279,Ncc69,14
ENSMUSG00000031766,Slc12a3,FBgn0036279,Ncc69,14
ENSMUSG00000006010,Odr4,FBgn0036286,CG10616,11
ENSMUSG00000055553,Kxd1,FBgn0036291,CG10681,11
ENSMUSG00000036613,Eipr1,FBgn0036292,CG10646,13
ENSMUSG00000056131,Pgm3,FBgn0036298,nst,16
ENSMUSG00000022780,Meltf,FBgn0036299,Tsf2,15
ENSMUSG00000032496,Ltf,FBgn0036299,Tsf2,10
ENSMUSG00000032554,Trf,FBgn0036299,Tsf2,10
ENSMUSG00000022711,Pmm2,FBgn0036300,Pmm2,18
ENSMUSG00000022474,Pmm1,FBgn0036300,Pmm2,14
ENSMUSG00000040263,Klhdc4,FBgn0036301,CG4069,15
ENSMUSG00000034647,Ankrd12,FBgn0036305,CG10984,9
ENSMUSG00000063802,Hspbp1,FBgn0036306,CG10973,13
ENSMUSG00000000915,Hip1r,FBgn0036309,Hip1,14
ENSMUSG00000039959,Hip1,FBgn0036309,Hip1,14
ENSMUSG00000020211,Sf3a2,FBgn0036314,Sf3a2,15
ENSMUSG00000026791,Slc2a8,FBgn0036316,CG10960,13
ENSMUSG00000022012,Enox1,FBgn0036317,CG10948,15
ENSMUSG00000031109,Enox2,FBgn0036317,CG10948,14
ENSMUSG00000034341,Wbp2,FBgn0036318,Wbp2,15
ENSMUSG00000050822,Slc29a4,FBgn0036319,Ent3,16
ENSMUSG00000019179,Mdh2,FBgn0036327,CG10748,8
ENSMUSG00000019179,Mdh2,FBgn0036328,CG10749,9
ENSMUSG00000030450,Oca2,FBgn0036329,CG11262,9
ENSMUSG00000033039,Micall1,FBgn0036333,MICAL-like,12
ENSMUSG00000073676,Hspe1,FBgn0036334,CG11267,15
ENSMUSG00000117621,Hspe1-rs1,FBgn0036334,CG11267,12
ENSMUSG00000029066,Mrpl20,FBgn0036335,mRpL20,15
ENSMUSG00000039662,Icmt,FBgn0036336,ste14,16
ENSMUSG00000039197,Adk,FBgn0036337,AdenoK,17
ENSMUSG00000028809,Srrm1,FBgn0036340,Srrm1,12
ENSMUSG00000027371,Fahd2a,FBgn0036346,CG11251,8
ENSMUSG00000044948,Cfap43,FBgn0036348,CG17687,11
ENSMUSG00000069520,Tmem19,FBgn0036353,CG10171,15
ENSMUSG00000023345,Poc1a,FBgn0036354,Poc1,14
ENSMUSG00000019952,Poc1b,FBgn0036354,Poc1,12
ENSMUSG00000028848,Gpn2,FBgn0036356,CG10222,16
ENSMUSG00000039438,Ttc36,FBgn0036359,CG14105,14
ENSMUSG00000098789,Jmjd7,FBgn0036366,JMJD7,15
ENSMUSG00000055523,Gucy2g,FBgn0036368,CG10738,8
ENSMUSG00000069255,Dusp22,FBgn0036369,CG10089,14
ENSMUSG00000042662,Dusp15,FBgn0036369,CG10089,10
ENSMUSG00000020476,Dbnl,FBgn0036372,Abp1,14
ENSMUSG00000027751,Supt20,FBgn0036374,Spt20,10
ENSMUSG00000016487,Ppfibp1,FBgn0036376,Liprin-beta,16
ENSMUSG00000036528,Ppfibp2,FBgn0036376,Liprin-beta,15
ENSMUSG00000034449,Dhrs11,FBgn0036380,CG8757,13
ENSMUSG00000019232,Etnppl,FBgn0036381,CG8745,15
ENSMUSG00000020359,Phykpl,FBgn0036381,CG8745,13
ENSMUSG00000063808,Gpatch1,FBgn0036386,CG8833,14
ENSMUSG00000020289,Nprl3,FBgn0036397,Nprl3,16
ENSMUSG00000029004,Kmt2e,FBgn0036398,upSET,10
ENSMUSG00000034269,Setd5,FBgn0036398,upSET,10
ENSMUSG00000025236,Adpgk,FBgn0036402,CG6650,12
ENSMUSG00000052406,Rexo4,FBgn0036405,CG6833,13
ENSMUSG00000053747,Sox14,FBgn0036411,Sox21a,10
ENSMUSG00000074637,Sox2,FBgn0036411,Sox21a,10
ENSMUSG00000029868,Trpv6,FBgn0036414,nan,13
ENSMUSG00000036899,Trpv5,FBgn0036414,nan,13
ENSMUSG00000014158,Trpv4,FBgn0036414,nan,10
ENSMUSG00000021868,Ppif,FBgn0036415,CG7768,15
ENSMUSG00000067279,Ppp1r3c,FBgn0036428,Gbs-70E,14
ENSMUSG00000046794,Ppp1r3b,FBgn0036428,Gbs-70E,13
ENSMUSG00000042433,Dnaaf6b,FBgn0036437,CG5048,15
ENSMUSG00000026063,Dnaaf6,FBgn0036437,CG5048,14
ENSMUSG00000028367,Txn1,FBgn0036442,CG13473,8
ENSMUSG00000036620,Mgat4b,FBgn0036446,CG9384,16
ENSMUSG00000026110,Mgat4a,FBgn0036446,CG9384,13
ENSMUSG00000036057,Ptpn23,FBgn0036448,mop,13
ENSMUSG00000025509,Pnpla2,FBgn0036449,bmm,12
ENSMUSG00000041653,Pnpla3,FBgn0036449,bmm,12
ENSMUSG00000022019,Tdrd3,FBgn0036450,Tdrd3,15
ENSMUSG00000020721,Helz,FBgn0036451,Helz,13
ENSMUSG00000006299,Aamp,FBgn0036460,CG5114,15
ENSMUSG00000022889,Mrpl39,FBgn0036462,mRpL39,17
ENSMUSG00000028476,Reck,FBgn0036463,Reck,16
ENSMUSG00000030591,Psmd8,FBgn0036465,Rpn12R,12
ENSMUSG00000036403,Cep135,FBgn0036480,Cep135,13
ENSMUSG00000019809,Pex3,FBgn0036484,Pex3,15
ENSMUSG00000055373,Fut9,FBgn0036485,FucTA,13
ENSMUSG00000036587,Fut7,FBgn0036485,FucTA,12
ENSMUSG00000049307,Fut4,FBgn0036485,FucTA,12
ENSMUSG00000005370,Msh6,FBgn0036486,Msh6,16
ENSMUSG00000008373,Prpf31,FBgn0036487,Prp31,14
ENSMUSG00000067847,Romo1,FBgn0036488,CG6878,15
ENSMUSG00000005881,Ergic3,FBgn0036489,CG7011,16
ENSMUSG00000005161,Prdx2,FBgn0036490,CG6888,10
ENSMUSG00000052819,Best2,FBgn0036491,Best4,14
ENSMUSG00000020169,Best3,FBgn0036491,Best4,13
ENSMUSG00000037418,Best1,FBgn0036491,Best4,13
ENSMUSG00000020169,Best3,FBgn0036492,Best3,12
ENSMUSG00000037418,Best1,FBgn0036492,Best3,12
ENSMUSG00000052819,Best2,FBgn0036492,Best3,11
ENSMUSG00000031297,Slc7a3,FBgn0036493,CG7255,11
ENSMUSG00000031596,Slc7a2,FBgn0036493,CG7255,11
ENSMUSG00000041313,Slc7a1,FBgn0036493,CG7255,11
ENSMUSG00000041459,Tardbp,FBgn0036496,cocoon,14
ENSMUSG00000014075,Dynlt2b,FBgn0036499,CG7276,11
ENSMUSG00000022300,Dcaf13,FBgn0036500,CG7275,16
ENSMUSG00000025732,Mcrip2,FBgn0036502,CG7841,12
ENSMUSG00000042215,Bag2,FBgn0036505,CG7945,13
ENSMUSG00000031703,Itfg1,FBgn0036509,CG7739,15
ENSMUSG00000038506,Dcun1d2,FBgn0036510,SCCRO,16
ENSMUSG00000027708,Dcun1d1,FBgn0036510,SCCRO,14
ENSMUSG00000113255,Tes3-ps,FBgn0036510,SCCRO,11
ENSMUSG00000031634,Ufsp2,FBgn0036512,CG16979,16
ENSMUSG00000063785,Utp14a,FBgn0036514,CG12301,16
ENSMUSG00000079470,Utp14b,FBgn0036514,CG12301,14
ENSMUSG00000029610,Aimp2,FBgn0036515,AIMP2,13
ENSMUSG00000036241,Ube2r2,FBgn0036516,CG7656,16
ENSMUSG00000020307,Cdc34,FBgn0036516,CG7656,13
ENSMUSG00000009030,Pdcl,FBgn0036519,CG7650,16
ENSMUSG00000006007,Pdc,FBgn0036519,CG7650,10
ENSMUSG00000020520,Galnt10,FBgn0036529,Pgant8,9
ENSMUSG00000013822,Elof1,FBgn0036531,CG6244,11
ENSMUSG00000024472,Dcp2,FBgn0036534,DCP2,11
ENSMUSG00000040282,Cdin1,FBgn0036536,CG12713,15
ENSMUSG00000062397,Zfp706,FBgn0036537,CG18081,15
ENSMUSG00000062397,Zfp706,FBgn0036538,CG15715,14
ENSMUSG00000035390,Brsk1,FBgn0036544,sff,13
ENSMUSG00000053046,Brsk2,FBgn0036544,sff,13
ENSMUSG00000027999,Pla2g12a,FBgn0036545,GXIVsPLA2,14
ENSMUSG00000009646,Pla2g12b,FBgn0036545,GXIVsPLA2,13
ENSMUSG00000024160,Spsb3,FBgn0036549,CG10516,14
ENSMUSG00000024525,Impa2,FBgn0036550,CG17026,11
ENSMUSG00000024525,Impa2,FBgn0036551,CG17029,11
ENSMUSG00000027531,Impa1,FBgn0036551,CG17029,10
ENSMUSG00000024525,Impa2,FBgn0036552,CG17028,10
ENSMUSG00000024525,Impa2,FBgn0036553,CG17027,11
ENSMUSG00000027531,Impa1,FBgn0036553,CG17027,10
ENSMUSG00000026176,Ctdsp1,FBgn0036556,hzg,16
ENSMUSG00000047409,Ctdspl,FBgn0036556,hzg,14
ENSMUSG00000078429,Ctdsp2,FBgn0036556,hzg,11
ENSMUSG00000031533,Mrps31,FBgn0036557,mRpS31,13
ENSMUSG00000020000,Moxd1,FBgn0036565,CG5235,14
ENSMUSG00000000605,Clcn4,FBgn0036566,ClC-c,16
ENSMUSG00000004319,Clcn3,FBgn0036566,ClC-c,16
ENSMUSG00000004317,Clcn5,FBgn0036566,ClC-c,15
ENSMUSG00000025393,Atp5b,FBgn0036568,ATPsynbetaL,10
ENSMUSG00000026618,Iars2,FBgn0036569,IleRS-m,16
ENSMUSG00000021975,Ints9,FBgn0036570,IntS9,15
ENSMUSG00000022350,Washc5,FBgn0036571,Strump,15
ENSMUSG00000017550,Atad5,FBgn0036574,elg1,11
ENSMUSG00000024614,Tmx3,FBgn0036579,CG5027,16
ENSMUSG00000030417,Pdcd5,FBgn0036580,PDCD-5,17
ENSMUSG00000021598,Med10,FBgn0036581,MED10,14
ENSMUSG00000035173,Ccdc186,FBgn0036614,Golgin104,13
ENSMUSG00000031613,Hpgd,FBgn0036620,CG4842,14
ENSMUSG00000040423,Rc3h1,FBgn0036621,roq,15
ENSMUSG00000075376,Rc3h2,FBgn0036621,roq,12
ENSMUSG00000001211,Agpat3,FBgn0036622,Agpat4,15
ENSMUSG00000023827,Agpat4,FBgn0036622,Agpat4,14
ENSMUSG00000001211,Agpat3,FBgn0036623,Agpat3,17
ENSMUSG00000023827,Agpat4,FBgn0036623,Agpat3,15
ENSMUSG00000030871,Ears2,FBgn0036629,GluRS-m,17
ENSMUSG00000021645,Smn1,FBgn0036641,Smn,15
