ontology,ID,Description,GeneRatio,foreground_nominator,foreground_denominator,BgRatio,background_nominator,background_denominator,pvalue,p.adjust,qvalue,geneID,Count,fc,l2fc,log10_padjust
mf,GO:0140142,nucleocytoplasmic carrier activity,6/1550,6,1550,17/6109,17,6109,0.24597050169905743,0.7437416418645434,0.6784082779322581,emb/Cse1/Tnpo/Kap-alpha3/Karybeta3/Fs(2)Ket,6,1.3910436432637572,0.4761676843894622,0.12857790181802126
mf,GO:0019209,kinase activator activity,8/1550,8,1550,24/6109,24,6109,0.24701064163097147,0.7437416418645434,0.6784082779322581,RpLP1/Ras85D/Cdc37/Mo25/Pdk1/CycT/CycY/Mob2,8,1.313763440860215,0.3937055241974891,0.12857790181802126
mf,GO:0030295,protein kinase activator activity,8/1550,8,1550,24/6109,24,6109,0.24701064163097147,0.7437416418645434,0.6784082779322581,RpLP1/Ras85D/Cdc37/Mo25/Pdk1/CycT/CycY/Mob2,8,1.313763440860215,0.3937055241974891,0.12857790181802126
mf,GO:0003995,acyl-CoA dehydrogenase activity,3/1550,3,1550,7/6109,7,6109,0.25127968699651415,0.7437416418645434,0.6784082779322581,CG7461/Mcad/CG3902,3,1.6891244239631338,0.7562756035821976,0.12857790181802126
mf,GO:0005518,collagen binding,3/1550,3,1550,7/6109,7,6109,0.25127968699651415,0.7437416418645434,0.6784082779322581,SPARC/Ddr/smal,3,1.6891244239631338,0.7562756035821976,0.12857790181802126
mf,GO:0016861,"intramolecular oxidoreductase activity, interconverting aldoses and ketoses",3/1550,3,1550,7/6109,7,6109,0.25127968699651415,0.7437416418645434,0.6784082779322581,Pgi/Tpi/Mpi,3,1.6891244239631338,0.7562756035821976,0.12857790181802126
mf,GO:0016868,"intramolecular transferase activity, phosphotransferases",3/1550,3,1550,7/6109,7,6109,0.25127968699651415,0.7437416418645434,0.6784082779322581,Pgm1/Pglym78/Pgm2a,3,1.6891244239631338,0.7562756035821976,0.12857790181802126
mf,GO:0032027,myosin light chain binding,3/1550,3,1550,7/6109,7,6109,0.25127968699651415,0.7437416418645434,0.6784082779322581,jar/mib2/didum,3,1.6891244239631338,0.7562756035821976,0.12857790181802126
mf,GO:0051117,ATPase binding,3/1550,3,1550,7/6109,7,6109,0.25127968699651415,0.7437416418645434,0.6784082779322581,Vha100-2/Vha100-1/CG13551,3,1.6891244239631338,0.7562756035821976,0.12857790181802126
mf,GO:0080025,"phosphatidylinositol-3,5-bisphosphate binding",3/1550,3,1550,7/6109,7,6109,0.25127968699651415,0.7437416418645434,0.6784082779322581,snz/Atg18b/Atg18a,3,1.6891244239631338,0.7562756035821976,0.12857790181802126
mf,GO:0032182,ubiquitin-like protein binding,11/1550,11,1550,35/6109,35,6109,0.25800780375600796,0.7437416418645434,0.6784082779322581,hyd/Rad23/Stam/CG5445/Mvb12/Rpn13/SCCRO/TSG101/SCCRO4/Npl4/Atg1,11,1.2386912442396314,0.30881662661097625,0.12857790181802126
mf,GO:0000828,inositol hexakisphosphate kinase activity,2/1550,2,1550,4/6109,4,6109,0.26798520013802496,0.7437416418645434,0.6784082779322581,l(1)G0196/CG10082,2,1.9706451612903226,0.9786680249186454,0.12857790181802126
mf,GO:0004029,aldehyde dehydrogenase (NAD+) activity,2/1550,2,1550,4/6109,4,6109,0.26798520013802496,0.7437416418645434,0.6784082779322581,Fdh/Aldh,2,1.9706451612903226,0.9786680249186454,0.12857790181802126
mf,GO:0004030,aldehyde dehydrogenase [NAD(P)+] activity,2/1550,2,1550,4/6109,4,6109,0.26798520013802496,0.7437416418645434,0.6784082779322581,Fdh/Aldh,2,1.9706451612903226,0.9786680249186454,0.12857790181802126
mf,GO:0004115,"3',5'-cyclic-AMP phosphodiesterase activity",2/1550,2,1550,4/6109,4,6109,0.26798520013802496,0.7437416418645434,0.6784082779322581,dnc/Pde8,2,1.9706451612903226,0.9786680249186454,0.12857790181802126
mf,GO:0004315,3-oxoacyl-[acyl-carrier-protein] synthase activity,2/1550,2,1550,4/6109,4,6109,0.26798520013802496,0.7437416418645434,0.6784082779322581,FASN2/FASN1,2,1.9706451612903226,0.9786680249186454,0.12857790181802126
mf,GO:0004723,calcium-dependent protein serine/threonine phosphatase activity,2/1550,2,1550,4/6109,4,6109,0.26798520013802496,0.7437416418645434,0.6784082779322581,Pp2B-14D/CanA-14F,2,1.9706451612903226,0.9786680249186454,0.12857790181802126
mf,GO:0004774,succinate-CoA ligase activity,2/1550,2,1550,4/6109,4,6109,0.26798520013802496,0.7437416418645434,0.6784082779322581,Scsalpha1/ScsbetaA,2,1.9706451612903226,0.9786680249186454,0.12857790181802126
mf,GO:0004776,succinate-CoA ligase (GDP-forming) activity,2/1550,2,1550,4/6109,4,6109,0.26798520013802496,0.7437416418645434,0.6784082779322581,Scsalpha1/ScsbetaA,2,1.9706451612903226,0.9786680249186454,0.12857790181802126
mf,GO:0005068,transmembrane receptor protein tyrosine kinase adaptor activity,2/1550,2,1550,4/6109,4,6109,0.26798520013802496,0.7437416418645434,0.6784082779322581,csw/Lnk,2,1.9706451612903226,0.9786680249186454,0.12857790181802126
mf,GO:0005347,ATP transmembrane transporter activity,2/1550,2,1550,4/6109,4,6109,0.26798520013802496,0.7437416418645434,0.6784082779322581,sesB/SCaMC,2,1.9706451612903226,0.9786680249186454,0.12857790181802126
mf,GO:0008494,translation activator activity,2/1550,2,1550,4/6109,4,6109,0.26798520013802496,0.7437416418645434,0.6784082779322581,CG13124/orb2,2,1.9706451612903226,0.9786680249186454,0.12857790181802126
mf,GO:0009041,uridylate kinase activity,2/1550,2,1550,4/6109,4,6109,0.26798520013802496,0.7437416418645434,0.6784082779322581,Adk1/Dak1,2,1.9706451612903226,0.9786680249186454,0.12857790181802126
mf,GO:0016231,beta-N-acetylglucosaminidase activity,2/1550,2,1550,4/6109,4,6109,0.26798520013802496,0.7437416418645434,0.6784082779322581,Hexo2/fdl,2,1.9706451612903226,0.9786680249186454,0.12857790181802126
mf,GO:0016308,1-phosphatidylinositol-4-phosphate 5-kinase activity,2/1550,2,1550,4/6109,4,6109,0.26798520013802496,0.7437416418645434,0.6784082779322581,sktl/PIP4K,2,1.9706451612903226,0.9786680249186454,0.12857790181802126
mf,GO:0016453,C-acetyltransferase activity,2/1550,2,1550,4/6109,4,6109,0.26798520013802496,0.7437416418645434,0.6784082779322581,CG9149/yip2,2,1.9706451612903226,0.9786680249186454,0.12857790181802126
mf,GO:0016846,carbon-sulfur lyase activity,2/1550,2,1550,4/6109,4,6109,0.26798520013802496,0.7437416418645434,0.6784082779322581,Cchl/Glo1,2,1.9706451612903226,0.9786680249186454,0.12857790181802126
mf,GO:0030060,L-malate dehydrogenase activity,2/1550,2,1550,4/6109,4,6109,0.26798520013802496,0.7437416418645434,0.6784082779322581,Mdh2/Mdh1,2,1.9706451612903226,0.9786680249186454,0.12857790181802126
mf,GO:0030507,spectrin binding,2/1550,2,1550,4/6109,4,6109,0.26798520013802496,0.7437416418645434,0.6784082779322581,AnxB9/Patronin,2,1.9706451612903226,0.9786680249186454,0.12857790181802126
mf,GO:0034452,dynactin binding,2/1550,2,1550,4/6109,4,6109,0.26798520013802496,0.7437416418645434,0.6784082779322581,BicD/sw,2,1.9706451612903226,0.9786680249186454,0.12857790181802126
mf,GO:0042169,SH2 domain binding,2/1550,2,1550,4/6109,4,6109,0.26798520013802496,0.7437416418645434,0.6784082779322581,dos/Ack,2,1.9706451612903226,0.9786680249186454,0.12857790181802126
mf,GO:0045159,myosin II binding,2/1550,2,1550,4/6109,4,6109,0.26798520013802496,0.7437416418645434,0.6784082779322581,l(2)gl/mib2,2,1.9706451612903226,0.9786680249186454,0.12857790181802126
mf,GO:0048039,ubiquinone binding,2/1550,2,1550,4/6109,4,6109,0.26798520013802496,0.7437416418645434,0.6784082779322581,SdhB/SdhD,2,1.9706451612903226,0.9786680249186454,0.12857790181802126
mf,GO:0070300,phosphatidic acid binding,2/1550,2,1550,4/6109,4,6109,0.26798520013802496,0.7437416418645434,0.6784082779322581,rdgB/sau,2,1.9706451612903226,0.9786680249186454,0.12857790181802126
mf,GO:0070530,K63-linked polyubiquitin modification-dependent protein binding,2/1550,2,1550,4/6109,4,6109,0.26798520013802496,0.7437416418645434,0.6784082779322581,ref(2)P/trbd,2,1.9706451612903226,0.9786680249186454,0.12857790181802126
mf,GO:0106018,"phosphatidylinositol-3,5-bisphosphate phosphatase activity",2/1550,2,1550,4/6109,4,6109,0.26798520013802496,0.7437416418645434,0.6784082779322581,CG3530/CG3632,2,1.9706451612903226,0.9786680249186454,0.12857790181802126
mf,GO:0140658,ATP-dependent chromatin remodeler activity,2/1550,2,1550,4/6109,4,6109,0.26798520013802496,0.7437416418645434,0.6784082779322581,Mi-2/kis,2,1.9706451612903226,0.9786680249186454,0.12857790181802126
mf,GO:1990380,Lys48-specific deubiquitinase activity,2/1550,2,1550,4/6109,4,6109,0.26798520013802496,0.7437416418645434,0.6784082779322581,CG7332/Usp2,2,1.9706451612903226,0.9786680249186454,0.12857790181802126
mf,GO:0004857,enzyme inhibitor activity,15/1550,15,1550,50/6109,50,6109,0.2713929918298407,0.749498090458823,0.6836590561031033,l(2)gl/Mbs/Oda/Diap2/Pka-R2/Timp/I-2/REG/CG17124/BI-1/CycG/endos/mnb/Pka-R1/Diap1,15,1.1823870967741936,0.24170243075243927,0.12522946929235626
mf,GO:0019842,vitamin binding,15/1550,15,1550,50/6109,50,6109,0.2713929918298407,0.749498090458823,0.6836590561031033,Got1/Got2/GlyP/Nc73EF/CG11899/Alas/Oat/Shmt/CG1640/CG1486/Gabat/CG8036/FASN2/Hph/FASN1,15,1.1823870967741936,0.24170243075243927,0.12522946929235626
mf,GO:0004722,protein serine/threonine phosphatase activity,13/1550,13,1550,43/6109,43,6109,0.28156216929589367,0.7756761722759423,0.7075375461666679,flw/Pp1alpha-96A/Pp1-87B/mts/Pp2B-14D/Pp4-19C/Pten/Dd/CG3632/CG10417/hzg/alph/CanA-14F,13,1.1915528882220554,0.25284298835763946,0.11031954929065425
mf,GO:0004713,protein tyrosine kinase activity,8/1550,8,1550,25/6109,25,6109,0.28811774208568697,0.7898642490349077,0.7204792831616409,hop/htl/Fak/Ack/Hipk/Ddr/Csk/Src64B,8,1.2612129032258064,0.33481183514392054,0.10244754283743852
mf,GO:1902936,phosphatidylinositol bisphosphate binding,8/1550,8,1550,25/6109,25,6109,0.28811774208568697,0.7898642490349077,0.7204792831616409,Gel/Moe/snz/Atg18b/Atg18a/Abp1/lap/beta-Spec,8,1.2612129032258064,0.33481183514392054,0.10244754283743852
mf,GO:0120013,lipid transfer activity,4/1550,4,1550,11/6109,11,6109,0.29689228270488627,0.8107385451598891,0.739519894161577,rdgB/cert/Npc2a/GramD1B,4,1.4331964809384166,0.5192364062813483,0.09111917871295461
mf,GO:0033218,amide binding,22/1550,22,1550,77/6109,77,6109,0.2971746268735536,0.8107385451598891,0.739519894161577,Acbp2/CG17896/Tnpo/Kap-alpha3/cert/CG3662/CG8814/Acbp1/Pex19/Sec24AB/CG7461/CG2852/Tom20/Srp14/Moca-cyp/FASN2/Sec61alpha/Karybeta3/Psa/Fs(2)Ket/KdelR/FASN1,22,1.1260829493087559,0.17131310286104137,0.09111917871295461
mf,GO:0004364,glutathione transferase activity,5/1550,5,1550,15/6109,15,6109,0.3257506395795693,0.8499111659785235,0.7752514287910488,Mgstl/GstT4/GstT3/GstT1/se,5,1.313763440860215,0.3937055241974891,0.07062646504040056
mf,GO:0044183,protein folding chaperone,5/1550,5,1550,15/6109,15,6109,0.3257506395795693,0.8499111659785235,0.7752514287910488,Hsc70-3/Hsc70-5/Pfdn2/mrj/Hsc70-4,5,1.313763440860215,0.3937055241974891,0.07062646504040056
mf,GO:0001091,RNA polymerase II general transcription initiation factor binding,3/1550,3,1550,8/6109,8,6109,0.33071228465797686,0.8499111659785235,0.7752514287910488,TfIIFalpha/TfIIA-L/Trf2,3,1.477983870967742,0.5636305256398015,0.07062646504040056
mf,GO:0008195,phosphatidate phosphatase activity,3/1550,3,1550,8/6109,8,6109,0.33071228465797686,0.8499111659785235,0.7752514287910488,wun/laza/CG11426,3,1.477983870967742,0.5636305256398015,0.07062646504040056
mf,GO:0015296,anion:cation symporter activity,3/1550,3,1550,8/6109,8,6109,0.33071228465797686,0.8499111659785235,0.7752514287910488,Ncc69/NKCC/kcc,3,1.477983870967742,0.5636305256398015,0.07062646504040056
mf,GO:0015299,solute:proton antiporter activity,3/1550,3,1550,8/6109,8,6109,0.33071228465797686,0.8499111659785235,0.7752514287910488,Nhe3/ClC-c/Letm1,3,1.477983870967742,0.5636305256398015,0.07062646504040056
mf,GO:0015377,cation:chloride symporter activity,3/1550,3,1550,8/6109,8,6109,0.33071228465797686,0.8499111659785235,0.7752514287910488,Ncc69/NKCC/kcc,3,1.477983870967742,0.5636305256398015,0.07062646504040056
mf,GO:0016717,"oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water",3/1550,3,1550,8/6109,8,6109,0.33071228465797686,0.8499111659785235,0.7752514287910488,ifc/CG9743/Desat1,3,1.477983870967742,0.5636305256398015,0.07062646504040056
mf,GO:0042577,lipid phosphatase activity,3/1550,3,1550,8/6109,8,6109,0.33071228465797686,0.8499111659785235,0.7752514287910488,wun/laza/CG11426,3,1.477983870967742,0.5636305256398015,0.07062646504040056
mf,GO:0051879,Hsp90 protein binding,3/1550,3,1550,8/6109,8,6109,0.33071228465797686,0.8499111659785235,0.7752514287910488,STUB1/CG1416/p23,3,1.477983870967742,0.5636305256398015,0.07062646504040056
mf,GO:0008324,cation transmembrane transporter activity,64/1550,64,1550,240/6109,240,6109,0.3431094359733258,0.8499111659785235,0.7752514287910488,Atpalpha/Vha55/Itpr/ATPsynbeta/ATPsynG/blw/sun/cype/ATPsynCF6/ATPsynD/ATPsynO/COX5A/ATPsynB/ATPsyngamma/RFeSP/Vha36-1/foi/Eaat2/Eaat1/VhaSFD/ATPsyndelta/VhaPPA1-1/VhaM9.7-b/VhaM9.7-c/Vha100-2/Vha100-1/Nhe3/COX5B/CG10470/COX4/levy/ATPsynF/VhaM9.7-a/Cyt-c1/Ncc69/UQCR-Q/ATPsynE/mfrn/ATPsynC/Gat/COX7A/COX7C/NKCC/SPoCk/PMCA/UQCR-11/CG42542/GC1/NaPi-III/fwe/kcc/CG43066/Vha44/Vha14-1/Vha16-1/SERCA/Vha68-2/Trpm/Vha68-1/zyd/Vha26/Vha13/Letm1/VhaAC39-1,64,1.051010752688172,0.07177742931012679,0.07062646504040056
mf,GO:0015035,protein-disulfide reductase activity,9/1550,9,1550,30/6109,30,6109,0.34367699141976893,0.8499111659785235,0.7752514287910488,cl/dhd/CG14407/SelT/ERp60/CG8993/Grx1/Trx-2/Pdi,9,1.1823870967741936,0.24170243075243927,0.07062646504040056
mf,GO:0004175,endopeptidase activity,28/1550,28,1550,102/6109,102,6109,0.3492924966955209,0.8499111659785235,0.7752514287910488,Prosbeta6/faf/Prosbeta1/Cp1/Usp47/TppII/Prosbeta2/CalpB/Prosbeta3/cathD/Prosbeta5/Usp7/CtsB1/Spp/Prosbeta4/CG3107/YME1L/CG6512/UQCR-C1/Usp12-46/puf/SppL/Prosbeta7/mmd/kuz/CG12163/Prosalpha3/twr,28,1.081922833649589,0.11359760500475401,0.07062646504040056
mf,GO:0016627,"oxidoreductase activity, acting on the CH-CH group of donors",10/1550,10,1550,34/6109,34,6109,0.3545936015353961,0.8499111659785235,0.7752514287910488,SdhB/CG5009/CG7461/Sc2/Mcad/CG3902/CG9471/SdhC/SdhD/SdhA,10,1.159203036053131,0.21313327855566827,0.07062646504040056
mf,GO:0016772,"transferase activity, transferring phosphorus-containing groups",96/1550,96,1550,365/6109,365,6109,0.35705566898197627,0.8499111659785235,0.7752514287910488,Argk/awd/bsk/Pka-C1/eas/Hex-A/dlg1/dco/Pfk/Raf/Pkc53E/rl/sgg/fwd/fs(1)h/RpII15/hop/Eip63E/Dsor1/hep/Cds/Taf1/Akt1/htl/msn/PhKgamma/nmo/CG2846/CkIalpha/Nak/hrg/CaMKI/Cdk4/Pitslre/sktl/Pdk/Pdk1/Fak/Pkn/l(2)k01209/Adk1/fray/bon/Mkk4/Rok/Ady43A/l(1)G0196/CG7028/Ack/Dak1/Pink1/Pis/Tao/CG2201/CG6145/CG10082/Slik/Hipk/UGP/Prps/AdenoK/Cerk/Pi4KIIalpha/CG6218/Rpb10/CG2246/PIP4K/Adk3/Csas/Ddr/gish/Pgk/mnb/mmy/Gprk1/par-1/Atg1/CG17528/rdgA/aPKC/Gprk2/Csk/Src64B/RpII140/hppy/CkIIalpha/CaMKII/Doa/Pi4KIIIalpha/PyK/dop/Pak/Adk2/Tlk/LIMK1/SRPK,96,1.0366133451171011,0.05187787187242187,0.07062646504040056
mf,GO:0005178,integrin binding,4/1550,4,1550,12/6109,12,6109,0.3627292390500537,0.8499111659785235,0.7752514287910488,if/mys/Fit1/rhea,4,1.313763440860215,0.3937055241974891,0.07062646504040056
mf,GO:0061608,nuclear import signal receptor activity,4/1550,4,1550,12/6109,12,6109,0.3627292390500537,0.8499111659785235,0.7752514287910488,Tnpo/Kap-alpha3/Karybeta3/Fs(2)Ket,4,1.313763440860215,0.3937055241974891,0.07062646504040056
mf,GO:0003714,transcription corepressor activity,11/1550,11,1550,38/6109,38,6109,0.3639880988218559,0.8499111659785235,0.7752514287910488,emc/gro/Gug/HDAC1/CtBP/Bin1/MBD-like/Pits/Daxx/CG5446/e(y)3,11,1.1408998302207132,0.19017213011235726,0.07062646504040056
mf,GO:0051536,iron-sulfur cluster binding,12/1550,12,1550,42/6109,42,6109,0.3722009695121136,0.8499111659785235,0.7752514287910488,mAcon1/SdhB/ND-75/ND-23/RFeSP/MagR/ND-20/ND-51/Fdx2/CG4858/IscU/Cisd2,12,1.1260829493087556,0.1713131028610411,0.07062646504040056
mf,GO:0051540,metal cluster binding,12/1550,12,1550,42/6109,42,6109,0.3722009695121136,0.8499111659785235,0.7752514287910488,mAcon1/SdhB/ND-75/ND-23/RFeSP/MagR/ND-20/ND-51/Fdx2/CG4858/IscU/Cisd2,12,1.1260829493087556,0.1713131028610411,0.07062646504040056
mf,GO:0008374,O-acyltransferase activity,8/1550,8,1550,27/6109,27,6109,0.3742813010236755,0.8499111659785235,0.7752514287910488,mdy/Taz/nes/Agpat2/Agpat1/Agpat3/Dhap-at/whd,8,1.16778972520908,0.22378052275517687,0.07062646504040056
mf,GO:0003747,translation release factor activity,2/1550,2,1550,5/6109,5,6109,0.37504501970983695,0.8499111659785235,0.7752514287910488,eRF3/eRF1,2,1.576516129032258,0.656739930031283,0.07062646504040056
mf,GO:0003950,NAD+ ADP-ribosyltransferase activity,2/1550,2,1550,5/6109,5,6109,0.37504501970983695,0.8499111659785235,0.7752514287910488,Parp/Tnks,2,1.576516129032258,0.656739930031283,0.07062646504040056
mf,GO:0004176,ATP-dependent peptidase activity,2/1550,2,1550,5/6109,5,6109,0.37504501970983695,0.8499111659785235,0.7752514287910488,YME1L/CG6512,2,1.576516129032258,0.656739930031283,0.07062646504040056
mf,GO:0004470,malic enzyme activity,2/1550,2,1550,5/6109,5,6109,0.37504501970983695,0.8499111659785235,0.7752514287910488,Men/Men-b,2,1.576516129032258,0.656739930031283,0.07062646504040056
mf,GO:0004471,malate dehydrogenase (decarboxylating) (NAD+) activity,2/1550,2,1550,5/6109,5,6109,0.37504501970983695,0.8499111659785235,0.7752514287910488,Men/Men-b,2,1.576516129032258,0.656739930031283,0.07062646504040056
mf,GO:0004473,malate dehydrogenase (decarboxylating) (NADP+) activity,2/1550,2,1550,5/6109,5,6109,0.37504501970983695,0.8499111659785235,0.7752514287910488,Men/Men-b,2,1.576516129032258,0.656739930031283,0.07062646504040056
mf,GO:0004563,beta-N-acetylhexosaminidase activity,2/1550,2,1550,5/6109,5,6109,0.37504501970983695,0.8499111659785235,0.7752514287910488,Hexo2/fdl,2,1.576516129032258,0.656739930031283,0.07062646504040056
mf,GO:0004869,cysteine-type endopeptidase inhibitor activity,2/1550,2,1550,5/6109,5,6109,0.37504501970983695,0.8499111659785235,0.7752514287910488,Diap2/Diap1,2,1.576516129032258,0.656739930031283,0.07062646504040056
mf,GO:0005049,nuclear export signal receptor activity,2/1550,2,1550,5/6109,5,6109,0.37504501970983695,0.8499111659785235,0.7752514287910488,emb/Cse1,2,1.576516129032258,0.656739930031283,0.07062646504040056
mf,GO:0005078,MAP-kinase scaffold activity,2/1550,2,1550,5/6109,5,6109,0.37504501970983695,0.8499111659785235,0.7752514287910488,hep/syd,2,1.576516129032258,0.656739930031283,0.07062646504040056
mf,GO:0005324,long-chain fatty acid transporter activity,2/1550,2,1550,5/6109,5,6109,0.37504501970983695,0.8499111659785235,0.7752514287910488,Pmp70/Fatp1,2,1.576516129032258,0.656739930031283,0.07062646504040056
mf,GO:0008079,translation termination factor activity,2/1550,2,1550,5/6109,5,6109,0.37504501970983695,0.8499111659785235,0.7752514287910488,eRF3/eRF1,2,1.576516129032258,0.656739930031283,0.07062646504040056
mf,GO:0008379,thioredoxin peroxidase activity,2/1550,2,1550,5/6109,5,6109,0.37504501970983695,0.8499111659785235,0.7752514287910488,Prx3/Jafrac1,2,1.576516129032258,0.656739930031283,0.07062646504040056
mf,GO:0015373,anion:sodium symporter activity,2/1550,2,1550,5/6109,5,6109,0.37504501970983695,0.8499111659785235,0.7752514287910488,Ncc69/NKCC,2,1.576516129032258,0.656739930031283,0.07062646504040056
mf,GO:0015378,sodium:chloride symporter activity,2/1550,2,1550,5/6109,5,6109,0.37504501970983695,0.8499111659785235,0.7752514287910488,Ncc69/NKCC,2,1.576516129032258,0.656739930031283,0.07062646504040056
mf,GO:0015386,potassium:proton antiporter activity,2/1550,2,1550,5/6109,5,6109,0.37504501970983695,0.8499111659785235,0.7752514287910488,Nhe3/Letm1,2,1.576516129032258,0.656739930031283,0.07062646504040056
mf,GO:0016742,"hydroxymethyl-, formyl- and related transferase activity",2/1550,2,1550,5/6109,5,6109,0.37504501970983695,0.8499111659785235,0.7752514287910488,Gart/Shmt,2,1.576516129032258,0.656739930031283,0.07062646504040056
mf,GO:0030619,U1 snRNA binding,2/1550,2,1550,5/6109,5,6109,0.37504501970983695,0.8499111659785235,0.7752514287910488,snRNP-U1-70K/msk,2,1.576516129032258,0.656739930031283,0.07062646504040056
mf,GO:0035035,histone acetyltransferase binding,2/1550,2,1550,5/6109,5,6109,0.37504501970983695,0.8499111659785235,0.7752514287910488,Mtor/nsl1,2,1.576516129032258,0.656739930031283,0.07062646504040056
mf,GO:0042043,neurexin family protein binding,2/1550,2,1550,5/6109,5,6109,0.37504501970983695,0.8499111659785235,0.7752514287910488,Spn/Nrx-1,2,1.576516129032258,0.656739930031283,0.07062646504040056
mf,GO:0045129,NAD-independent histone deacetylase activity,2/1550,2,1550,5/6109,5,6109,0.37504501970983695,0.8499111659785235,0.7752514287910488,HDAC1/HDAC4,2,1.576516129032258,0.656739930031283,0.07062646504040056
mf,GO:0047134,protein-disulfide reductase (NAD(P)) activity,2/1550,2,1550,5/6109,5,6109,0.37504501970983695,0.8499111659785235,0.7752514287910488,cl/SelT,2,1.576516129032258,0.656739930031283,0.07062646504040056
mf,GO:0048487,beta-tubulin binding,2/1550,2,1550,5/6109,5,6109,0.37504501970983695,0.8499111659785235,0.7752514287910488,Arl8/mgr,2,1.576516129032258,0.656739930031283,0.07062646504040056
mf,GO:0050840,extracellular matrix binding,2/1550,2,1550,5/6109,5,6109,0.37504501970983695,0.8499111659785235,0.7752514287910488,if/SPARC,2,1.576516129032258,0.656739930031283,0.07062646504040056
mf,GO:0140666,annealing activity,2/1550,2,1550,5/6109,5,6109,0.37504501970983695,0.8499111659785235,0.7752514287910488,eIF4B/eIF4H1,2,1.576516129032258,0.656739930031283,0.07062646504040056
