ontology,GO.ID,Term,Annotated,Significant,Expected,classicFisher,bonferroni,bh,foldEnrichment
BP,GO:0048525,negative regulation of viral process,136,0,0.33,1.00000,1,1,0
BP,GO:0048535,lymph node development,32,0,0.08,1.00000,1,1,0
BP,GO:0048536,spleen development,35,0,0.08,1.00000,1,1,0
BP,GO:0048566,embryonic digestive tract development,46,0,0.11,1.00000,1,1,0
BP,GO:0048596,embryonic camera-type eye morphogenesis,26,0,0.06,1.00000,1,1,0
BP,GO:0048640,negative regulation of developmental gro...,117,0,0.28,1.00000,1,1,0
BP,GO:0048644,muscle organ morphogenesis,78,0,0.19,1.00000,1,1,0
BP,GO:0048661,positive regulation of smooth muscle cel...,128,0,0.31,1.00000,1,1,0
BP,GO:0048662,negative regulation of smooth muscle cel...,81,0,0.19,1.00000,1,1,0
BP,GO:0048663,neuron fate commitment,70,0,0.17,1.00000,1,1,0
BP,GO:0048665,neuron fate specification,36,0,0.09,1.00000,1,1,0
BP,GO:0048701,embryonic cranial skeleton morphogenesis,48,0,0.11,1.00000,1,1,0
BP,GO:0048710,regulation of astrocyte differentiation,33,0,0.08,1.00000,1,1,0
BP,GO:0048714,positive regulation of oligodendrocyte d...,21,0,0.05,1.00000,1,1,0
BP,GO:0048738,cardiac muscle tissue development,254,0,0.61,1.00000,1,1,0
BP,GO:0048741,skeletal muscle fiber development,35,0,0.08,1.00000,1,1,0
BP,GO:0048753,pigment granule organization,29,0,0.07,1.00000,1,1,0
BP,GO:0048799,animal organ maturation,33,0,0.08,1.00000,1,1,0
BP,GO:0048814,regulation of dendrite morphogenesis,72,0,0.17,1.00000,1,1,0
BP,GO:0048821,erythrocyte development,35,0,0.08,1.00000,1,1,0
BP,GO:0048843,negative regulation of axon extension in...,29,0,0.07,1.00000,1,1,0
BP,GO:0048857,neural nucleus development,69,0,0.17,1.00000,1,1,0
BP,GO:0048864,stem cell development,88,0,0.21,1.00000,1,1,0
BP,GO:0050427,3'-phosphoadenosine 5'-phosphosulfate me...,21,0,0.05,1.00000,1,1,0
BP,GO:0050432,catecholamine secretion,61,0,0.15,1.00000,1,1,0
BP,GO:0050433,regulation of catecholamine secretion,58,0,0.14,1.00000,1,1,0
BP,GO:0050435,amyloid-beta metabolic process,76,0,0.18,1.00000,1,1,0
BP,GO:0050482,arachidonic acid secretion,33,0,0.08,1.00000,1,1,0
BP,GO:0050650,chondroitin sulfate proteoglycan biosynt...,24,0,0.06,1.00000,1,1,0
BP,GO:0050654,chondroitin sulfate proteoglycan metabol...,37,0,0.09,1.00000,1,1,0
BP,GO:0050671,positive regulation of lymphocyte prolif...,191,0,0.46,1.00000,1,1,0
BP,GO:0050684,regulation of mRNA processing,151,0,0.36,1.00000,1,1,0
BP,GO:0050685,positive regulation of mRNA processing,36,0,0.09,1.00000,1,1,0
BP,GO:0050686,negative regulation of mRNA processing,34,0,0.08,1.00000,1,1,0
BP,GO:0050687,negative regulation of defense response ...,31,0,0.07,1.00000,1,1,0
BP,GO:0050688,regulation of defense response to virus,82,0,0.2,1.00000,1,1,0
BP,GO:0050691,regulation of defense response to virus ...,54,0,0.13,1.00000,1,1,0
BP,GO:0050729,positive regulation of inflammatory resp...,178,0,0.43,1.00000,1,1,0
BP,GO:0050732,negative regulation of peptidyl-tyrosine...,67,0,0.16,1.00000,1,1,0
BP,GO:0050765,negative regulation of phagocytosis,25,0,0.06,1.00000,1,1,0
BP,GO:0050771,negative regulation of axonogenesis,69,0,0.17,1.00000,1,1,0
BP,GO:0050773,regulation of dendrite development,110,0,0.26,1.00000,1,1,0
BP,GO:0050775,positive regulation of dendrite morphoge...,41,0,0.1,1.00000,1,1,0
BP,GO:0050777,negative regulation of immune response,301,0,0.72,1.00000,1,1,0
BP,GO:0050778,positive regulation of immune response,779,0,1.87,1.00000,1,1,0
BP,GO:0050792,regulation of viral process,214,0,0.51,1.00000,1,1,0
BP,GO:0050795,regulation of behavior,76,0,0.18,1.00000,1,1,0
BP,GO:0050798,activated T cell proliferation,61,0,0.15,1.00000,1,1,0
BP,GO:0050802,"circadian sleep/wake cycle, sleep",21,0,0.05,1.00000,1,1,0
BP,GO:0050805,negative regulation of synaptic transmis...,89,0,0.21,1.00000,1,1,0
BP,GO:0050818,regulation of coagulation,72,0,0.17,1.00000,1,1,0
BP,GO:0050819,negative regulation of coagulation,54,0,0.13,1.00000,1,1,0
BP,GO:0050820,positive regulation of coagulation,25,0,0.06,1.00000,1,1,0
BP,GO:0050821,protein stabilization,220,0,0.53,1.00000,1,1,0
BP,GO:0050830,defense response to Gram-positive bacter...,158,0,0.38,1.00000,1,1,0
BP,GO:0050832,defense response to fungus,64,0,0.15,1.00000,1,1,0
BP,GO:0050850,positive regulation of calcium-mediated ...,43,0,0.1,1.00000,1,1,0
BP,GO:0050851,antigen receptor-mediated signaling path...,284,0,0.68,1.00000,1,1,0
BP,GO:0050852,T cell receptor signaling pathway,174,0,0.42,1.00000,1,1,0
BP,GO:0050853,B cell receptor signaling pathway,126,0,0.3,1.00000,1,1,0
BP,GO:0050854,regulation of antigen receptor-mediated ...,72,0,0.17,1.00000,1,1,0
BP,GO:0050855,regulation of B cell receptor signaling ...,28,0,0.07,1.00000,1,1,0
BP,GO:0050856,regulation of T cell receptor signaling ...,45,0,0.11,1.00000,1,1,0
BP,GO:0050857,positive regulation of antigen receptor-...,27,0,0.06,1.00000,1,1,0
BP,GO:0050858,negative regulation of antigen receptor-...,36,0,0.09,1.00000,1,1,0
BP,GO:0050860,negative regulation of T cell receptor s...,26,0,0.06,1.00000,1,1,0
BP,GO:0050864,regulation of B cell activation,192,0,0.46,1.00000,1,1,0
BP,GO:0050869,negative regulation of B cell activation,36,0,0.09,1.00000,1,1,0
BP,GO:0050871,positive regulation of B cell activation,144,0,0.34,1.00000,1,1,0
BP,GO:0050873,brown fat cell differentiation,53,0,0.13,1.00000,1,1,0
BP,GO:0050891,multicellular organismal water homeostas...,59,0,0.14,1.00000,1,1,0
BP,GO:0050892,intestinal absorption,42,0,0.1,1.00000,1,1,0
BP,GO:0050901,leukocyte tethering or rolling,41,0,0.1,1.00000,1,1,0
BP,GO:0050906,detection of stimulus involved in sensor...,701,0,1.68,1.00000,1,1,0
BP,GO:0050907,detection of chemical stimulus involved ...,634,0,1.52,1.00000,1,1,0
BP,GO:0050908,detection of light stimulus involved in ...,23,0,0.06,1.00000,1,1,0
BP,GO:0050909,sensory perception of taste,90,0,0.22,1.00000,1,1,0
BP,GO:0050911,detection of chemical stimulus involved ...,564,0,1.35,1.00000,1,1,0
BP,GO:0050912,detection of chemical stimulus involved ...,67,0,0.16,1.00000,1,1,0
BP,GO:0050913,sensory perception of bitter taste,67,0,0.16,1.00000,1,1,0
BP,GO:0050922,negative regulation of chemotaxis,78,0,0.19,1.00000,1,1,0
BP,GO:0050926,regulation of positive chemotaxis,33,0,0.08,1.00000,1,1,0
BP,GO:0050927,positive regulation of positive chemotax...,32,0,0.08,1.00000,1,1,0
BP,GO:0050930,induction of positive chemotaxis,21,0,0.05,1.00000,1,1,0
BP,GO:0050931,pigment cell differentiation,35,0,0.08,1.00000,1,1,0
BP,GO:0050951,sensory perception of temperature stimul...,25,0,0.06,1.00000,1,1,0
BP,GO:0050953,sensory perception of light stimulus,234,0,0.56,1.00000,1,1,0
BP,GO:0050962,detection of light stimulus involved in ...,23,0,0.06,1.00000,1,1,0
BP,GO:0050974,detection of mechanical stimulus involve...,34,0,0.08,1.00000,1,1,0
BP,GO:0050994,regulation of lipid catabolic process,70,0,0.17,1.00000,1,1,0
BP,GO:0050995,negative regulation of lipid catabolic p...,32,0,0.08,1.00000,1,1,0
BP,GO:0050996,positive regulation of lipid catabolic p...,29,0,0.07,1.00000,1,1,0
BP,GO:0050999,regulation of nitric-oxide synthase acti...,56,0,0.13,1.00000,1,1,0
BP,GO:0051000,positive regulation of nitric-oxide synt...,30,0,0.07,1.00000,1,1,0
BP,GO:0051004,regulation of lipoprotein lipase activit...,20,0,0.05,1.00000,1,1,0
BP,GO:0051016,barbed-end actin filament capping,28,0,0.07,1.00000,1,1,0
BP,GO:0051043,regulation of membrane protein ectodomai...,32,0,0.08,1.00000,1,1,0
BP,GO:0051044,positive regulation of membrane protein ...,24,0,0.06,1.00000,1,1,0
BP,GO:0051057,positive regulation of small GTPase medi...,79,0,0.19,1.00000,1,1,0
BP,GO:0051058,negative regulation of small GTPase medi...,60,0,0.14,1.00000,1,1,0
BP,GO:0051084,'de novo' posttranslational protein fold...,49,0,0.12,1.00000,1,1,0
BP,GO:0051085,chaperone cofactor-dependent protein ref...,44,0,0.11,1.00000,1,1,0
BP,GO:0051100,negative regulation of binding,172,0,0.41,1.00000,1,1,0
BP,GO:0051123,RNA polymerase II preinitiation complex ...,25,0,0.06,1.00000,1,1,0
BP,GO:0051131,chaperone-mediated protein complex assem...,31,0,0.07,1.00000,1,1,0
BP,GO:0051147,regulation of muscle cell differentiatio...,167,0,0.4,1.00000,1,1,0
BP,GO:0051148,negative regulation of muscle cell diffe...,70,0,0.17,1.00000,1,1,0
BP,GO:0051149,positive regulation of muscle cell diffe...,91,0,0.22,1.00000,1,1,0
BP,GO:0051150,regulation of smooth muscle cell differe...,44,0,0.11,1.00000,1,1,0
BP,GO:0051151,negative regulation of smooth muscle cel...,22,0,0.05,1.00000,1,1,0
BP,GO:0051152,positive regulation of smooth muscle cel...,21,0,0.05,1.00000,1,1,0
BP,GO:0051153,regulation of striated muscle cell diffe...,111,0,0.27,1.00000,1,1,0
BP,GO:0051154,negative regulation of striated muscle c...,41,0,0.1,1.00000,1,1,0
BP,GO:0051155,positive regulation of striated muscle c...,67,0,0.16,1.00000,1,1,0
BP,GO:0051156,glucose 6-phosphate metabolic process,26,0,0.06,1.00000,1,1,0
BP,GO:0051180,vitamin transport,56,0,0.13,1.00000,1,1,0
BP,GO:0051204,protein insertion into mitochondrial mem...,29,0,0.07,1.00000,1,1,0
BP,GO:0051205,protein insertion into membrane,69,0,0.17,1.00000,1,1,0
BP,GO:0051220,cytoplasmic sequestering of protein,23,0,0.06,1.00000,1,1,0
BP,GO:0051259,protein complex oligomerization,266,0,0.64,1.00000,1,1,0
BP,GO:0051260,protein homooligomerization,198,0,0.47,1.00000,1,1,0
BP,GO:0051262,protein tetramerization,104,0,0.25,1.00000,1,1,0
BP,GO:0051281,positive regulation of release of seques...,40,0,0.1,1.00000,1,1,0
BP,GO:0051289,protein homotetramerization,63,0,0.15,1.00000,1,1,0
BP,GO:0051290,protein heterotetramerization,20,0,0.05,1.00000,1,1,0
BP,GO:0051291,protein heterooligomerization,30,0,0.07,1.00000,1,1,0
BP,GO:0051294,establishment of spindle orientation,40,0,0.1,1.00000,1,1,0
BP,GO:0051298,centrosome duplication,80,0,0.19,1.00000,1,1,0
BP,GO:0051302,regulation of cell division,191,0,0.46,1.00000,1,1,0
BP,GO:0051307,meiotic chromosome separation,27,0,0.06,1.00000,1,1,0
BP,GO:0051339,regulation of lyase activity,56,0,0.13,1.00000,1,1,0
BP,GO:0051341,regulation of oxidoreductase activity,122,0,0.29,1.00000,1,1,0
BP,GO:0051349,positive regulation of lyase activity,23,0,0.06,1.00000,1,1,0
BP,GO:0051350,negative regulation of lyase activity,27,0,0.06,1.00000,1,1,0
BP,GO:0051353,positive regulation of oxidoreductase ac...,66,0,0.16,1.00000,1,1,0
BP,GO:0051354,negative regulation of oxidoreductase ac...,38,0,0.09,1.00000,1,1,0
BP,GO:0051383,kinetochore organization,24,0,0.06,1.00000,1,1,0
BP,GO:0051384,response to glucocorticoid,164,0,0.39,1.00000,1,1,0
BP,GO:0051385,response to mineralocorticoid,36,0,0.09,1.00000,1,1,0
BP,GO:0051412,response to corticosterone,22,0,0.05,1.00000,1,1,0
BP,GO:0051438,regulation of ubiquitin-protein transfer...,54,0,0.13,1.00000,1,1,0
BP,GO:0051443,positive regulation of ubiquitin-protein...,32,0,0.08,1.00000,1,1,0
BP,GO:0051445,regulation of meiotic cell cycle,52,0,0.12,1.00000,1,1,0
BP,GO:0051446,positive regulation of meiotic cell cycl...,25,0,0.06,1.00000,1,1,0
BP,GO:0051450,myoblast proliferation,26,0,0.06,1.00000,1,1,0
BP,GO:0051452,intracellular pH reduction,43,0,0.1,1.00000,1,1,0
BP,GO:0051453,regulation of intracellular pH,78,0,0.19,1.00000,1,1,0
BP,GO:0051457,maintenance of protein location in nucle...,24,0,0.06,1.00000,1,1,0
BP,GO:0051482,positive regulation of cytosolic calcium...,36,0,0.09,1.00000,1,1,0
BP,GO:0051496,positive regulation of stress fiber asse...,56,0,0.13,1.00000,1,1,0
BP,GO:0051503,adenine nucleotide transport,30,0,0.07,1.00000,1,1,0
BP,GO:0051546,keratinocyte migration,22,0,0.05,1.00000,1,1,0
BP,GO:0051560,mitochondrial calcium ion homeostasis,29,0,0.07,1.00000,1,1,0
BP,GO:0051590,positive regulation of neurotransmitter ...,24,0,0.06,1.00000,1,1,0
BP,GO:0051591,response to cAMP,97,0,0.23,1.00000,1,1,0
BP,GO:0051592,response to calcium ion,154,0,0.37,1.00000,1,1,0
BP,GO:0051602,response to electrical stimulus,50,0,0.12,1.00000,1,1,0
BP,GO:0051646,mitochondrion localization,53,0,0.13,1.00000,1,1,0
BP,GO:0051654,establishment of mitochondrion localizat...,32,0,0.08,1.00000,1,1,0
BP,GO:0051693,actin filament capping,43,0,0.1,1.00000,1,1,0
BP,GO:0051702,biological process involved in interacti...,112,0,0.27,1.00000,1,1,0
BP,GO:0051703,biological process involved in intraspec...,59,0,0.14,1.00000,1,1,0
BP,GO:0051767,nitric-oxide synthase biosynthetic proce...,21,0,0.05,1.00000,1,1,0
BP,GO:0051769,regulation of nitric-oxide synthase bios...,21,0,0.05,1.00000,1,1,0
BP,GO:0051781,positive regulation of cell division,93,0,0.22,1.00000,1,1,0
BP,GO:0051785,positive regulation of nuclear division,58,0,0.14,1.00000,1,1,0
BP,GO:0051788,response to misfolded protein,38,0,0.09,1.00000,1,1,0
BP,GO:0051797,regulation of hair follicle development,24,0,0.06,1.00000,1,1,0
BP,GO:0051817,modulation of process of other organism ...,93,0,0.22,1.00000,1,1,0
BP,GO:0051851,modulation by host of symbiont process,70,0,0.17,1.00000,1,1,0
BP,GO:0051865,protein autoubiquitination,76,0,0.18,1.00000,1,1,0
BP,GO:0051873,killing by host of symbiont cells,37,0,0.09,1.00000,1,1,0
BP,GO:0051875,pigment granule localization,26,0,0.06,1.00000,1,1,0
BP,GO:0051882,mitochondrial depolarization,24,0,0.06,1.00000,1,1,0
BP,GO:0051883,killing of cells in other organism invol...,37,0,0.09,1.00000,1,1,0
BP,GO:0051897,positive regulation of protein kinase B ...,134,0,0.32,1.00000,1,1,0
BP,GO:0051899,membrane depolarization,85,0,0.2,1.00000,1,1,0
BP,GO:0051900,regulation of mitochondrial depolarizati...,20,0,0.05,1.00000,1,1,0
BP,GO:0051904,pigment granule transport,23,0,0.06,1.00000,1,1,0
BP,GO:0051905,establishment of pigment granule localiz...,24,0,0.06,1.00000,1,1,0
BP,GO:0051923,sulfation,24,0,0.06,1.00000,1,1,0
BP,GO:0051926,negative regulation of calcium ion trans...,89,0,0.21,1.00000,1,1,0
BP,GO:0051928,positive regulation of calcium ion trans...,134,0,0.32,1.00000,1,1,0
BP,GO:0051930,regulation of sensory perception of pain,41,0,0.1,1.00000,1,1,0
BP,GO:0051931,regulation of sensory perception,42,0,0.1,1.00000,1,1,0
BP,GO:0051932,"synaptic transmission, GABAergic",55,0,0.13,1.00000,1,1,0
BP,GO:0051937,catecholamine transport,79,0,0.19,1.00000,1,1,0
BP,GO:0051952,regulation of amine transport,95,0,0.23,1.00000,1,1,0
BP,GO:0051953,negative regulation of amine transport,29,0,0.07,1.00000,1,1,0
BP,GO:0051954,positive regulation of amine transport,38,0,0.09,1.00000,1,1,0
BP,GO:0051955,regulation of amino acid transport,37,0,0.09,1.00000,1,1,0
BP,GO:0051963,regulation of synapse assembly,109,0,0.26,1.00000,1,1,0
BP,GO:0051965,positive regulation of synapse assembly,68,0,0.16,1.00000,1,1,0
BP,GO:0051966,"regulation of synaptic transmission, glu...",79,0,0.19,1.00000,1,1,0
BP,GO:0051968,positive regulation of synaptic transmis...,31,0,0.07,1.00000,1,1,0
BP,GO:0052372,modulation by symbiont of entry into hos...,82,0,0.2,1.00000,1,1,0
BP,GO:0052548,regulation of endopeptidase activity,503,0,1.21,1.00000,1,1,0
BP,GO:0052652,cyclic purine nucleotide metabolic proce...,23,0,0.06,1.00000,1,1,0
BP,GO:0052695,cellular glucuronidation,22,0,0.05,1.00000,1,1,0
BP,GO:0055001,muscle cell development,204,0,0.49,1.00000,1,1,0
BP,GO:0055002,striated muscle cell development,68,0,0.16,1.00000,1,1,0
BP,GO:0055006,cardiac cell development,104,0,0.25,1.00000,1,1,0
BP,GO:0055007,cardiac muscle cell differentiation,141,0,0.34,1.00000,1,1,0
BP,GO:0055008,cardiac muscle tissue morphogenesis,61,0,0.15,1.00000,1,1,0
BP,GO:0055010,ventricular cardiac muscle tissue morpho...,47,0,0.11,1.00000,1,1,0
BP,GO:0055013,cardiac muscle cell development,98,0,0.23,1.00000,1,1,0
BP,GO:0055017,cardiac muscle tissue growth,107,0,0.26,1.00000,1,1,0
BP,GO:0055021,regulation of cardiac muscle tissue grow...,81,0,0.19,1.00000,1,1,0
BP,GO:0055022,negative regulation of cardiac muscle ti...,33,0,0.08,1.00000,1,1,0
BP,GO:0055023,positive regulation of cardiac muscle ti...,48,0,0.11,1.00000,1,1,0
BP,GO:0055067,monovalent inorganic cation homeostasis,157,0,0.38,1.00000,1,1,0
BP,GO:0055069,zinc ion homeostasis,45,0,0.11,1.00000,1,1,0
BP,GO:0055075,potassium ion homeostasis,33,0,0.08,1.00000,1,1,0
BP,GO:0055078,sodium ion homeostasis,58,0,0.14,1.00000,1,1,0
BP,GO:0055081,anion homeostasis,44,0,0.11,1.00000,1,1,0
BP,GO:0055088,lipid homeostasis,181,0,0.43,1.00000,1,1,0
BP,GO:0055090,acylglycerol homeostasis,43,0,0.1,1.00000,1,1,0
BP,GO:0055092,sterol homeostasis,106,0,0.25,1.00000,1,1,0
BP,GO:0055093,response to hyperoxia,22,0,0.05,1.00000,1,1,0
BP,GO:0055094,response to lipoprotein particle,35,0,0.08,1.00000,1,1,0
BP,GO:0060037,pharyngeal system development,26,0,0.06,1.00000,1,1,0
BP,GO:0060038,cardiac muscle cell proliferation,61,0,0.15,1.00000,1,1,0
BP,GO:0060041,retina development in camera-type eye,162,0,0.39,1.00000,1,1,0
BP,GO:0060042,retina morphogenesis in camera-type eye,70,0,0.17,1.00000,1,1,0
BP,GO:0060043,regulation of cardiac muscle cell prolif...,52,0,0.12,1.00000,1,1,0
BP,GO:0060044,negative regulation of cardiac muscle ce...,21,0,0.05,1.00000,1,1,0
BP,GO:0060045,positive regulation of cardiac muscle ce...,31,0,0.07,1.00000,1,1,0
BP,GO:0060055,angiogenesis involved in wound healing,40,0,0.1,1.00000,1,1,0
BP,GO:0060065,uterus development,22,0,0.05,1.00000,1,1,0
BP,GO:0060071,"Wnt signaling pathway, planar cell polar...",54,0,0.13,1.00000,1,1,0
BP,GO:0060074,synapse maturation,28,0,0.07,1.00000,1,1,0
BP,GO:0060078,regulation of postsynaptic membrane pote...,149,0,0.36,1.00000,1,1,0
BP,GO:0060079,excitatory postsynaptic potential,105,0,0.25,1.00000,1,1,0
BP,GO:0060135,maternal process involved in female preg...,63,0,0.15,1.00000,1,1,0
BP,GO:0060142,regulation of syncytium formation by pla...,35,0,0.08,1.00000,1,1,0
BP,GO:0060143,positive regulation of syncytium formati...,31,0,0.07,1.00000,1,1,0
BP,GO:0060147,regulation of posttranscriptional gene s...,64,0,0.15,1.00000,1,1,0
BP,GO:0060148,positive regulation of posttranscription...,31,0,0.07,1.00000,1,1,0
BP,GO:0060149,negative regulation of posttranscription...,36,0,0.09,1.00000,1,1,0
BP,GO:0060193,positive regulation of lipase activity,71,0,0.17,1.00000,1,1,0
BP,GO:0060216,definitive hemopoiesis,20,0,0.05,1.00000,1,1,0
BP,GO:0060218,hematopoietic stem cell differentiation,30,0,0.07,1.00000,1,1,0
BP,GO:0060219,camera-type eye photoreceptor cell diffe...,27,0,0.06,1.00000,1,1,0
BP,GO:0060259,regulation of feeding behavior,29,0,0.07,1.00000,1,1,0
BP,GO:0060260,regulation of transcription initiation f...,36,0,0.09,1.00000,1,1,0
BP,GO:0060261,positive regulation of transcription ini...,28,0,0.07,1.00000,1,1,0
BP,GO:0060285,cilium-dependent cell motility,143,0,0.34,1.00000,1,1,0
BP,GO:0060292,long-term synaptic depression,50,0,0.12,1.00000,1,1,0
BP,GO:0060294,cilium movement involved in cell motilit...,130,0,0.31,1.00000,1,1,0
BP,GO:0060295,regulation of cilium movement involved i...,27,0,0.06,1.00000,1,1,0
BP,GO:0060306,regulation of membrane repolarization,39,0,0.09,1.00000,1,1,0
BP,GO:0060307,regulation of ventricular cardiac muscle...,24,0,0.06,1.00000,1,1,0
BP,GO:0060314,regulation of ryanodine-sensitive calciu...,27,0,0.06,1.00000,1,1,0
BP,GO:0060317,cardiac epithelial to mesenchymal transi...,32,0,0.08,1.00000,1,1,0
BP,GO:0060333,interferon-gamma-mediated signaling path...,28,0,0.07,1.00000,1,1,0
BP,GO:0060339,negative regulation of type I interferon...,20,0,0.05,1.00000,1,1,0
BP,GO:0060343,trabecula formation,24,0,0.06,1.00000,1,1,0
BP,GO:0060349,bone morphogenesis,92,0,0.22,1.00000,1,1,0
BP,GO:0060350,endochondral bone morphogenesis,54,0,0.13,1.00000,1,1,0
BP,GO:0060351,cartilage development involved in endoch...,30,0,0.07,1.00000,1,1,0
BP,GO:0060352,cell adhesion molecule production,39,0,0.09,1.00000,1,1,0
BP,GO:0060353,regulation of cell adhesion molecule pro...,36,0,0.09,1.00000,1,1,0
BP,GO:0060354,negative regulation of cell adhesion mol...,20,0,0.05,1.00000,1,1,0
BP,GO:0060384,innervation,23,0,0.06,1.00000,1,1,0
BP,GO:0060396,growth hormone receptor signaling pathwa...,23,0,0.06,1.00000,1,1,0
BP,GO:0060411,cardiac septum morphogenesis,69,0,0.17,1.00000,1,1,0
BP,GO:0060412,ventricular septum morphogenesis,40,0,0.1,1.00000,1,1,0
BP,GO:0060415,muscle tissue morphogenesis,71,0,0.17,1.00000,1,1,0
BP,GO:0060416,response to growth hormone,37,0,0.09,1.00000,1,1,0
BP,GO:0060419,heart growth,115,0,0.28,1.00000,1,1,0
BP,GO:0060420,regulation of heart growth,88,0,0.21,1.00000,1,1,0
BP,GO:0060421,positive regulation of heart growth,52,0,0.12,1.00000,1,1,0
BP,GO:0060428,lung epithelium development,38,0,0.09,1.00000,1,1,0
BP,GO:0060443,mammary gland morphogenesis,49,0,0.12,1.00000,1,1,0
BP,GO:0060444,branching involved in mammary gland duct...,27,0,0.06,1.00000,1,1,0
BP,GO:0060445,branching involved in salivary gland mor...,29,0,0.07,1.00000,1,1,0
BP,GO:0060487,lung epithelial cell differentiation,23,0,0.06,1.00000,1,1,0
BP,GO:0060512,prostate gland morphogenesis,27,0,0.06,1.00000,1,1,0
