ontology,GO.ID,Term,Annotated,Significant,Expected,classicFisher,bonferroni,bh,foldEnrichment
BP,GO:0032228,"regulation of synaptic transmission, GAB...",37,0,0.05,1.00000,1,1,0
BP,GO:0032231,regulation of actin filament bundle asse...,113,0,0.16,1.00000,1,1,0
BP,GO:0032232,negative regulation of actin filament bu...,38,0,0.05,1.00000,1,1,0
BP,GO:0032233,positive regulation of actin filament bu...,67,0,0.1,1.00000,1,1,0
BP,GO:0032272,negative regulation of protein polymeriz...,83,0,0.12,1.00000,1,1,0
BP,GO:0032288,myelin assembly,21,0,0.03,1.00000,1,1,0
BP,GO:0032291,axon ensheathment in central nervous sys...,23,0,0.03,1.00000,1,1,0
BP,GO:0032292,peripheral nervous system axon ensheathm...,31,0,0.04,1.00000,1,1,0
BP,GO:0032303,regulation of icosanoid secretion,22,0,0.03,1.00000,1,1,0
BP,GO:0032309,icosanoid secretion,47,0,0.07,1.00000,1,1,0
BP,GO:0032330,regulation of chondrocyte differentiatio...,57,0,0.08,1.00000,1,1,0
BP,GO:0032331,negative regulation of chondrocyte diffe...,28,0,0.04,1.00000,1,1,0
BP,GO:0032332,positive regulation of chondrocyte diffe...,20,0,0.03,1.00000,1,1,0
BP,GO:0032350,regulation of hormone metabolic process,35,0,0.05,1.00000,1,1,0
BP,GO:0032365,intracellular lipid transport,46,0,0.07,1.00000,1,1,0
BP,GO:0032366,intracellular sterol transport,31,0,0.04,1.00000,1,1,0
BP,GO:0032367,intracellular cholesterol transport,31,0,0.04,1.00000,1,1,0
BP,GO:0032368,regulation of lipid transport,157,0,0.23,1.00000,1,1,0
BP,GO:0032369,negative regulation of lipid transport,49,0,0.07,1.00000,1,1,0
BP,GO:0032370,positive regulation of lipid transport,87,0,0.13,1.00000,1,1,0
BP,GO:0032371,regulation of sterol transport,82,0,0.12,1.00000,1,1,0
BP,GO:0032372,negative regulation of sterol transport,31,0,0.04,1.00000,1,1,0
BP,GO:0032373,positive regulation of sterol transport,40,0,0.06,1.00000,1,1,0
BP,GO:0032374,regulation of cholesterol transport,82,0,0.12,1.00000,1,1,0
BP,GO:0032375,negative regulation of cholesterol trans...,31,0,0.04,1.00000,1,1,0
BP,GO:0032376,positive regulation of cholesterol trans...,40,0,0.06,1.00000,1,1,0
BP,GO:0032387,negative regulation of intracellular tra...,60,0,0.09,1.00000,1,1,0
BP,GO:0032410,negative regulation of transporter activ...,117,0,0.17,1.00000,1,1,0
BP,GO:0032413,negative regulation of ion transmembrane...,94,0,0.14,1.00000,1,1,0
BP,GO:0032418,lysosome localization,82,0,0.12,1.00000,1,1,0
BP,GO:0032434,regulation of proteasomal ubiquitin-depe...,160,0,0.23,1.00000,1,1,0
BP,GO:0032435,negative regulation of proteasomal ubiqu...,49,0,0.07,1.00000,1,1,0
BP,GO:0032436,positive regulation of proteasomal ubiqu...,102,0,0.15,1.00000,1,1,0
BP,GO:0032438,melanosome organization,28,0,0.04,1.00000,1,1,0
BP,GO:0032456,endocytic recycling,83,0,0.12,1.00000,1,1,0
BP,GO:0032467,positive regulation of cytokinesis,45,0,0.06,1.00000,1,1,0
BP,GO:0032479,regulation of type I interferon producti...,119,0,0.17,1.00000,1,1,0
BP,GO:0032480,negative regulation of type I interferon...,37,0,0.05,1.00000,1,1,0
BP,GO:0032481,positive regulation of type I interferon...,75,0,0.11,1.00000,1,1,0
BP,GO:0032482,Rab protein signal transduction,22,0,0.03,1.00000,1,1,0
BP,GO:0032495,response to muramyl dipeptide,20,0,0.03,1.00000,1,1,0
BP,GO:0032506,cytokinetic process,40,0,0.06,1.00000,1,1,0
BP,GO:0032507,maintenance of protein location in cell,66,0,0.09,1.00000,1,1,0
BP,GO:0032509,endosome transport via multivesicular bo...,34,0,0.05,1.00000,1,1,0
BP,GO:0032515,negative regulation of phosphoprotein ph...,41,0,0.06,1.00000,1,1,0
BP,GO:0032516,positive regulation of phosphoprotein ph...,22,0,0.03,1.00000,1,1,0
BP,GO:0032526,response to retinoic acid,124,0,0.18,1.00000,1,1,0
BP,GO:0032527,protein exit from endoplasmic reticulum,48,0,0.07,1.00000,1,1,0
BP,GO:0032528,microvillus organization,25,0,0.04,1.00000,1,1,0
BP,GO:0032543,mitochondrial translation,85,0,0.12,1.00000,1,1,0
BP,GO:0032570,response to progesterone,38,0,0.05,1.00000,1,1,0
BP,GO:0032604,granulocyte macrophage colony-stimulatin...,20,0,0.03,1.00000,1,1,0
BP,GO:0032606,type I interferon production,119,0,0.17,1.00000,1,1,0
BP,GO:0032607,interferon-alpha production,33,0,0.05,1.00000,1,1,0
BP,GO:0032608,interferon-beta production,69,0,0.1,1.00000,1,1,0
BP,GO:0032609,interferon-gamma production,173,0,0.25,1.00000,1,1,0
BP,GO:0032613,interleukin-10 production,86,0,0.12,1.00000,1,1,0
BP,GO:0032616,interleukin-13 production,29,0,0.04,1.00000,1,1,0
BP,GO:0032620,interleukin-17 production,46,0,0.07,1.00000,1,1,0
BP,GO:0032623,interleukin-2 production,74,0,0.11,1.00000,1,1,0
BP,GO:0032633,interleukin-4 production,44,0,0.06,1.00000,1,1,0
BP,GO:0032634,interleukin-5 production,22,0,0.03,1.00000,1,1,0
BP,GO:0032635,interleukin-6 production,209,0,0.3,1.00000,1,1,0
BP,GO:0032637,interleukin-8 production,125,0,0.18,1.00000,1,1,0
BP,GO:0032645,regulation of granulocyte macrophage col...,20,0,0.03,1.00000,1,1,0
BP,GO:0032647,regulation of interferon-alpha productio...,33,0,0.05,1.00000,1,1,0
BP,GO:0032648,regulation of interferon-beta production,69,0,0.1,1.00000,1,1,0
BP,GO:0032649,regulation of interferon-gamma productio...,173,0,0.25,1.00000,1,1,0
BP,GO:0032653,regulation of interleukin-10 production,86,0,0.12,1.00000,1,1,0
BP,GO:0032656,regulation of interleukin-13 production,29,0,0.04,1.00000,1,1,0
BP,GO:0032660,regulation of interleukin-17 production,46,0,0.07,1.00000,1,1,0
BP,GO:0032663,regulation of interleukin-2 production,74,0,0.11,1.00000,1,1,0
BP,GO:0032673,regulation of interleukin-4 production,44,0,0.06,1.00000,1,1,0
BP,GO:0032674,regulation of interleukin-5 production,22,0,0.03,1.00000,1,1,0
BP,GO:0032675,regulation of interleukin-6 production,209,0,0.3,1.00000,1,1,0
BP,GO:0032677,regulation of interleukin-8 production,124,0,0.18,1.00000,1,1,0
BP,GO:0032682,negative regulation of chemokine product...,31,0,0.04,1.00000,1,1,0
BP,GO:0032689,negative regulation of interferon-gamma ...,59,0,0.08,1.00000,1,1,0
BP,GO:0032691,negative regulation of interleukin-1 bet...,56,0,0.08,1.00000,1,1,0
BP,GO:0032692,negative regulation of interleukin-1 pro...,64,0,0.09,1.00000,1,1,0
BP,GO:0032693,negative regulation of interleukin-10 pr...,37,0,0.05,1.00000,1,1,0
BP,GO:0032695,negative regulation of interleukin-12 pr...,27,0,0.04,1.00000,1,1,0
BP,GO:0032700,negative regulation of interleukin-17 pr...,24,0,0.03,1.00000,1,1,0
BP,GO:0032703,negative regulation of interleukin-2 pro...,39,0,0.06,1.00000,1,1,0
BP,GO:0032715,negative regulation of interleukin-6 pro...,80,0,0.11,1.00000,1,1,0
BP,GO:0032717,negative regulation of interleukin-8 pro...,39,0,0.06,1.00000,1,1,0
BP,GO:0032720,negative regulation of tumor necrosis fa...,99,0,0.14,1.00000,1,1,0
BP,GO:0032722,positive regulation of chemokine product...,90,0,0.13,1.00000,1,1,0
BP,GO:0032727,positive regulation of interferon-alpha ...,24,0,0.03,1.00000,1,1,0
BP,GO:0032728,positive regulation of interferon-beta p...,48,0,0.07,1.00000,1,1,0
BP,GO:0032729,positive regulation of interferon-gamma ...,119,0,0.17,1.00000,1,1,0
BP,GO:0032731,positive regulation of interleukin-1 bet...,95,0,0.14,1.00000,1,1,0
BP,GO:0032732,positive regulation of interleukin-1 pro...,109,0,0.16,1.00000,1,1,0
BP,GO:0032733,positive regulation of interleukin-10 pr...,45,0,0.06,1.00000,1,1,0
BP,GO:0032735,positive regulation of interleukin-12 pr...,61,0,0.09,1.00000,1,1,0
BP,GO:0032740,positive regulation of interleukin-17 pr...,23,0,0.03,1.00000,1,1,0
BP,GO:0032743,positive regulation of interleukin-2 pro...,35,0,0.05,1.00000,1,1,0
BP,GO:0032753,positive regulation of interleukin-4 pro...,31,0,0.04,1.00000,1,1,0
BP,GO:0032755,positive regulation of interleukin-6 pro...,125,0,0.18,1.00000,1,1,0
BP,GO:0032757,positive regulation of interleukin-8 pro...,83,0,0.12,1.00000,1,1,0
BP,GO:0032760,positive regulation of tumor necrosis fa...,130,0,0.19,1.00000,1,1,0
BP,GO:0032768,regulation of monooxygenase activity,71,0,0.1,1.00000,1,1,0
BP,GO:0032770,positive regulation of monooxygenase act...,40,0,0.06,1.00000,1,1,0
BP,GO:0032781,positive regulation of ATPase activity,27,0,0.04,1.00000,1,1,0
BP,GO:0032784,regulation of DNA-templated transcriptio...,66,0,0.09,1.00000,1,1,0
BP,GO:0032785,negative regulation of DNA-templated tra...,24,0,0.03,1.00000,1,1,0
BP,GO:0032786,positive regulation of DNA-templated tra...,34,0,0.05,1.00000,1,1,0
BP,GO:0032787,monocarboxylic acid metabolic process,635,0,0.91,1.00000,1,1,0
BP,GO:0032801,receptor catabolic process,30,0,0.04,1.00000,1,1,0
BP,GO:0032814,regulation of natural killer cell activa...,52,0,0.07,1.00000,1,1,0
BP,GO:0032816,positive regulation of natural killer ce...,34,0,0.05,1.00000,1,1,0
BP,GO:0032874,positive regulation of stress-activated ...,143,0,0.21,1.00000,1,1,0
BP,GO:0032881,regulation of polysaccharide metabolic p...,47,0,0.07,1.00000,1,1,0
BP,GO:0032885,regulation of polysaccharide biosyntheti...,38,0,0.05,1.00000,1,1,0
BP,GO:0032890,regulation of organic acid transport,69,0,0.1,1.00000,1,1,0
BP,GO:0032891,negative regulation of organic acid tran...,23,0,0.03,1.00000,1,1,0
BP,GO:0032892,positive regulation of organic acid tran...,41,0,0.06,1.00000,1,1,0
BP,GO:0032897,negative regulation of viral transcripti...,28,0,0.04,1.00000,1,1,0
BP,GO:0032922,circadian regulation of gene expression,70,0,0.1,1.00000,1,1,0
BP,GO:0032924,activin receptor signaling pathway,55,0,0.08,1.00000,1,1,0
BP,GO:0032925,regulation of activin receptor signaling...,34,0,0.05,1.00000,1,1,0
BP,GO:0032928,regulation of superoxide anion generatio...,27,0,0.04,1.00000,1,1,0
BP,GO:0032930,positive regulation of superoxide anion ...,22,0,0.03,1.00000,1,1,0
BP,GO:0032940,secretion by cell,866,0,1.24,1.00000,1,1,0
BP,GO:0032941,secretion by tissue,40,0,0.06,1.00000,1,1,0
BP,GO:0032946,positive regulation of mononuclear cell ...,192,0,0.28,1.00000,1,1,0
BP,GO:0032958,inositol phosphate biosynthetic process,28,0,0.04,1.00000,1,1,0
BP,GO:0032963,collagen metabolic process,118,0,0.17,1.00000,1,1,0
BP,GO:0032964,collagen biosynthetic process,52,0,0.07,1.00000,1,1,0
BP,GO:0032965,regulation of collagen biosynthetic proc...,43,0,0.06,1.00000,1,1,0
BP,GO:0032967,positive regulation of collagen biosynth...,28,0,0.04,1.00000,1,1,0
BP,GO:0032981,mitochondrial respiratory chain complex ...,72,0,0.1,1.00000,1,1,0
BP,GO:0032984,protein-containing complex disassembly,242,0,0.35,1.00000,1,1,0
BP,GO:0032986,protein-DNA complex disassembly,22,0,0.03,1.00000,1,1,0
BP,GO:0033003,regulation of mast cell activation,43,0,0.06,1.00000,1,1,0
BP,GO:0033005,positive regulation of mast cell activat...,20,0,0.03,1.00000,1,1,0
BP,GO:0033006,regulation of mast cell activation invol...,32,0,0.05,1.00000,1,1,0
BP,GO:0033013,tetrapyrrole metabolic process,63,0,0.09,1.00000,1,1,0
BP,GO:0033014,tetrapyrrole biosynthetic process,33,0,0.05,1.00000,1,1,0
BP,GO:0033028,myeloid cell apoptotic process,31,0,0.04,1.00000,1,1,0
BP,GO:0033032,regulation of myeloid cell apoptotic pro...,26,0,0.04,1.00000,1,1,0
BP,GO:0033045,regulation of sister chromatid segregati...,73,0,0.1,1.00000,1,1,0
BP,GO:0033046,negative regulation of sister chromatid ...,43,0,0.06,1.00000,1,1,0
BP,GO:0033047,regulation of mitotic sister chromatid s...,46,0,0.07,1.00000,1,1,0
BP,GO:0033048,negative regulation of mitotic sister ch...,43,0,0.06,1.00000,1,1,0
BP,GO:0033081,regulation of T cell differentiation in ...,23,0,0.03,1.00000,1,1,0
BP,GO:0033108,mitochondrial respiratory chain complex ...,109,0,0.16,1.00000,1,1,0
BP,GO:0033119,negative regulation of RNA splicing,25,0,0.04,1.00000,1,1,0
BP,GO:0033120,positive regulation of RNA splicing,43,0,0.06,1.00000,1,1,0
BP,GO:0033135,regulation of peptidyl-serine phosphoryl...,155,0,0.22,1.00000,1,1,0
BP,GO:0033137,negative regulation of peptidyl-serine p...,32,0,0.05,1.00000,1,1,0
BP,GO:0033138,positive regulation of peptidyl-serine p...,116,0,0.17,1.00000,1,1,0
BP,GO:0033139,regulation of peptidyl-serine phosphoryl...,24,0,0.03,1.00000,1,1,0
BP,GO:0033141,positive regulation of peptidyl-serine p...,20,0,0.03,1.00000,1,1,0
BP,GO:0033146,regulation of intracellular estrogen rec...,36,0,0.05,1.00000,1,1,0
BP,GO:0033157,regulation of intracellular protein tran...,243,0,0.35,1.00000,1,1,0
BP,GO:0033173,calcineurin-NFAT signaling cascade,51,0,0.07,1.00000,1,1,0
BP,GO:0033194,response to hydroperoxide,24,0,0.03,1.00000,1,1,0
BP,GO:0033198,response to ATP,35,0,0.05,1.00000,1,1,0
BP,GO:0033209,tumor necrosis factor-mediated signaling...,120,0,0.17,1.00000,1,1,0
BP,GO:0033233,regulation of protein sumoylation,25,0,0.04,1.00000,1,1,0
BP,GO:0033238,regulation of cellular amine metabolic p...,34,0,0.05,1.00000,1,1,0
BP,GO:0033280,response to vitamin D,35,0,0.05,1.00000,1,1,0
BP,GO:0033344,cholesterol efflux,79,0,0.11,1.00000,1,1,0
BP,GO:0033363,secretory granule organization,37,0,0.05,1.00000,1,1,0
BP,GO:0033500,carbohydrate homeostasis,281,0,0.4,1.00000,1,1,0
BP,GO:0033522,histone H2A ubiquitination,34,0,0.05,1.00000,1,1,0
BP,GO:0033559,unsaturated fatty acid metabolic process,125,0,0.18,1.00000,1,1,0
BP,GO:0033561,regulation of water loss via skin,28,0,0.04,1.00000,1,1,0
BP,GO:0033574,response to testosterone,51,0,0.07,1.00000,1,1,0
BP,GO:0033598,mammary gland epithelial cell proliferat...,27,0,0.04,1.00000,1,1,0
BP,GO:0033617,mitochondrial cytochrome c oxidase assem...,23,0,0.03,1.00000,1,1,0
BP,GO:0033619,membrane protein proteolysis,68,0,0.1,1.00000,1,1,0
BP,GO:0033622,integrin activation,25,0,0.04,1.00000,1,1,0
BP,GO:0033627,cell adhesion mediated by integrin,74,0,0.11,1.00000,1,1,0
BP,GO:0033628,regulation of cell adhesion mediated by ...,50,0,0.07,1.00000,1,1,0
BP,GO:0033630,positive regulation of cell adhesion med...,23,0,0.03,1.00000,1,1,0
BP,GO:0033673,negative regulation of kinase activity,263,0,0.38,1.00000,1,1,0
BP,GO:0033687,osteoblast proliferation,35,0,0.05,1.00000,1,1,0
BP,GO:0033688,regulation of osteoblast proliferation,30,0,0.04,1.00000,1,1,0
BP,GO:0033692,cellular polysaccharide biosynthetic pro...,67,0,0.1,1.00000,1,1,0
BP,GO:0033762,response to glucagon,22,0,0.03,1.00000,1,1,0
BP,GO:0033865,nucleoside bisphosphate metabolic proces...,142,0,0.2,1.00000,1,1,0
BP,GO:0033866,nucleoside bisphosphate biosynthetic pro...,69,0,0.1,1.00000,1,1,0
BP,GO:0033875,ribonucleoside bisphosphate metabolic pr...,142,0,0.2,1.00000,1,1,0
BP,GO:0034030,ribonucleoside bisphosphate biosynthetic...,69,0,0.1,1.00000,1,1,0
BP,GO:0034032,purine nucleoside bisphosphate metabolic...,142,0,0.2,1.00000,1,1,0
BP,GO:0034033,purine nucleoside bisphosphate biosynthe...,69,0,0.1,1.00000,1,1,0
BP,GO:0034035,purine ribonucleoside bisphosphate metab...,21,0,0.03,1.00000,1,1,0
BP,GO:0034067,protein localization to Golgi apparatus,29,0,0.04,1.00000,1,1,0
BP,GO:0034097,response to cytokine,1062,0,1.53,1.00000,1,1,0
BP,GO:0034103,regulation of tissue remodeling,91,0,0.13,1.00000,1,1,0
BP,GO:0034104,negative regulation of tissue remodeling,23,0,0.03,1.00000,1,1,0
BP,GO:0034105,positive regulation of tissue remodeling,23,0,0.03,1.00000,1,1,0
BP,GO:0034109,homotypic cell-cell adhesion,108,0,0.16,1.00000,1,1,0
BP,GO:0034110,regulation of homotypic cell-cell adhesi...,44,0,0.06,1.00000,1,1,0
BP,GO:0034112,positive regulation of homotypic cell-ce...,23,0,0.03,1.00000,1,1,0
BP,GO:0034113,heterotypic cell-cell adhesion,87,0,0.13,1.00000,1,1,0
BP,GO:0034114,regulation of heterotypic cell-cell adhe...,47,0,0.07,1.00000,1,1,0
BP,GO:0034116,positive regulation of heterotypic cell-...,37,0,0.05,1.00000,1,1,0
BP,GO:0034121,regulation of toll-like receptor signali...,97,0,0.14,1.00000,1,1,0
BP,GO:0034122,negative regulation of toll-like recepto...,54,0,0.08,1.00000,1,1,0
BP,GO:0034123,positive regulation of toll-like recepto...,36,0,0.05,1.00000,1,1,0
BP,GO:0034138,toll-like receptor 3 signaling pathway,23,0,0.03,1.00000,1,1,0
BP,GO:0034142,toll-like receptor 4 signaling pathway,47,0,0.07,1.00000,1,1,0
BP,GO:0034143,regulation of toll-like receptor 4 signa...,31,0,0.04,1.00000,1,1,0
BP,GO:0034162,toll-like receptor 9 signaling pathway,21,0,0.03,1.00000,1,1,0
BP,GO:0034198,cellular response to amino acid starvati...,47,0,0.07,1.00000,1,1,0
BP,GO:0034204,lipid translocation,58,0,0.08,1.00000,1,1,0
BP,GO:0034205,amyloid-beta formation,66,0,0.09,1.00000,1,1,0
BP,GO:0034219,carbohydrate transmembrane transport,134,0,0.19,1.00000,1,1,0
BP,GO:0034243,regulation of transcription elongation f...,38,0,0.05,1.00000,1,1,0
BP,GO:0034244,negative regulation of transcription elo...,22,0,0.03,1.00000,1,1,0
BP,GO:0034260,negative regulation of GTPase activity,40,0,0.06,1.00000,1,1,0
BP,GO:0034284,response to monosaccharide,247,0,0.36,1.00000,1,1,0
BP,GO:0034308,primary alcohol metabolic process,120,0,0.17,1.00000,1,1,0
BP,GO:0034311,diol metabolic process,30,0,0.04,1.00000,1,1,0
BP,GO:0034312,diol biosynthetic process,21,0,0.03,1.00000,1,1,0
BP,GO:0034314,Arp2/3 complex-mediated actin nucleation,46,0,0.07,1.00000,1,1,0
BP,GO:0034315,regulation of Arp2/3 complex-mediated ac...,23,0,0.03,1.00000,1,1,0
BP,GO:0034332,adherens junction organization,52,0,0.07,1.00000,1,1,0
BP,GO:0034340,response to type I interferon,62,0,0.09,1.00000,1,1,0
BP,GO:0034341,response to interferon-gamma,176,0,0.25,1.00000,1,1,0
BP,GO:0034367,protein-containing complex remodeling,39,0,0.06,1.00000,1,1,0
BP,GO:0034368,protein-lipid complex remodeling,37,0,0.05,1.00000,1,1,0
BP,GO:0034369,plasma lipoprotein particle remodeling,37,0,0.05,1.00000,1,1,0
BP,GO:0034375,high-density lipoprotein particle remode...,22,0,0.03,1.00000,1,1,0
BP,GO:0034377,plasma lipoprotein particle assembly,35,0,0.05,1.00000,1,1,0
BP,GO:0034380,high-density lipoprotein particle assemb...,22,0,0.03,1.00000,1,1,0
BP,GO:0034381,plasma lipoprotein particle clearance,60,0,0.09,1.00000,1,1,0
BP,GO:0034383,low-density lipoprotein particle clearan...,35,0,0.05,1.00000,1,1,0
BP,GO:0034384,high-density lipoprotein particle cleara...,21,0,0.03,1.00000,1,1,0
BP,GO:0034389,lipid droplet organization,27,0,0.04,1.00000,1,1,0
BP,GO:0034390,smooth muscle cell apoptotic process,31,0,0.04,1.00000,1,1,0
BP,GO:0034391,regulation of smooth muscle cell apoptot...,31,0,0.04,1.00000,1,1,0
BP,GO:0034394,protein localization to cell surface,84,0,0.12,1.00000,1,1,0
BP,GO:0034405,response to fluid shear stress,36,0,0.05,1.00000,1,1,0
BP,GO:0034440,lipid oxidation,114,0,0.16,1.00000,1,1,0
BP,GO:0034453,microtubule anchoring,28,0,0.04,1.00000,1,1,0
BP,GO:0034471,ncRNA 5'-end processing,29,0,0.04,1.00000,1,1,0
BP,GO:0034472,snRNA 3'-end processing,31,0,0.04,1.00000,1,1,0
BP,GO:0034501,protein localization to kinetochore,21,0,0.03,1.00000,1,1,0
BP,GO:0034504,protein localization to nucleus,317,0,0.46,1.00000,1,1,0
BP,GO:0034505,tooth mineralization,30,0,0.04,1.00000,1,1,0
BP,GO:0034508,centromere complex assembly,31,0,0.04,1.00000,1,1,0
BP,GO:0034605,cellular response to heat,86,0,0.12,1.00000,1,1,0
BP,GO:0034612,response to tumor necrosis factor,303,0,0.44,1.00000,1,1,0
BP,GO:0034620,cellular response to unfolded protein,118,0,0.17,1.00000,1,1,0
BP,GO:0034637,cellular carbohydrate biosynthetic proce...,81,0,0.12,1.00000,1,1,0
BP,GO:0034643,establishment of mitochondrion localizat...,28,0,0.04,1.00000,1,1,0
BP,GO:0034644,cellular response to UV,96,0,0.14,1.00000,1,1,0
BP,GO:0034656,nucleobase-containing small molecule cat...,32,0,0.05,1.00000,1,1,0
BP,GO:0034661,ncRNA catabolic process,44,0,0.06,1.00000,1,1,0
BP,GO:0034694,response to prostaglandin,31,0,0.04,1.00000,1,1,0
BP,GO:0034695,response to prostaglandin E,24,0,0.03,1.00000,1,1,0
BP,GO:0034698,response to gonadotropin,27,0,0.04,1.00000,1,1,0
BP,GO:0034723,DNA replication-dependent nucleosome org...,34,0,0.05,1.00000,1,1,0
BP,GO:0034754,cellular hormone metabolic process,166,0,0.24,1.00000,1,1,0
BP,GO:0034755,iron ion transmembrane transport,25,0,0.04,1.00000,1,1,0
BP,GO:0034763,negative regulation of transmembrane tra...,160,0,0.23,1.00000,1,1,0
BP,GO:0034766,negative regulation of ion transmembrane...,119,0,0.17,1.00000,1,1,0
BP,GO:0035019,somatic stem cell population maintenance,49,0,0.07,1.00000,1,1,0
BP,GO:0035020,regulation of Rac protein signal transdu...,22,0,0.03,1.00000,1,1,0
BP,GO:0035023,regulation of Rho protein signal transdu...,97,0,0.14,1.00000,1,1,0
BP,GO:0035024,negative regulation of Rho protein signa...,24,0,0.03,1.00000,1,1,0
BP,GO:0035025,positive regulation of Rho protein signa...,34,0,0.05,1.00000,1,1,0
BP,GO:0035036,sperm-egg recognition,59,0,0.08,1.00000,1,1,0
BP,GO:0035050,embryonic heart tube development,81,0,0.12,1.00000,1,1,0
BP,GO:0035051,cardiocyte differentiation,173,0,0.25,1.00000,1,1,0
BP,GO:0035065,regulation of histone acetylation,56,0,0.08,1.00000,1,1,0
BP,GO:0035066,positive regulation of histone acetylati...,31,0,0.04,1.00000,1,1,0
BP,GO:0035082,axoneme assembly,83,0,0.12,1.00000,1,1,0
BP,GO:0035089,establishment of apical/basal cell polar...,23,0,0.03,1.00000,1,1,0
BP,GO:0035094,response to nicotine,59,0,0.08,1.00000,1,1,0
BP,GO:0035113,embryonic appendage morphogenesis,127,0,0.18,1.00000,1,1,0
BP,GO:0035115,embryonic forelimb morphogenesis,34,0,0.05,1.00000,1,1,0
BP,GO:0035116,embryonic hindlimb morphogenesis,29,0,0.04,1.00000,1,1,0
BP,GO:0035137,hindlimb morphogenesis,36,0,0.05,1.00000,1,1,0
BP,GO:0035148,tube formation,163,0,0.23,1.00000,1,1,0
