validated_id,current_symbol,human_gene_symbol,Syp_brain_iCLIP,Syp_larva_iCLIP,sfari_dmel
FBgn0045800,Uhg1,N/A,FALSE,TRUE,FALSE
FBgn0045823,vsg,CD164L2,TRUE,TRUE,FALSE
FBgn0045827,CG13245,N/A,FALSE,TRUE,FALSE
FBgn0045852,ham,PRDM16,TRUE,FALSE,FALSE
FBgn0045862,btz,CASC3,FALSE,TRUE,FALSE
FBgn0045866,bai,TMED10,FALSE,TRUE,FALSE
FBgn0046114,Gclm,GCLM,FALSE,TRUE,FALSE
FBgn0046214,vig2,HABP4,TRUE,TRUE,FALSE
FBgn0046247,CG5938,CHIC1,FALSE,TRUE,FALSE
FBgn0046258,CG12880,N/A,FALSE,TRUE,FALSE
FBgn0046294,CG12699,N/A,FALSE,TRUE,FALSE
FBgn0046297,lncRNA:CR9284,N/A,FALSE,TRUE,FALSE
FBgn0046692,Stlk,STRADB,TRUE,TRUE,FALSE
FBgn0046696,RNaseP:RNA,N/A,TRUE,FALSE,FALSE
FBgn0046704,Liprin-alpha,PPFIA4,TRUE,TRUE,TRUE
FBgn0046706,Haspin,HASPIN,TRUE,TRUE,FALSE
FBgn0046874,Pif1B,N/A,FALSE,TRUE,FALSE
FBgn0046876,Obp83ef,N/A,FALSE,TRUE,FALSE
FBgn0047038,ND-13B,NDUFA5,FALSE,FALSE,TRUE
FBgn0047135,CG32276,SERP1,TRUE,TRUE,FALSE
FBgn0047351,CG31468,N/A,FALSE,TRUE,FALSE
FBgn0050000,GstT1,GSTT2B,FALSE,TRUE,FALSE
FBgn0050009,lncRNA:CR30009,N/A,TRUE,FALSE,FALSE
FBgn0050011,gem,UBP1,TRUE,TRUE,FALSE
FBgn0050015,CG30015,N/A,FALSE,TRUE,FALSE
FBgn0050035,Tret1-1,SLC2A6,FALSE,TRUE,FALSE
FBgn0050039,CG30039,N/A,FALSE,TRUE,FALSE
FBgn0050046,CG30046,N/A,FALSE,TRUE,FALSE
FBgn0050056,CG30056,N/A,FALSE,TRUE,FALSE
FBgn0050069,CG30069,N/A,FALSE,TRUE,FALSE
FBgn0050122,CG30122,HNRNPUL2,TRUE,TRUE,TRUE
FBgn0050192,CG30192,N/A,FALSE,TRUE,FALSE
FBgn0050296,RIC-3,N/A,FALSE,TRUE,FALSE
FBgn0050344,CG30344,SLC46A1,FALSE,TRUE,FALSE
FBgn0050350,CG30350,N/A,FALSE,TRUE,FALSE
FBgn0050355,CG30355,N/A,FALSE,TRUE,FALSE
FBgn0050359,Mal-A5,N/A,FALSE,TRUE,FALSE
FBgn0050362,boly,N/A,FALSE,TRUE,FALSE
FBgn0050363,cola,N/A,FALSE,TRUE,FALSE
FBgn0050364,hubl,N/A,FALSE,TRUE,FALSE
FBgn0050365,spaw,N/A,FALSE,TRUE,FALSE
FBgn0050366,swif,N/A,FALSE,TRUE,FALSE
FBgn0050372,Asap,ASAP3,FALSE,FALSE,TRUE
FBgn0050376,CG30376,N/A,FALSE,TRUE,FALSE
FBgn0050389,CG30389,MACO1,TRUE,TRUE,FALSE
FBgn0050394,CG30394,SLC38A10,FALSE,FALSE,TRUE
FBgn0050404,Tango11,MFF,FALSE,TRUE,FALSE
FBgn0050410,Rpi,RPIA,FALSE,TRUE,FALSE
FBgn0050417,tbrd-3,BRD4,FALSE,FALSE,TRUE
FBgn0050423,CG30423,LEPROT,TRUE,TRUE,FALSE
FBgn0050430,CG30430,N/A,FALSE,TRUE,FALSE
FBgn0050447,CG30447,N/A,FALSE,TRUE,FALSE
FBgn0050463,Pgant9,GALNT5,FALSE,TRUE,FALSE
FBgn0050489,Cyp12d1-p,CYP27A1,FALSE,FALSE,TRUE
FBgn0286778,CG46385,TENT5B,FALSE,TRUE,FALSE
FBgn0051008,CG31008,N/A,FALSE,TRUE,FALSE
FBgn0051019,CG31019,AGBL4,FALSE,FALSE,TRUE
FBgn0051025,Ppi1,N/A,FALSE,TRUE,FALSE
FBgn0051029,CG31029,N/A,FALSE,TRUE,FALSE
FBgn0051050,CG31050,N/A,FALSE,TRUE,FALSE
FBgn0051072,Lerp,IGF2R,FALSE,TRUE,FALSE
FBgn0051075,CG31075,ALDH1B1,FALSE,TRUE,TRUE
FBgn0051076,CG31076,LRMDA,FALSE,TRUE,FALSE
FBgn0051092,LpR2,LDLR,TRUE,TRUE,TRUE
FBgn0051100,CG31100,N/A,FALSE,TRUE,FALSE
FBgn0051108,TTLL5,TTLL5,FALSE,TRUE,FALSE
FBgn0051122,CG31122,C2orf69,TRUE,TRUE,FALSE
FBgn0051140,CG31140,DGKQ,TRUE,TRUE,FALSE
FBgn0051141,CG31141,N/A,FALSE,TRUE,FALSE
FBgn0051151,wge,BAHCC1,FALSE,TRUE,FALSE
FBgn0051158,Efa6,PSD4,FALSE,FALSE,TRUE
FBgn0051163,SKIP,SAMD5,TRUE,TRUE,TRUE
FBgn0051195,CG31195,N/A,FALSE,TRUE,FALSE
FBgn0051201,GluRIIE,GRIK5,FALSE,FALSE,TRUE
FBgn0051206,CG31206,N/A,FALSE,TRUE,FALSE
FBgn0051211,CG31211,PNISR,FALSE,TRUE,FALSE
FBgn0051224,CG31224,N/A,TRUE,TRUE,FALSE
FBgn0051226,CG31226,N/A,FALSE,TRUE,FALSE
FBgn0051281,Tpl94D,N/A,FALSE,TRUE,FALSE
FBgn0051287,CG31287,N/A,FALSE,TRUE,FALSE
FBgn0051324,CG31324,N/A,FALSE,TRUE,FALSE
FBgn0051342,CG31342,N/A,TRUE,TRUE,FALSE
FBgn0051352,Unc-115a,DMTN,TRUE,TRUE,FALSE
FBgn0051361,dpr17,N/A,FALSE,TRUE,FALSE
FBgn0051363,Jupiter,N/A,TRUE,TRUE,FALSE
FBgn0051374,sals,N/A,FALSE,TRUE,FALSE
FBgn0051407,CG31407,N/A,FALSE,TRUE,FALSE
FBgn0051439,Muc96D,N/A,FALSE,TRUE,FALSE
FBgn0051451,lncRNA:CR31451,N/A,TRUE,TRUE,FALSE
FBgn0051459,CG31459,N/A,FALSE,TRUE,FALSE
FBgn0051472,sgll,PNPO,FALSE,TRUE,FALSE
FBgn0051473,CG31473,PNPO,FALSE,TRUE,FALSE
FBgn0051482,CG31482,GLIPR2,FALSE,TRUE,FALSE
FBgn0051510,CG31510,N/A,FALSE,TRUE,FALSE
FBgn0051522,CG31522,ELOVL1,FALSE,TRUE,FALSE
FBgn0051523,CG31523,N/A,FALSE,TRUE,FALSE
FBgn0051538,CG31538,N/A,FALSE,TRUE,FALSE
FBgn0051542,CG31542,N/A,FALSE,TRUE,FALSE
FBgn0051637,CG31637,CHST2,FALSE,TRUE,FALSE
FBgn0051639,CG31639,N/A,FALSE,TRUE,FALSE
FBgn0051660,smog,GPR158,TRUE,FALSE,FALSE
FBgn0051694,CG31694,IFRD2,FALSE,TRUE,FALSE
FBgn0051708,DIP-zeta,IGLON5,FALSE,FALSE,TRUE
FBgn0051709,CG31709,N/A,FALSE,TRUE,FALSE
FBgn0051712,CG31712,ARGLU1,FALSE,TRUE,FALSE
FBgn0051715,CG31715,MTPN,TRUE,FALSE,FALSE
FBgn0051716,Cnot4,CNOT4,FALSE,TRUE,FALSE
FBgn0051721,Trim9,TRIM67,FALSE,TRUE,FALSE
FBgn0051729,CG31729,ATP9A,FALSE,TRUE,FALSE
FBgn0051739,AspRS-m,DARS2,TRUE,FALSE,FALSE
FBgn0051740,CG31740,N/A,FALSE,TRUE,FALSE
FBgn0051778,CG31778,N/A,FALSE,TRUE,FALSE
FBgn0051788,CG31788,N/A,FALSE,TRUE,FALSE
FBgn0051789,CG31789,N/A,FALSE,TRUE,FALSE
FBgn0051806,CG31806,N/A,FALSE,TRUE,FALSE
FBgn0051820,CG31820,N/A,FALSE,TRUE,FALSE
FBgn0051849,Mgat3,MGAT3,FALSE,TRUE,FALSE
FBgn0051870,CG31870,N/A,FALSE,TRUE,FALSE
FBgn0051908,CG31908,SZRD1,TRUE,TRUE,FALSE
FBgn0051915,CG31915,CERCAM,FALSE,TRUE,FALSE
FBgn0051948,CG31948,N/A,FALSE,TRUE,FALSE
FBgn0051956,Pgant4,GALNT10,FALSE,FALSE,TRUE
FBgn0051988,CG31988,LPXN,FALSE,TRUE,FALSE
FBgn0051989,Cap-D3,NCAPD3,FALSE,TRUE,FALSE
FBgn0051992,gw,TNRC6A,TRUE,TRUE,TRUE
FBgn0051998,CG31998,N/A,TRUE,TRUE,FALSE
FBgn0051999,CG31999,FBLN2,FALSE,TRUE,FALSE
FBgn0052000,anne,ATP13A2,TRUE,TRUE,FALSE
FBgn0052016,4E-T,EIF4ENIF1,TRUE,TRUE,FALSE
FBgn0052017,CG32017,N/A,TRUE,FALSE,FALSE
FBgn0052039,CG32039,SVIP,TRUE,TRUE,FALSE
FBgn0052056,scramb1,PLSCR3,FALSE,TRUE,FALSE
FBgn0052062,Rbfox1,RBFOX2,TRUE,TRUE,TRUE
FBgn0052064,S-Lap4,N/A,FALSE,TRUE,FALSE
FBgn0052066,CG32066,FAM49A,FALSE,TRUE,FALSE
FBgn0052072,Elo68alpha,ELOVL5,FALSE,FALSE,TRUE
FBgn0052075,CG32075,LAS1L,FALSE,FALSE,TRUE
FBgn0052100,CG32100,N/A,FALSE,TRUE,FALSE
FBgn0052103,SCaMC,SLC25A41,FALSE,TRUE,FALSE
FBgn0052105,Lmx1a,LMX1A,FALSE,FALSE,TRUE
FBgn0052115,CG32115,N/A,FALSE,TRUE,FALSE
FBgn0052119,CG32119,N/A,FALSE,TRUE,FALSE
FBgn0052133,Ptip,PAXIP1,TRUE,FALSE,FALSE
FBgn0052137,CG32137,BICDL2,FALSE,TRUE,TRUE
FBgn0052141,saturn,N/A,FALSE,TRUE,FALSE
FBgn0052152,CG32152,N/A,FALSE,TRUE,FALSE
FBgn0052177,Ndfip,NDFIP1,FALSE,TRUE,FALSE
FBgn0052181,CG32181,N/A,FALSE,TRUE,FALSE
FBgn0052190,NUCB1,NUCB1,FALSE,TRUE,FALSE
FBgn0052192,CG32192,N/A,FALSE,TRUE,FALSE
FBgn0052227,gogo,N/A,TRUE,FALSE,FALSE
FBgn0052230,ND-MLRQ,NDUFA4L2,TRUE,TRUE,FALSE
FBgn0052240,CG32240,N/A,FALSE,TRUE,FALSE
FBgn0052249,CG32249,N/A,FALSE,TRUE,FALSE
FBgn0052264,CG32264,PHACTR3,TRUE,TRUE,FALSE
FBgn0052267,CG32267,N/A,FALSE,TRUE,FALSE
FBgn0052280,CG32280,CDIP1,FALSE,TRUE,FALSE
FBgn0052296,Mrtf,MYOCD,TRUE,TRUE,TRUE
FBgn0052302,CG32302,N/A,FALSE,TRUE,FALSE
FBgn0052311,zormin,N/A,FALSE,TRUE,FALSE
FBgn0052333,CG32333,FAM135A,FALSE,TRUE,FALSE
FBgn0052350,Vps11,VPS11,FALSE,TRUE,FALSE
FBgn0052351,S-Lap2,LAP3,FALSE,TRUE,FALSE
FBgn0052369,CG32369,LONRF1,FALSE,TRUE,FALSE
FBgn0052371,CG32371,MAPRE3,FALSE,TRUE,FALSE
FBgn0052373,CG32373,N/A,FALSE,TRUE,FALSE
FBgn0052423,shep,RBMS1,TRUE,TRUE,FALSE
FBgn0052428,CG32428,N/A,FALSE,TRUE,FALSE
FBgn0052436,CG32436,N/A,FALSE,TRUE,FALSE
FBgn0052440,CG32440,N/A,FALSE,TRUE,FALSE
FBgn0052441,EMC10,EMC10,FALSE,TRUE,FALSE
FBgn0052445,CG32445,GALM,FALSE,TRUE,FALSE
FBgn0052446,Atox1,ATOX1,FALSE,TRUE,FALSE
FBgn0052450,CG32450,N/A,FALSE,TRUE,FALSE
FBgn0052451,SPoCk,ATP2C2,TRUE,TRUE,FALSE
FBgn0052479,Usp10,USP10,TRUE,TRUE,FALSE
FBgn0052484,Sk2,SPHK2,FALSE,TRUE,FALSE
FBgn0052521,CG32521,N/A,FALSE,TRUE,FALSE
FBgn0052528,parvin,PARVG,FALSE,TRUE,FALSE
FBgn0052548,CG32548,N/A,FALSE,TRUE,FALSE
FBgn0052549,CG32549,NT5DC4,FALSE,TRUE,FALSE
FBgn0052591,CG32591,N/A,FALSE,TRUE,FALSE
FBgn0052626,AMPdeam,AMPD1,FALSE,TRUE,TRUE
FBgn0052638,CG32638,AGTRAP,FALSE,TRUE,FALSE
FBgn0052652,lncRNA:CR32652,N/A,FALSE,TRUE,FALSE
FBgn0052654,Sec16,SEC16B,TRUE,TRUE,FALSE
FBgn0052656,Muc11A,N/A,FALSE,TRUE,FALSE
FBgn0052657,lncRNA:CR32657,N/A,FALSE,TRUE,FALSE
FBgn0052660,lncRNA:CR32660,N/A,FALSE,TRUE,FALSE
FBgn0052666,Drak,STK17A,FALSE,TRUE,FALSE
FBgn0052672,Atg8a,GABARAPL2,TRUE,TRUE,FALSE
FBgn0052676,stx,MIDN,TRUE,TRUE,FALSE
FBgn0052677,X11Lbeta,APBA3,FALSE,FALSE,TRUE
FBgn0052687,CG32687,LRRC58,FALSE,TRUE,FALSE
FBgn0052690,lncRNA:CR32690,N/A,FALSE,TRUE,FALSE
FBgn0052695,CG32695,N/A,FALSE,TRUE,FALSE
FBgn0052758,Snx27,SNX27,FALSE,TRUE,FALSE
FBgn0052767,CG32767,N/A,TRUE,TRUE,FALSE
FBgn0052773,lncRNA:CR32773,N/A,TRUE,TRUE,FALSE
FBgn0052791,DIP-alpha,N/A,TRUE,TRUE,FALSE
FBgn0052815,CG32815,N/A,FALSE,TRUE,FALSE
FBgn0052816,CG32816,N/A,FALSE,TRUE,FALSE
FBgn0052850,CG32850,RNF11,FALSE,TRUE,FALSE
FBgn0053087,LRP1,LRP2,TRUE,TRUE,TRUE
FBgn0053095,CG33095,N/A,TRUE,TRUE,FALSE
FBgn0053096,CG33096,ABHD17A,TRUE,TRUE,FALSE
FBgn0053100,eIF4EHP,EIF4E2,TRUE,TRUE,FALSE
FBgn0053111,CG33111,N/A,TRUE,TRUE,FALSE
FBgn0053113,Rtnl1,RTN2,TRUE,TRUE,FALSE
FBgn0053128,CG33128,PGA4,FALSE,TRUE,FALSE
FBgn0053129,CG33129,TMEM214,TRUE,TRUE,FALSE
FBgn0053143,CG33143,N/A,FALSE,TRUE,FALSE
FBgn0053144,CG33144,RNF144B,FALSE,TRUE,FALSE
FBgn0053147,Hs3st-A,HS3ST1,FALSE,FALSE,TRUE
FBgn0053170,CG33170,N/A,TRUE,TRUE,FALSE
FBgn0053179,beat-IIIb,N/A,FALSE,TRUE,FALSE
FBgn0053180,Ranbp16,RANBP17,FALSE,FALSE,TRUE
FBgn0053182,Kdm4B,KDM4D,TRUE,TRUE,TRUE
FBgn0053189,CG33189,N/A,FALSE,TRUE,FALSE
FBgn0053196,dpy,N/A,FALSE,TRUE,FALSE
FBgn0053199,CG33199,N/A,FALSE,TRUE,FALSE
FBgn0053202,dpr11,N/A,FALSE,TRUE,FALSE
FBgn0053207,pxb,N/A,TRUE,FALSE,FALSE
FBgn0053208,Mical,MICAL2,FALSE,TRUE,FALSE
FBgn0053218,lncRNA:CR33218,N/A,FALSE,TRUE,FALSE
FBgn0053222,CR33222,N/A,TRUE,TRUE,FALSE
FBgn0053229,CG33229,N/A,TRUE,TRUE,FALSE
FBgn0053284,CG33284,N/A,FALSE,TRUE,FALSE
FBgn0053293,CG33293,N/A,FALSE,TRUE,FALSE
FBgn0053303,CG33303,RPN1,TRUE,TRUE,FALSE
FBgn0053340,CG33340,N/A,FALSE,TRUE,FALSE
FBgn0053494,CG33494,N/A,FALSE,TRUE,FALSE
FBgn0053504,snRNA:U7,N/A,TRUE,TRUE,FALSE
FBgn0053513,Nmdar2,GRIN2A,FALSE,FALSE,TRUE
FBgn0053517,Dop2R,DRD3,FALSE,FALSE,TRUE
FBgn0053523,CG33523,MOSPD2,FALSE,TRUE,FALSE
FBgn0053526,PNUTS,PPP1R10,FALSE,TRUE,FALSE
FBgn0053531,Ddr,DDR1,FALSE,TRUE,FALSE
FBgn0053547,Rim,RIMS4,FALSE,FALSE,TRUE
FBgn0053554,Nipped-A,TRRAP,TRUE,TRUE,TRUE
FBgn0053653,Cadps,CADPS2,TRUE,FALSE,TRUE
FBgn0053704,CG33704,N/A,FALSE,TRUE,FALSE
FBgn0053963,lncRNA:CR33963,N/A,FALSE,TRUE,FALSE
FBgn0053978,CG33978,N/A,FALSE,TRUE,FALSE
FBgn0053995,CG33995,N/A,TRUE,TRUE,FALSE
FBgn0058045,CG40045,UBE2G1,FALSE,TRUE,FALSE
FBgn0058160,CG40160,N/A,FALSE,TRUE,FALSE
FBgn0058191,CG40191,CNPPD1,FALSE,TRUE,FALSE
FBgn0058263,MFS17,N/A,TRUE,TRUE,FALSE
FBgn0058469,lncRNA:CR40469,N/A,FALSE,TRUE,FALSE
FBgn0061197,salto,N/A,FALSE,TRUE,FALSE
FBgn0061200,Nup153,NUP153,TRUE,FALSE,FALSE
FBgn0061469,Ube3a,UBE3A,FALSE,FALSE,TRUE
FBgn0061476,Zwilch,ZWILCH,FALSE,FALSE,TRUE
FBgn0061492,loj,TMED6,FALSE,TRUE,FALSE
FBgn0061515,endos,ENSA,TRUE,TRUE,FALSE
FBgn0062413,Ctr1A,SLC31A2,FALSE,TRUE,FALSE
FBgn0062442,Cisd2,CISD1,FALSE,TRUE,FALSE
FBgn0062449,CG13197,DUSP11,FALSE,TRUE,FALSE
FBgn0063127,lncRNA:CR33938,N/A,TRUE,TRUE,FALSE
FBgn0063485,Lasp,LASP1,FALSE,TRUE,FALSE
FBgn0063670,CG40228,ELOF1,TRUE,TRUE,FALSE
FBgn0064119,CG33934,SLC13A3,FALSE,TRUE,FALSE
FBgn0064225,RpL5,RPL5,TRUE,TRUE,FALSE
FBgn0064912,CG31178,N/A,FALSE,TRUE,FALSE
FBgn0065098,RNaseMRP:RNA,N/A,TRUE,FALSE,FALSE
FBgn0065099,snRNA:7SK,N/A,TRUE,TRUE,FALSE
FBgn0066084,RpL41,N/A,TRUE,TRUE,FALSE
FBgn0066101,LpR1,LDLR,FALSE,FALSE,TRUE
FBgn0066303,CG33932,TMEM203,TRUE,TRUE,FALSE
FBgn0066304,Rpp20,POP7,TRUE,TRUE,FALSE
FBgn0067864,Patj,MPDZ,FALSE,FALSE,TRUE
FBgn0069242,eca,TMED9,FALSE,TRUE,FALSE
FBgn0069354,Porin2,VDAC1,FALSE,TRUE,FALSE
FBgn0069913,CG4681,TEX9,FALSE,TRUE,FALSE
FBgn0069923,CG41128,MICOS10,TRUE,TRUE,FALSE
FBgn0082582,tmod,LMOD2,FALSE,TRUE,FALSE
FBgn0082598,akirin,AKIRIN1,TRUE,TRUE,FALSE
FBgn0082831,pps,PHF3,FALSE,FALSE,TRUE
FBgn0082943,snoRNA:Me28S-A982a,N/A,FALSE,TRUE,FALSE
FBgn0082950,snoRNA:Me18S-G1952,N/A,FALSE,TRUE,FALSE
FBgn0083121,Uhg7,N/A,TRUE,TRUE,FALSE
FBgn0083123,Uhg5,N/A,FALSE,TRUE,FALSE
FBgn0083124,Uhg4,N/A,FALSE,TRUE,FALSE
FBgn0083943,CG34107,C9orf116,FALSE,TRUE,FALSE
FBgn0083956,CG34120,ABCA13,FALSE,TRUE,TRUE
FBgn0083962,CG34126,UHRF1BP1,TRUE,TRUE,FALSE
FBgn0083963,Nlg3,NLGN2,FALSE,FALSE,TRUE
FBgn0085188,CG34159,N/A,FALSE,TRUE,FALSE
FBgn0085190,CG34161,ACYP1,FALSE,TRUE,FALSE
FBgn0085195,CG34166,N/A,FALSE,TRUE,FALSE
FBgn0085197,CG34168,N/A,FALSE,TRUE,FALSE
FBgn0085204,CG34175,N/A,FALSE,TRUE,FALSE
FBgn0085206,CG34177,N/A,FALSE,TRUE,FALSE
FBgn0085207,CG34178,N/A,FALSE,TRUE,FALSE
FBgn0085222,CG34193,N/A,FALSE,TRUE,FALSE
FBgn0085229,CG34200,N/A,FALSE,TRUE,FALSE
FBgn0085256,CG34227,N/A,FALSE,TRUE,FALSE
FBgn0085273,CG34244,N/A,FALSE,TRUE,FALSE
FBgn0085306,CG34277,N/A,FALSE,TRUE,FALSE
FBgn0085308,CG34279,N/A,FALSE,TRUE,FALSE
FBgn0085311,CG34282,N/A,FALSE,TRUE,FALSE
FBgn0085339,CG34310,N/A,FALSE,TRUE,FALSE
FBgn0085360,CG34331,N/A,FALSE,TRUE,FALSE
FBgn0085370,Pde11,PDE11A,FALSE,TRUE,FALSE
FBgn0085384,CG34355,N/A,TRUE,TRUE,FALSE
FBgn0085391,trv,N/A,TRUE,FALSE,FALSE
FBgn0085395,Shawl,KCNC1,FALSE,FALSE,TRUE
FBgn0085396,CG34367,SHOX,FALSE,FALSE,TRUE
FBgn0085409,smal,DDR1,TRUE,TRUE,FALSE
FBgn0085413,CG34384,DGKK,TRUE,FALSE,FALSE
FBgn0085421,Epac,RAPGEF5,FALSE,FALSE,TRUE
FBgn0085423,GramD1B,GRAMD1C,FALSE,TRUE,FALSE
FBgn0085426,Rgk3,N/A,FALSE,TRUE,FALSE
FBgn0085427,CG34398,N/A,FALSE,TRUE,FALSE
FBgn0085430,CG34401,ZSWIM8,TRUE,TRUE,FALSE
FBgn0085432,pan,TCF7,TRUE,TRUE,TRUE
FBgn0085436,Not1,CNOT1,TRUE,TRUE,TRUE
FBgn0085437,CG34408,RALGAPB,FALSE,FALSE,TRUE
FBgn0085446,CG34417,SMTNL1,FALSE,TRUE,FALSE
FBgn0085450,Snoo,SKIL,TRUE,TRUE,TRUE
FBgn0085465,CG34436,N/A,FALSE,TRUE,FALSE
FBgn0085470,lmgB,FAM89B,TRUE,TRUE,FALSE
FBgn0085478,Zdhhc8,ZDHHC8,TRUE,TRUE,FALSE
FBgn0085638,CG41378,IFI30,FALSE,TRUE,FALSE
FBgn0085813,18SrRNA-Psi:CR41602,N/A,TRUE,FALSE,FALSE
FBgn0086028,snoRNA:Me28S-G2173,N/A,FALSE,TRUE,FALSE
FBgn0086254,Akr1B,AKR1C1,TRUE,TRUE,FALSE
FBgn0086346,ALiX,PDCD6IP,FALSE,TRUE,FALSE
FBgn0086347,Myo31DF,MYO1G,FALSE,TRUE,FALSE
FBgn0086355,Tpi,TPI1,TRUE,TRUE,FALSE
FBgn0086357,Sec61alpha,SEC61A1,TRUE,TRUE,FALSE
FBgn0086359,Invadolysin,LMLN,FALSE,TRUE,FALSE
FBgn0086361,alph,PPM1N,TRUE,TRUE,FALSE
FBgn0086367,t,N/A,FALSE,TRUE,FALSE
FBgn0086370,sra,RCAN3,FALSE,TRUE,FALSE
FBgn0086372,lap,SNAP91,TRUE,TRUE,FALSE
FBgn0086442,mib2,MIB1,TRUE,TRUE,TRUE
FBgn0086450,su(r),DPYD,FALSE,FALSE,TRUE
FBgn0086558,Ubi-p5E,UBC,TRUE,TRUE,FALSE
FBgn0086613,Ino80,INO80,FALSE,TRUE,FALSE
FBgn0086655,jing,AEBP2,TRUE,TRUE,FALSE
FBgn0086656,shrb,CHMP4C,FALSE,TRUE,FALSE
FBgn0086674,Tpst,TPST1,FALSE,TRUE,FALSE
FBgn0086675,fne,ELAVL1,TRUE,TRUE,TRUE
FBgn0086676,spin,SPNS2,TRUE,TRUE,FALSE
FBgn0086680,vvl,POU3F1,TRUE,TRUE,TRUE
FBgn0086686,l(3)L1231,INO80D,TRUE,TRUE,FALSE
FBgn0086687,Desat1,SCD,TRUE,TRUE,FALSE
FBgn0086690,Plp,AKAP9,FALSE,FALSE,TRUE
FBgn0086706,pix,ABCE1,TRUE,TRUE,FALSE
FBgn0086708,stv,BAG4,FALSE,TRUE,FALSE
FBgn0086758,chinmo,N/A,TRUE,TRUE,FALSE
FBgn0086768,Pcmt,PCMT1,TRUE,TRUE,FALSE
FBgn0086778,nAChRalpha7,CHRNA7,FALSE,FALSE,TRUE
FBgn0086779,step,CYTH4,FALSE,TRUE,FALSE
FBgn0086784,stmA,EFR3A,FALSE,FALSE,TRUE
FBgn0086904,Nacalpha,NACAD,TRUE,TRUE,FALSE
FBgn0086906,sls,N/A,FALSE,TRUE,FALSE
FBgn0086907,Cyt-c-d,CYCS,FALSE,TRUE,FALSE
FBgn0086908,egg,SETDB2,FALSE,FALSE,TRUE
FBgn0086909,CG31751,HYKK,FALSE,TRUE,FALSE
FBgn0086915,Mst77F,N/A,FALSE,TRUE,FALSE
FBgn0086917,spok,N/A,TRUE,FALSE,FALSE
FBgn0087002,apolpp,N/A,TRUE,TRUE,FALSE
FBgn0087013,Karybeta3,RANBP6,TRUE,TRUE,FALSE
FBgn0087035,AGO2,N/A,FALSE,TRUE,FALSE
FBgn0087041,CG42231,N/A,TRUE,TRUE,FALSE
FBgn0243486,rdo,N/A,FALSE,TRUE,FALSE
FBgn0243511,psidin,NAA25,TRUE,TRUE,FALSE
FBgn0250732,gfzf,N/A,TRUE,TRUE,FALSE
FBgn0250746,Prosbeta7,PSMB4,FALSE,TRUE,FALSE
FBgn0250753,kra,BZW2,TRUE,TRUE,FALSE
FBgn0250785,vari,MPP2,FALSE,FALSE,TRUE
FBgn0250786,Chd1,CHD1,FALSE,FALSE,TRUE
FBgn0250788,beta-Spec,SPTBN4,TRUE,TRUE,FALSE
FBgn0250789,alpha-Spec,SPTA1,TRUE,TRUE,FALSE
FBgn0250791,alphaSnap,NAPB,TRUE,TRUE,FALSE
FBgn0250815,Jon65Aiv,N/A,FALSE,TRUE,FALSE
FBgn0250819,CG33521,N/A,FALSE,TRUE,FALSE
FBgn0250820,meigo,SLC35B1,FALSE,TRUE,TRUE
FBgn0250823,gish,CSNK1G1,TRUE,TRUE,TRUE
FBgn0250825,CG34241,N/A,FALSE,TRUE,FALSE
FBgn0250826,CG34160,N/A,FALSE,TRUE,FALSE
FBgn0250837,dUTPase,DUT,TRUE,FALSE,FALSE
FBgn0250838,roh,N/A,FALSE,TRUE,FALSE
FBgn0250844,CG4218,N/A,FALSE,TRUE,FALSE
FBgn0250845,CG1288,N/A,FALSE,TRUE,FALSE
FBgn0250849,CG32388,N/A,FALSE,TRUE,FALSE
FBgn0250868,CG42239,N/A,TRUE,FALSE,FALSE
FBgn0250869,CG42240,N/A,FALSE,TRUE,FALSE
FBgn0250871,pot,N/A,FALSE,TRUE,FALSE
FBgn0250903,lmgA,ANAPC11,TRUE,TRUE,FALSE
FBgn0250907,Cht10,CHI3L2,FALSE,TRUE,FALSE
FBgn0250911,CG42245,KIAA1143,FALSE,TRUE,FALSE
FBgn0259108,futsch,MAP1S,FALSE,FALSE,TRUE
FBgn0259111,Ndae1,SLC4A11,FALSE,TRUE,TRUE
FBgn0259139,glo,GRSF1,TRUE,TRUE,TRUE
FBgn0259143,CG42258,N/A,TRUE,TRUE,FALSE
FBgn0259168,mnb,DYRK1B,TRUE,TRUE,TRUE
FBgn0259174,Nedd4,ITCH,TRUE,TRUE,FALSE
FBgn0259175,ome,DPP4,FALSE,TRUE,TRUE
FBgn0259176,bun,TSC22D3,TRUE,TRUE,FALSE
FBgn0259209,Mlp60A,CSRP2,FALSE,TRUE,FALSE
FBgn0259211,grh,GRHL3,TRUE,TRUE,FALSE
FBgn0259212,cno,AFDN,TRUE,TRUE,FALSE
FBgn0259214,PMCA,ATP2B1,TRUE,TRUE,TRUE
FBgn0259219,CG42319,N/A,FALSE,TRUE,FALSE
FBgn0259228,C3G,RAPGEF1,TRUE,TRUE,FALSE
FBgn0259238,CG42336,N/A,FALSE,TRUE,FALSE
FBgn0259243,Pka-R1,PRKAR2A,TRUE,TRUE,TRUE
FBgn0259244,CG42342,N/A,TRUE,FALSE,FALSE
FBgn0259483,Mob4,HSPE1-MOB4,TRUE,TRUE,FALSE
FBgn0259682,Jabba,N/A,FALSE,TRUE,FALSE
FBgn0259685,crb,CRB2,FALSE,TRUE,FALSE
FBgn0259699,CG42353,N/A,TRUE,TRUE,FALSE
