GO.ID,Term,Annotated,Significant,Expected,classicFisher,bonferroni,bh,foldEnrichment,ontology
GO:0044550,secondary metabolite biosynthetic proces...,27,4,3.6,0.49401,1,0.5827127149810709,1.11,BP
GO:0044774,mitotic DNA integrity checkpoint signali...,27,4,3.6,0.49401,1,0.5827127149810709,1.11,BP
GO:2001020,regulation of response to DNA damage sti...,27,4,3.6,0.49401,1,0.5827127149810709,1.11,BP
GO:0051304,chromosome separation,57,8,7.6,0.49636,1,0.5851368628509719,1.05,BP
GO:1903825,organic acid transmembrane transport,72,10,9.6,0.49687,1,0.5851368628509719,1.04,BP
GO:1905039,carboxylic acid transmembrane transport,72,10,9.6,0.49687,1,0.5851368628509719,1.04,BP
GO:1901988,negative regulation of cell cycle phase ...,80,11,10.67,0.50586,1,0.5954024069077173,1.03,BP
GO:0002807,positive regulation of antimicrobial pep...,35,5,4.67,0.50824,1,0.5978810355987055,1.07,BP
GO:0002118,aggressive behavior,20,3,2.67,0.51009,1,0.5981216612903226,1.12,BP
GO:0010454,negative regulation of cell fate commitm...,20,3,2.67,0.51009,1,0.5981216612903226,1.12,BP
GO:0032881,regulation of polysaccharide metabolic p...,20,3,2.67,0.51009,1,0.5981216612903226,1.12,BP
GO:0051048,negative regulation of secretion,20,3,2.67,0.51009,1,0.5981216612903226,1.12,BP
GO:0060250,germ-line stem-cell niche homeostasis,20,3,2.67,0.51009,1,0.5981216612903226,1.12,BP
GO:0070873,regulation of glycogen metabolic process,20,3,2.67,0.51009,1,0.5981216612903226,1.12,BP
GO:0007443,Malpighian tubule morphogenesis,43,6,5.73,0.51959,1,0.6082800805152979,1.05,BP
GO:0031570,DNA integrity checkpoint signaling,43,6,5.73,0.51959,1,0.6082800805152979,1.05,BP
GO:0061333,renal tubule morphogenesis,43,6,5.73,0.51959,1,0.6082800805152979,1.05,BP
GO:0006289,nucleotide-excision repair,28,4,3.73,0.52385,1,0.6119533208355651,1.07,BP
GO:0006835,dicarboxylic acid transport,28,4,3.73,0.52385,1,0.6119533208355651,1.07,BP
GO:0010950,positive regulation of endopeptidase act...,28,4,3.73,0.52385,1,0.6119533208355651,1.07,BP
GO:0017004,cytochrome complex assembly,28,4,3.73,0.52385,1,0.6119533208355651,1.07,BP
GO:0055085,transmembrane transport,677,90,90.27,0.53056,1,0.6194600428265525,1,BP
GO:0007478,leg disc morphogenesis,74,10,9.87,0.53351,1,0.6225710593900482,1.01,BP
GO:0015849,organic acid transport,97,13,12.93,0.53738,1,0.626451742383752,1.01,BP
GO:0071805,potassium ion transmembrane transport,59,8,7.87,0.53741,1,0.626451742383752,1.02,BP
GO:0007156,homophilic cell adhesion via plasma memb...,44,6,5.87,0.54315,1,0.6325597176345232,1.02,BP
GO:0008535,respiratory chain complex IV assembly,21,3,2.8,0.54439,1,0.6325597176345232,1.07,BP
GO:0016226,iron-sulfur cluster assembly,21,3,2.8,0.54439,1,0.6325597176345232,1.07,BP
GO:0016239,positive regulation of macroautophagy,21,3,2.8,0.54439,1,0.6325597176345232,1.07,BP
GO:0031163,metallo-sulfur cluster assembly,21,3,2.8,0.54439,1,0.6325597176345232,1.07,BP
GO:1901570,fatty acid derivative biosynthetic proce...,21,3,2.8,0.54439,1,0.6325597176345232,1.07,BP
GO:0000460,maturation of 5.8S rRNA,29,4,3.87,0.55282,1,0.6416713251729643,1.03,BP
GO:0048332,mesoderm morphogenesis,29,4,3.87,0.55282,1,0.6416713251729643,1.03,BP
GO:0045892,"negative regulation of transcription, DN...",311,41,41.47,0.55731,1,0.6458518119022317,0.99,BP
GO:1902679,negative regulation of RNA biosynthetic ...,311,41,41.47,0.55731,1,0.6458518119022317,0.99,BP
GO:1903507,negative regulation of nucleic acid-temp...,311,41,41.47,0.55731,1,0.6458518119022317,0.99,BP
GO:0045930,negative regulation of mitotic cell cycl...,68,9,9.07,0.56356,1,0.6527479341476368,0.99,BP
GO:0045944,positive regulation of transcription by ...,327,43,43.6,0.56468,1,0.653698025477707,0.99,BP
GO:0003013,circulatory system process,45,6,6,0.56619,1,0.6544040222575517,1,BP
GO:0003015,heart process,45,6,6,0.56619,1,0.6544040222575517,1,BP
GO:0010160,formation of animal organ boundary,45,6,6,0.56619,1,0.6544040222575517,1,BP
GO:0006749,glutathione metabolic process,53,7,7.07,0.57187,1,0.6602691741662254,0.99,BP
GO:0034754,cellular hormone metabolic process,53,7,7.07,0.57187,1,0.6602691741662254,0.99,BP
GO:0006865,amino acid transport,61,8,8.13,0.57711,1,0.6647213569165786,0.98,BP
GO:0007204,positive regulation of cytosolic calcium...,22,3,2.93,0.57725,1,0.6647213569165786,1.02,BP
GO:0043280,positive regulation of cysteine-type end...,22,3,2.93,0.57725,1,0.6647213569165786,1.02,BP
GO:0090151,establishment of protein localization to...,22,3,2.93,0.57725,1,0.6647213569165786,1.02,BP
GO:1902476,chloride transmembrane transport,22,3,2.93,0.57725,1,0.6647213569165786,1.02,BP
GO:0002803,positive regulation of antibacterial pep...,30,4,4,0.58083,1,0.6677860991038481,1,BP
GO:0006963,positive regulation of antibacterial pep...,30,4,4,0.58083,1,0.6677860991038481,1,BP
GO:0050920,regulation of chemotaxis,30,4,4,0.58083,1,0.6677860991038481,1,BP
GO:0006418,tRNA aminoacylation for protein translat...,38,5,5.07,0.58472,1,0.6711970105263159,0.99,BP
GO:0030317,flagellated sperm motility,38,5,5.07,0.58472,1,0.6711970105263159,0.99,BP
GO:0097722,sperm motility,38,5,5.07,0.58472,1,0.6711970105263159,0.99,BP
GO:0007619,courtship behavior,77,10,10.27,0.58658,1,0.6726240694006309,0.97,BP
GO:0051052,regulation of DNA metabolic process,77,10,10.27,0.58658,1,0.6726240694006309,0.97,BP
GO:1900426,positive regulation of defense response ...,46,6,6.13,0.58866,1,0.674654471886495,0.98,BP
GO:0061982,meiosis I cell cycle process,116,15,15.47,0.59251,1,0.6787102468487395,0.97,BP
GO:0019731,antibacterial humoral response,62,8,8.27,0.59636,1,0.6827617637795276,0.97,BP
GO:0007480,imaginal disc-derived leg morphogenesis,70,9,9.33,0.60006,1,0.6866373871983212,0.96,BP
GO:0007062,sister chromatid cohesion,31,4,4.13,0.60779,1,0.6951179811221815,0.97,BP
GO:0007367,segment polarity determination,39,5,5.2,0.60873,1,0.6958281603773585,0.96,BP
GO:0008049,male courtship behavior,63,8,8.4,0.61516,1,0.7020742857142858,0.95,BP
GO:0009636,response to toxic substance,63,8,8.4,0.61516,1,0.7020742857142858,0.95,BP
GO:0035214,eye-antennal disc development,63,8,8.4,0.61516,1,0.7020742857142858,0.95,BP
GO:0007365,periodic partitioning,48,6,6.4,0.63169,1,0.7205627039748954,0.94,BP
GO:0007442,hindgut morphogenesis,56,7,7.47,0.63232,1,0.720904296915839,0.94,BP
GO:0010453,regulation of cell fate commitment,32,4,4.27,0.63367,1,0.7216889138381201,0.94,BP
GO:0090100,positive regulation of transmembrane rec...,32,4,4.27,0.63367,1,0.7216889138381201,0.94,BP
GO:0050805,negative regulation of synaptic transmis...,24,3,3.2,0.63830,1,0.7262035993740219,0.94,BP
GO:2001056,positive regulation of cysteine-type end...,24,3,3.2,0.63830,1,0.7262035993740219,0.94,BP
GO:0042445,hormone metabolic process,73,9,9.73,0.65184,1,0.741221605839416,0.92,BP
GO:0048619,embryonic hindgut morphogenesis,49,6,6.53,0.65218,1,0.7412217717561229,0.92,BP
GO:0042391,regulation of membrane potential,81,10,10.8,0.65272,1,0.741449125,0.93,BP
GO:0043039,tRNA aminoacylation,41,5,5.47,0.65425,1,0.7428002342529932,0.91,BP
GO:0000959,mitochondrial RNA metabolic process,33,4,4.4,0.65841,1,0.7451957498702648,0.91,BP
GO:0001704,formation of primary germ layer,33,4,4.4,0.65841,1,0.7451957498702648,0.91,BP
GO:0006383,transcription by RNA polymerase III,33,4,4.4,0.65841,1,0.7451957498702648,0.91,BP
GO:0007338,single fertilization,33,4,4.4,0.65841,1,0.7451957498702648,0.91,BP
GO:0009308,amine metabolic process,33,4,4.4,0.65841,1,0.7451957498702648,0.91,BP
GO:0044106,cellular amine metabolic process,33,4,4.4,0.65841,1,0.7451957498702648,0.91,BP
GO:0035601,protein deacylation,25,3,3.33,0.66641,1,0.753077829015544,0.9,BP
GO:0051054,positive regulation of DNA metabolic pro...,25,3,3.33,0.66641,1,0.753077829015544,0.9,BP
GO:0097193,intrinsic apoptotic signaling pathway,25,3,3.33,0.66641,1,0.753077829015544,0.9,BP
GO:0003333,amino acid transmembrane transport,50,6,6.67,0.67196,1,0.7589563749352667,0.9,BP
GO:0000723,telomere maintenance,34,4,4.53,0.68200,1,0.7691013443640125,0.88,BP
GO:0008015,blood circulation,34,4,4.53,0.68200,1,0.7691013443640125,0.88,BP
GO:0060047,heart contraction,34,4,4.53,0.68200,1,0.7691013443640125,0.88,BP
GO:0006813,potassium ion transport,67,8,8.93,0.68545,1,0.772592480620155,0.9,BP
GO:0051604,protein maturation,131,16,17.47,0.68603,1,0.772846813016529,0.92,BP
GO:0014017,neuroblast fate commitment,26,3,3.47,0.69289,1,0.7789655103092784,0.86,BP
GO:0061983,meiosis II cell cycle process,26,3,3.47,0.69289,1,0.7789655103092784,0.86,BP
GO:0090329,regulation of DNA-templated DNA replicat...,26,3,3.47,0.69289,1,0.7789655103092784,0.86,BP
GO:0098732,macromolecule deacylation,26,3,3.47,0.69289,1,0.7789655103092784,0.86,BP
GO:0043038,amino acid activation,43,5,5.73,0.69624,1,0.7819480226570545,0.87,BP
GO:0050877,nervous system process,575,73,76.67,0.69626,1,0.7819480226570545,0.95,BP
GO:0050832,defense response to fungus,60,7,8,0.70480,1,0.7911316520844055,0.88,BP
GO:0009100,glycoprotein metabolic process,149,18,19.87,0.71021,1,0.7967942438271605,0.91,BP
GO:0002777,antimicrobial peptide biosynthetic proce...,44,5,5.87,0.71587,1,0.8019067642526965,0.85,BP
GO:0002805,regulation of antimicrobial peptide bios...,44,5,5.87,0.71587,1,0.8019067642526965,0.85,BP
GO:0060180,female mating behavior,44,5,5.87,0.71587,1,0.8019067642526965,0.85,BP
GO:0007448,anterior/posterior pattern specification...,27,3,3.6,0.71775,1,0.8031876603386353,0.83,BP
GO:0051205,protein insertion into membrane,27,3,3.6,0.71775,1,0.8031876603386353,0.83,BP
GO:0007188,adenylate cyclase-modulating G protein-c...,61,7,8.13,0.72136,1,0.8068134153846154,0.86,BP
GO:0006643,membrane lipid metabolic process,102,12,13.6,0.72295,1,0.8081773193234237,0.88,BP
GO:0006487,protein N-linked glycosylation,36,4,4.8,0.72567,1,0.8099725025588537,0.83,BP
GO:0006720,isoprenoid metabolic process,36,4,4.8,0.72567,1,0.8099725025588537,0.83,BP
GO:0009566,fertilization,36,4,4.8,0.72567,1,0.8099725025588537,0.83,BP
GO:0046942,carboxylic acid transport,78,9,10.4,0.72901,1,0.8132843017902813,0.87,BP
GO:0060294,cilium movement involved in cell motilit...,45,5,6,0.73458,1,0.8190792331288342,0.83,BP
GO:0031146,SCF-dependent proteasomal ubiquitin-depe...,62,7,8.27,0.73727,1,0.8216585947879408,0.85,BP
GO:0045465,R8 cell differentiation,28,3,3.73,0.74102,1,0.8254160469867212,0.8,BP
GO:0043486,histone exchange,37,4,4.93,0.74576,1,0.8298482448979592,0.81,BP
GO:0045924,regulation of female receptivity,37,4,4.93,0.74576,1,0.8298482448979592,0.81,BP
GO:0035725,sodium ion transmembrane transport,71,8,9.47,0.74712,1,0.830514128440367,0.84,BP
GO:0090305,nucleic acid phosphodiester bond hydroly...,71,8,9.47,0.74712,1,0.830514128440367,0.84,BP
GO:0016485,protein processing,96,11,12.8,0.74982,1,0.8330908914926133,0.86,BP
GO:0008016,regulation of heart contraction,29,3,3.87,0.76274,1,0.8446998687531551,0.78,BP
GO:0009311,oligosaccharide metabolic process,29,3,3.87,0.76274,1,0.8446998687531551,0.78,BP
GO:0098781,ncRNA transcription,29,3,3.87,0.76274,1,0.8446998687531551,0.78,BP
GO:1903522,regulation of blood circulation,29,3,3.87,0.76274,1,0.8446998687531551,0.78,BP
GO:0010212,response to ionizing radiation,38,4,5.07,0.76471,1,0.8446998687531551,0.79,BP
GO:0032200,telomere organization,38,4,5.07,0.76471,1,0.8446998687531551,0.79,BP
GO:0006476,protein deacetylation,20,2,2.67,0.76724,1,0.8446998687531551,0.75,BP
GO:0007288,sperm axoneme assembly,20,2,2.67,0.76724,1,0.8446998687531551,0.75,BP
GO:0007400,neuroblast fate determination,20,2,2.67,0.76724,1,0.8446998687531551,0.75,BP
GO:0014019,neuroblast development,20,2,2.67,0.76724,1,0.8446998687531551,0.75,BP
GO:0016575,histone deacetylation,20,2,2.67,0.76724,1,0.8446998687531551,0.75,BP
GO:0035223,leg disc pattern formation,20,2,2.67,0.76724,1,0.8446998687531551,0.75,BP
GO:0070918,primary sncRNA processing,20,2,2.67,0.76724,1,0.8446998687531551,0.75,BP
GO:0071479,cellular response to ionizing radiation,20,2,2.67,0.76724,1,0.8446998687531551,0.75,BP
GO:0120316,sperm flagellum assembly,20,2,2.67,0.76724,1,0.8446998687531551,0.75,BP
GO:1901264,carbohydrate derivative transport,20,2,2.67,0.76724,1,0.8446998687531551,0.75,BP
GO:1901292,nucleoside phosphate catabolic process,20,2,2.67,0.76724,1,0.8446998687531551,0.75,BP
GO:1901379,regulation of potassium ion transmembran...,20,2,2.67,0.76724,1,0.8446998687531551,0.75,BP
GO:0006820,anion transport,179,21,23.87,0.76855,1,0.8457152119071644,0.88,BP
GO:0090501,RNA phosphodiester bond hydrolysis,47,5,6.27,0.76926,1,0.8460696217851741,0.8,BP
GO:0019098,reproductive behavior,156,18,20.8,0.77976,1,0.8571857661290323,0.87,BP
GO:0002780,antibacterial peptide biosynthetic proce...,39,4,5.2,0.78254,1,0.859375498489426,0.77,BP
GO:0002808,regulation of antibacterial peptide bios...,39,4,5.2,0.78254,1,0.859375498489426,0.77,BP
GO:0006022,aminoglycan metabolic process,48,5,6.4,0.78526,1,0.8619285656768999,0.78,BP
GO:0098742,cell-cell adhesion via plasma-membrane a...,74,8,9.87,0.78748,1,0.863930523138833,0.81,BP
GO:0009410,response to xenobiotic stimulus,21,2,2.8,0.79069,1,0.8648419709127382,0.71,BP
GO:0009649,entrainment of circadian clock,21,2,2.8,0.79069,1,0.8648419709127382,0.71,BP
GO:0018990,"ecdysis, chitin-based cuticle",21,2,2.8,0.79069,1,0.8648419709127382,0.71,BP
GO:0050919,negative chemotaxis,21,2,2.8,0.79069,1,0.8648419709127382,0.71,BP
GO:0051784,negative regulation of nuclear division,21,2,2.8,0.79069,1,0.8648419709127382,0.71,BP
GO:1901658,glycosyl compound catabolic process,21,2,2.8,0.79069,1,0.8648419709127382,0.71,BP
GO:0085029,extracellular matrix assembly,22,2,2.93,0.81204,1,0.887748992481203,0.68,BP
GO:0044786,cell cycle DNA replication,41,4,5.47,0.81495,1,0.8904839428857715,0.73,BP
GO:0007617,mating behavior,144,16,19.2,0.81813,1,0.893511031547321,0.83,BP
GO:0001578,microtubule bundle formation,68,7,9.07,0.81930,1,0.8943409909909911,0.77,BP
GO:0006351,"transcription, DNA-templated",1222,153,162.93,0.82260,1,0.8970453,0.94,BP
GO:0097659,nucleic acid-templated transcription,1222,153,162.93,0.82260,1,0.8970453,0.94,BP
GO:0006974,cellular response to DNA damage stimulus,243,28,32.4,0.82429,1,0.8980774075924076,0.86,BP
GO:0031497,chromatin assembly,186,21,24.8,0.82437,1,0.8980774075924076,0.85,BP
GO:0007020,microtubule nucleation,23,2,3.07,0.83142,1,0.9032142280876495,0.65,BP
GO:0010972,negative regulation of G2/M transition o...,23,2,3.07,0.83142,1,0.9032142280876495,0.65,BP
GO:0016339,calcium-dependent cell-cell adhesion via...,23,2,3.07,0.83142,1,0.9032142280876495,0.65,BP
GO:0043266,regulation of potassium ion transport,23,2,3.07,0.83142,1,0.9032142280876495,0.65,BP
GO:1902750,negative regulation of cell cycle G2/M p...,23,2,3.07,0.83142,1,0.9032142280876495,0.65,BP
GO:0032774,RNA biosynthetic process,1225,153,163.33,0.83157,1,0.9032142280876495,0.94,BP
GO:0015711,organic anion transport,104,11,13.87,0.83526,1,0.9067705624688901,0.79,BP
GO:0030001,metal ion transport,253,29,33.73,0.83595,1,0.9070681343283582,0.86,BP
GO:0006281,DNA repair,196,22,26.13,0.83684,1,0.9075823172550971,0.84,BP
GO:0006486,protein glycosylation,105,11,14,0.84415,1,0.9146006706408345,0.79,BP
GO:0043413,macromolecule glycosylation,105,11,14,0.84415,1,0.9146006706408345,0.79,BP
GO:0006730,one-carbon metabolic process,24,2,3.2,0.84897,1,0.9179987952404561,0.62,BP
GO:0035285,appendage segmentation,24,2,3.2,0.84897,1,0.9179987952404561,0.62,BP
GO:0036011,imaginal disc-derived leg segmentation,24,2,3.2,0.84897,1,0.9179987952404561,0.62,BP
GO:0044458,motile cilium assembly,24,2,3.2,0.84897,1,0.9179987952404561,0.62,BP
GO:0035337,fatty-acyl-CoA metabolic process,34,3,4.53,0.84999,1,0.918646278493558,0.66,BP
GO:0009101,glycoprotein biosynthetic process,123,13,16.4,0.85182,1,0.9201681129271917,0.79,BP
GO:0014016,neuroblast differentiation,44,4,5.87,0.85603,1,0.9242581336633664,0.68,BP
GO:0009620,response to fungus,72,7,9.6,0.86186,1,0.9300923602177139,0.73,BP
GO:0007379,segment specification,35,3,4.67,0.86364,1,0.9302476592592592,0.64,BP
GO:0051053,negative regulation of DNA metabolic pro...,35,3,4.67,0.86364,1,0.9302476592592592,0.64,BP
GO:0001539,cilium or flagellum-dependent cell motil...,54,5,7.2,0.86371,1,0.9302476592592592,0.69,BP
GO:0060285,cilium-dependent cell motility,54,5,7.2,0.86371,1,0.9302476592592592,0.69,BP
GO:0000469,cleavage involved in rRNA processing,25,2,3.33,0.86485,1,0.9305564134188455,0.6,BP
GO:0032508,DNA duplex unwinding,25,2,3.33,0.86485,1,0.9305564134188455,0.6,BP
GO:0006366,transcription by RNA polymerase II,926,113,123.47,0.86568,1,0.930990177514793,0.92,BP
GO:0070085,glycosylation,109,11,14.53,0.87605,1,0.9416781912272055,0.76,BP
GO:0000122,negative regulation of transcription by ...,211,23,28.13,0.87711,1,0.9423531576354679,0.82,BP
GO:0072348,sulfur compound transport,26,2,3.47,0.87918,1,0.9436474311023622,0.58,BP
GO:1905515,non-motile cilium assembly,26,2,3.47,0.87918,1,0.9436474311023622,0.58,BP
GO:1901568,fatty acid derivative metabolic process,37,3,4.93,0.88769,1,0.9523127840629612,0.61,BP
GO:0006355,"regulation of transcription, DNA-templat...",1100,134,146.67,0.89074,1,0.9528150293829579,0.91,BP
GO:1903506,regulation of nucleic acid-templated tra...,1100,134,146.67,0.89074,1,0.9528150293829579,0.91,BP
GO:2001141,regulation of RNA biosynthetic process,1100,134,146.67,0.89074,1,0.9528150293829579,0.91,BP
GO:0001101,response to acid chemical,27,2,3.6,0.89209,1,0.9528150293829579,0.56,BP
GO:0032392,DNA geometric change,27,2,3.6,0.89209,1,0.9528150293829579,0.56,BP
GO:0034587,piRNA metabolic process,27,2,3.6,0.89209,1,0.9528150293829579,0.56,BP
GO:0042659,regulation of cell fate specification,27,2,3.6,0.89209,1,0.9528150293829579,0.56,BP
GO:0090502,"RNA phosphodiester bond hydrolysis, endo...",27,2,3.6,0.89209,1,0.9528150293829579,0.56,BP
GO:0097194,execution phase of apoptosis,27,2,3.6,0.89209,1,0.9528150293829579,0.56,BP
GO:0001708,cell fate specification,103,10,13.73,0.89542,1,0.9559035829662262,0.73,BP
GO:0018208,peptidyl-proline modification,48,4,6.4,0.89851,1,0.9587330283757339,0.62,BP
GO:0007157,heterophilic cell-cell adhesion via plas...,28,2,3.73,0.90371,1,0.9628683488031266,0.54,BP
GO:0010171,body morphogenesis,28,2,3.73,0.90371,1,0.9628683488031266,0.54,BP
GO:0015718,monocarboxylic acid transport,28,2,3.73,0.90371,1,0.9628683488031266,0.54,BP
GO:0006275,regulation of DNA replication,39,3,5.2,0.90787,1,0.9663777891654465,0.58,BP
GO:0006302,double-strand break repair,105,10,14,0.90789,1,0.9663777891654465,0.71,BP
GO:0046467,membrane lipid biosynthetic process,87,8,11.6,0.90858,1,0.9666404780487806,0.69,BP
GO:0043171,peptide catabolic process,29,2,3.87,0.91415,1,0.9720922233057044,0.52,BP
GO:0008039,synaptic target recognition,50,4,6.67,0.91528,1,0.9728195321637427,0.6,BP
GO:0071824,protein-DNA complex subunit organization,177,18,23.6,0.91709,1,0.9742685289819776,0.76,BP
GO:1901136,carbohydrate derivative catabolic proces...,70,6,9.33,0.91916,1,0.975952394160584,0.64,BP
GO:0006814,sodium ion transport,98,9,13.07,0.91957,1,0.975952394160584,0.69,BP
GO:0006576,cellular biogenic amine metabolic proces...,30,2,4,0.92353,1,0.9796784678988326,0.5,BP
GO:0006259,DNA metabolic process,349,38,46.53,0.92872,1,0.9847050656295577,0.82,BP
GO:1901071,glucosamine-containing compound metaboli...,31,2,4.13,0.93193,1,0.9867754514563107,0.48,BP
GO:0007189,adenylate cyclase-activating G protein-c...,42,3,5.6,0.93203,1,0.9867754514563107,0.54,BP
GO:0022404,molting cycle process,42,3,5.6,0.93203,1,0.9867754514563107,0.54,BP
GO:0065004,protein-DNA complex assembly,138,13,18.4,0.93711,1,0.9916724454148472,0.71,BP
GO:0000018,regulation of DNA recombination,20,1,2.67,0.94299,1,0.9949981567489115,0.37,BP
GO:0000966,RNA 5'-end processing,20,1,2.67,0.94299,1,0.9949981567489115,0.37,BP
